,group_id,original_img,edge_img,group_order,column
0,10,image_group_10_frame_983.0.jpg,image_group_10_frame_983.0-edges.jpg,0,left_most_index
1,10,image_group_10_frame_986.0.jpg,image_group_10_frame_986.0-edges.jpg,1,left_most_index
2,10,image_group_10_frame_991.0.jpg,image_group_10_frame_991.0-edges.jpg,0,right_most_index
3,10,image_group_10_frame_987.0.jpg,image_group_10_frame_987.0-edges.jpg,1,right_most_index
0,11,image_group_11_frame_1040.0.jpg,image_group_11_frame_1040.0-edges.jpg,0,left_most_index
1,11,image_group_11_frame_1043.0.jpg,image_group_11_frame_1043.0-edges.jpg,1,left_most_index
2,11,image_group_11_frame_1044.0.jpg,image_group_11_frame_1044.0-edges.jpg,0,right_most_index
3,11,image_group_11_frame_1041.0.jpg,image_group_11_frame_1041.0-edges.jpg,1,right_most_index
0,12,image_group_12_frame_1201.0.jpg,image_group_12_frame_1201.0-edges.jpg,0,left_most_index
1,12,image_group_12_frame_1204.0.jpg,image_group_12_frame_1204.0-edges.jpg,1,left_most_index
2,12,image_group_12_frame_1211.0.jpg,image_group_12_frame_1211.0-edges.jpg,0,right_most_index
3,12,image_group_12_frame_1208.0.jpg,image_group_12_frame_1208.0-edges.jpg,1,right_most_index
0,13,image_group_13_frame_1254.0.jpg,image_group_13_frame_1254.0-edges.jpg,0,left_most_index
1,13,image_group_13_frame_1257.0.jpg,image_group_13_frame_1257.0-edges.jpg,1,left_most_index
2,13,image_group_13_frame_1261.0.jpg,image_group_13_frame_1261.0-edges.jpg,0,right_most_index
3,13,image_group_13_frame_1258.0.jpg,image_group_13_frame_1258.0-edges.jpg,1,right_most_index
0,14,image_group_14_frame_1316.0.jpg,image_group_14_frame_1316.0-edges.jpg,0,left_most_index
1,14,image_group_14_frame_1319.0.jpg,image_group_14_frame_1319.0-edges.jpg,1,left_most_index
2,14,image_group_14_frame_1318.0.jpg,image_group_14_frame_1318.0-edges.jpg,0,right_most_index
3,14,image_group_14_frame_1315.0.jpg,image_group_14_frame_1315.0-edges.jpg,1,right_most_index
0,15,image_group_15_frame_1372.0.jpg,image_group_15_frame_1372.0-edges.jpg,0,left_most_index
1,15,image_group_15_frame_1364.0.jpg,image_group_15_frame_1364.0-edges.jpg,1,left_most_index
2,15,image_group_15_frame_1374.0.jpg,image_group_15_frame_1374.0-edges.jpg,0,right_most_index
3,15,image_group_15_frame_1371.0.jpg,image_group_15_frame_1371.0-edges.jpg,1,right_most_index
0,16,image_group_16_frame_1526.0.jpg,image_group_16_frame_1526.0-edges.jpg,0,left_most_index
1,16,image_group_16_frame_1529.0.jpg,image_group_16_frame_1529.0-edges.jpg,1,left_most_index
2,16,image_group_16_frame_1533.0.jpg,image_group_16_frame_1533.0-edges.jpg,0,right_most_index
3,16,image_group_16_frame_1530.0.jpg,image_group_16_frame_1530.0-edges.jpg,1,right_most_index
0,17,image_group_17_frame_1582.0.jpg,image_group_17_frame_1582.0-edges.jpg,0,left_most_index
1,17,image_group_17_frame_1584.0.jpg,image_group_17_frame_1584.0-edges.jpg,1,left_most_index
2,17,image_group_17_frame_1591.0.jpg,image_group_17_frame_1591.0-edges.jpg,0,right_most_index
3,17,image_group_17_frame_1588.0.jpg,image_group_17_frame_1588.0-edges.jpg,1,right_most_index
0,18,image_group_18_frame_1634.0.jpg,image_group_18_frame_1634.0-edges.jpg,0,left_most_index
1,18,image_group_18_frame_1637.0.jpg,image_group_18_frame_1637.0-edges.jpg,1,left_most_index
2,18,image_group_18_frame_1643.0.jpg,image_group_18_frame_1643.0-edges.jpg,0,right_most_index
3,18,image_group_18_frame_1638.0.jpg,image_group_18_frame_1638.0-edges.jpg,1,right_most_index
0,19,image_group_19_frame_1689.0.jpg,image_group_19_frame_1689.0-edges.jpg,0,left_most_index
1,19,image_group_19_frame_1692.0.jpg,image_group_19_frame_1692.0-edges.jpg,1,left_most_index
2,19,image_group_19_frame_1698.0.jpg,image_group_19_frame_1698.0-edges.jpg,0,right_most_index
3,19,image_group_19_frame_1696.0.jpg,image_group_19_frame_1696.0-edges.jpg,1,right_most_index
0,20,image_group_20_frame_1913.0.jpg,image_group_20_frame_1913.0-edges.jpg,0,left_most_index
1,20,image_group_20_frame_1916.0.jpg,image_group_20_frame_1916.0-edges.jpg,1,left_most_index
2,20,image_group_20_frame_1924.0.jpg,image_group_20_frame_1924.0-edges.jpg,0,right_most_index
3,20,image_group_20_frame_1922.0.jpg,image_group_20_frame_1922.0-edges.jpg,1,right_most_index
0,21,image_group_21_frame_1968.0.jpg,image_group_21_frame_1968.0-edges.jpg,0,left_most_index
1,21,image_group_21_frame_1978.0.jpg,image_group_21_frame_1978.0-edges.jpg,1,left_most_index
2,21,image_group_21_frame_1976.0.jpg,image_group_21_frame_1976.0-edges.jpg,0,right_most_index
3,21,image_group_21_frame_1974.0.jpg,image_group_21_frame_1974.0-edges.jpg,1,right_most_index
0,22,image_group_22_frame_2023.0.jpg,image_group_22_frame_2023.0-edges.jpg,0,left_most_index
1,22,image_group_22_frame_2025.0.jpg,image_group_22_frame_2025.0-edges.jpg,1,left_most_index
2,22,image_group_22_frame_2031.0.jpg,image_group_22_frame_2031.0-edges.jpg,0,right_most_index
3,22,image_group_22_frame_2028.0.jpg,image_group_22_frame_2028.0-edges.jpg,1,right_most_index
0,23,image_group_23_frame_2075.0.jpg,image_group_23_frame_2075.0-edges.jpg,0,left_most_index
1,23,image_group_23_frame_2077.0.jpg,image_group_23_frame_2077.0-edges.jpg,1,left_most_index
2,23,image_group_23_frame_2083.0.jpg,image_group_23_frame_2083.0-edges.jpg,0,right_most_index
3,23,image_group_23_frame_2076.0.jpg,image_group_23_frame_2076.0-edges.jpg,1,right_most_index
0,24,image_group_24_frame_2354.0.jpg,image_group_24_frame_2354.0-edges.jpg,0,left_most_index
1,24,image_group_24_frame_2356.0.jpg,image_group_24_frame_2356.0-edges.jpg,1,left_most_index
2,24,image_group_24_frame_2359.0.jpg,image_group_24_frame_2359.0-edges.jpg,0,right_most_index
3,24,image_group_24_frame_2357.0.jpg,image_group_24_frame_2357.0-edges.jpg,1,right_most_index
0,25,image_group_25_frame_2408.0.jpg,image_group_25_frame_2408.0-edges.jpg,0,left_most_index
1,25,image_group_25_frame_2410.0.jpg,image_group_25_frame_2410.0-edges.jpg,1,left_most_index
2,25,image_group_25_frame_2413.0.jpg,image_group_25_frame_2413.0-edges.jpg,0,right_most_index
3,25,image_group_25_frame_2411.0.jpg,image_group_25_frame_2411.0-edges.jpg,1,right_most_index
0,26,image_group_26_frame_2460.0.jpg,image_group_26_frame_2460.0-edges.jpg,0,left_most_index
1,26,image_group_26_frame_2462.0.jpg,image_group_26_frame_2462.0-edges.jpg,1,left_most_index
2,26,image_group_26_frame_2465.0.jpg,image_group_26_frame_2465.0-edges.jpg,0,right_most_index
3,26,image_group_26_frame_2467.0.jpg,image_group_26_frame_2467.0-edges.jpg,1,right_most_index
0,27,image_group_27_frame_2511.0.jpg,image_group_27_frame_2511.0-edges.jpg,0,left_most_index
1,27,image_group_27_frame_2514.0.jpg,image_group_27_frame_2514.0-edges.jpg,1,left_most_index
2,27,image_group_27_frame_2521.0.jpg,image_group_27_frame_2521.0-edges.jpg,0,right_most_index
3,27,image_group_27_frame_2519.0.jpg,image_group_27_frame_2519.0-edges.jpg,1,right_most_index
0,28,image_group_28_frame_2687.0.jpg,image_group_28_frame_2687.0-edges.jpg,0,left_most_index
1,28,image_group_28_frame_2689.0.jpg,image_group_28_frame_2689.0-edges.jpg,1,left_most_index
2,28,image_group_28_frame_2696.0.jpg,image_group_28_frame_2696.0-edges.jpg,0,right_most_index
3,28,image_group_28_frame_2694.0.jpg,image_group_28_frame_2694.0-edges.jpg,1,right_most_index
0,29,image_group_29_frame_2751.0.jpg,image_group_29_frame_2751.0-edges.jpg,0,left_most_index
1,29,image_group_29_frame_2740.0.jpg,image_group_29_frame_2740.0-edges.jpg,1,left_most_index
2,29,image_group_29_frame_2751.0.jpg,image_group_29_frame_2751.0-edges.jpg,0,right_most_index
3,29,image_group_29_frame_2749.0.jpg,image_group_29_frame_2749.0-edges.jpg,1,right_most_index
0,30,image_group_30_frame_2795.0.jpg,image_group_30_frame_2795.0-edges.jpg,0,left_most_index
1,30,image_group_30_frame_2797.0.jpg,image_group_30_frame_2797.0-edges.jpg,1,left_most_index
2,30,image_group_30_frame_2804.0.jpg,image_group_30_frame_2804.0-edges.jpg,0,right_most_index
3,30,image_group_30_frame_2802.0.jpg,image_group_30_frame_2802.0-edges.jpg,1,right_most_index
0,31,image_group_31_frame_2848.0.jpg,image_group_31_frame_2848.0-edges.jpg,0,left_most_index
1,31,image_group_31_frame_2850.0.jpg,image_group_31_frame_2850.0-edges.jpg,1,left_most_index
2,31,image_group_31_frame_2857.0.jpg,image_group_31_frame_2857.0-edges.jpg,0,right_most_index
3,31,image_group_31_frame_2855.0.jpg,image_group_31_frame_2855.0-edges.jpg,1,right_most_index
