,group_id,original_img,edge_img,group_order,column
0,7,image_group_7_frame_635.0.jpg,image_group_7_frame_635.0-edges.jpg,0,left_most_index
1,7,image_group_7_frame_639.0.jpg,image_group_7_frame_639.0-edges.jpg,1,left_most_index
2,7,image_group_7_frame_645.0.jpg,image_group_7_frame_645.0-edges.jpg,0,right_most_index
3,7,image_group_7_frame_641.0.jpg,image_group_7_frame_641.0-edges.jpg,1,right_most_index
0,8,image_group_8_frame_810.0.jpg,image_group_8_frame_810.0-edges.jpg,0,left_most_index
1,8,image_group_8_frame_817.0.jpg,image_group_8_frame_817.0-edges.jpg,1,left_most_index
2,8,image_group_8_frame_818.0.jpg,image_group_8_frame_818.0-edges.jpg,0,right_most_index
3,8,image_group_8_frame_815.0.jpg,image_group_8_frame_815.0-edges.jpg,1,right_most_index
0,9,image_group_9_frame_864.0.jpg,image_group_9_frame_864.0-edges.jpg,0,left_most_index
1,9,image_group_9_frame_868.0.jpg,image_group_9_frame_868.0-edges.jpg,1,left_most_index
2,9,image_group_9_frame_872.0.jpg,image_group_9_frame_872.0-edges.jpg,0,right_most_index
3,9,image_group_9_frame_869.0.jpg,image_group_9_frame_869.0-edges.jpg,1,right_most_index
0,10,image_group_10_frame_922.0.jpg,image_group_10_frame_922.0-edges.jpg,0,left_most_index
1,10,image_group_10_frame_925.0.jpg,image_group_10_frame_925.0-edges.jpg,1,left_most_index
2,10,image_group_10_frame_923.0.jpg,image_group_10_frame_923.0-edges.jpg,0,right_most_index
3,10,image_group_10_frame_926.0.jpg,image_group_10_frame_926.0-edges.jpg,1,right_most_index
0,11,image_group_11_frame_972.0.jpg,image_group_11_frame_972.0-edges.jpg,0,left_most_index
1,11,image_group_11_frame_979.0.jpg,image_group_11_frame_979.0-edges.jpg,1,left_most_index
2,11,image_group_11_frame_984.0.jpg,image_group_11_frame_984.0-edges.jpg,0,right_most_index
3,11,image_group_11_frame_980.0.jpg,image_group_11_frame_980.0-edges.jpg,1,right_most_index
0,12,image_group_12_frame_1160.0.jpg,image_group_12_frame_1160.0-edges.jpg,0,left_most_index
1,12,image_group_12_frame_1163.0.jpg,image_group_12_frame_1163.0-edges.jpg,1,left_most_index
2,12,image_group_12_frame_1170.0.jpg,image_group_12_frame_1170.0-edges.jpg,0,right_most_index
3,12,image_group_12_frame_1167.0.jpg,image_group_12_frame_1167.0-edges.jpg,1,right_most_index
0,13,image_group_13_frame_1217.0.jpg,image_group_13_frame_1217.0-edges.jpg,0,left_most_index
1,13,image_group_13_frame_1220.0.jpg,image_group_13_frame_1220.0-edges.jpg,1,left_most_index
2,13,image_group_13_frame_1224.0.jpg,image_group_13_frame_1224.0-edges.jpg,0,right_most_index
3,13,image_group_13_frame_1221.0.jpg,image_group_13_frame_1221.0-edges.jpg,1,right_most_index
0,14,image_group_14_frame_1270.0.jpg,image_group_14_frame_1270.0-edges.jpg,0,left_most_index
1,14,image_group_14_frame_1273.0.jpg,image_group_14_frame_1273.0-edges.jpg,1,left_most_index
2,14,image_group_14_frame_1280.0.jpg,image_group_14_frame_1280.0-edges.jpg,0,right_most_index
3,14,image_group_14_frame_1277.0.jpg,image_group_14_frame_1277.0-edges.jpg,1,right_most_index
0,15,image_group_15_frame_1323.0.jpg,image_group_15_frame_1323.0-edges.jpg,0,left_most_index
1,15,image_group_15_frame_1326.0.jpg,image_group_15_frame_1326.0-edges.jpg,1,left_most_index
2,15,image_group_15_frame_1333.0.jpg,image_group_15_frame_1333.0-edges.jpg,0,right_most_index
3,15,image_group_15_frame_1330.0.jpg,image_group_15_frame_1330.0-edges.jpg,1,right_most_index
0,16,image_group_16_frame_1572.0.jpg,image_group_16_frame_1572.0-edges.jpg,0,left_most_index
1,16,image_group_16_frame_1575.0.jpg,image_group_16_frame_1575.0-edges.jpg,1,left_most_index
2,16,image_group_16_frame_1573.0.jpg,image_group_16_frame_1573.0-edges.jpg,0,right_most_index
3,16,image_group_16_frame_1581.0.jpg,image_group_16_frame_1581.0-edges.jpg,1,right_most_index
0,17,image_group_17_frame_1627.0.jpg,image_group_17_frame_1627.0-edges.jpg,0,left_most_index
1,17,image_group_17_frame_1630.0.jpg,image_group_17_frame_1630.0-edges.jpg,1,left_most_index
2,17,image_group_17_frame_1636.0.jpg,image_group_17_frame_1636.0-edges.jpg,0,right_most_index
3,17,image_group_17_frame_1634.0.jpg,image_group_17_frame_1634.0-edges.jpg,1,right_most_index
0,18,image_group_18_frame_1680.0.jpg,image_group_18_frame_1680.0-edges.jpg,0,left_most_index
1,18,image_group_18_frame_1683.0.jpg,image_group_18_frame_1683.0-edges.jpg,1,left_most_index
2,18,image_group_18_frame_1689.0.jpg,image_group_18_frame_1689.0-edges.jpg,0,right_most_index
3,18,image_group_18_frame_1686.0.jpg,image_group_18_frame_1686.0-edges.jpg,1,right_most_index
0,19,image_group_19_frame_1735.0.jpg,image_group_19_frame_1735.0-edges.jpg,0,left_most_index
1,19,image_group_19_frame_1738.0.jpg,image_group_19_frame_1738.0-edges.jpg,1,left_most_index
2,19,image_group_19_frame_1739.0.jpg,image_group_19_frame_1739.0-edges.jpg,0,right_most_index
3,19,image_group_19_frame_1744.0.jpg,image_group_19_frame_1744.0-edges.jpg,1,right_most_index
0,20,image_group_20_frame_2092.0.jpg,image_group_20_frame_2092.0-edges.jpg,0,left_most_index
1,20,image_group_20_frame_2095.0.jpg,image_group_20_frame_2095.0-edges.jpg,1,left_most_index
2,20,image_group_20_frame_2100.0.jpg,image_group_20_frame_2100.0-edges.jpg,0,right_most_index
3,20,image_group_20_frame_2098.0.jpg,image_group_20_frame_2098.0-edges.jpg,1,right_most_index
0,21,image_group_21_frame_2147.0.jpg,image_group_21_frame_2147.0-edges.jpg,0,left_most_index
1,21,image_group_21_frame_2149.0.jpg,image_group_21_frame_2149.0-edges.jpg,1,left_most_index
2,21,image_group_21_frame_2155.0.jpg,image_group_21_frame_2155.0-edges.jpg,0,right_most_index
3,21,image_group_21_frame_2153.0.jpg,image_group_21_frame_2153.0-edges.jpg,1,right_most_index
0,22,image_group_22_frame_2204.0.jpg,image_group_22_frame_2204.0-edges.jpg,0,left_most_index
1,22,image_group_22_frame_2199.0.jpg,image_group_22_frame_2199.0-edges.jpg,1,left_most_index
2,22,image_group_22_frame_2210.0.jpg,image_group_22_frame_2210.0-edges.jpg,0,right_most_index
3,22,image_group_22_frame_2207.0.jpg,image_group_22_frame_2207.0-edges.jpg,1,right_most_index
0,23,image_group_23_frame_2254.0.jpg,image_group_23_frame_2254.0-edges.jpg,0,left_most_index
1,23,image_group_23_frame_2256.0.jpg,image_group_23_frame_2256.0-edges.jpg,1,left_most_index
2,23,image_group_23_frame_2262.0.jpg,image_group_23_frame_2262.0-edges.jpg,0,right_most_index
3,23,image_group_23_frame_2259.0.jpg,image_group_23_frame_2259.0-edges.jpg,1,right_most_index
0,24,image_group_24_frame_2563.0.jpg,image_group_24_frame_2563.0-edges.jpg,0,left_most_index
1,24,image_group_24_frame_2565.0.jpg,image_group_24_frame_2565.0-edges.jpg,1,left_most_index
2,24,image_group_24_frame_2568.0.jpg,image_group_24_frame_2568.0-edges.jpg,0,right_most_index
3,24,image_group_24_frame_2566.0.jpg,image_group_24_frame_2566.0-edges.jpg,1,right_most_index
0,25,image_group_25_frame_2617.0.jpg,image_group_25_frame_2617.0-edges.jpg,0,left_most_index
1,25,image_group_25_frame_2619.0.jpg,image_group_25_frame_2619.0-edges.jpg,1,left_most_index
2,25,image_group_25_frame_2626.0.jpg,image_group_25_frame_2626.0-edges.jpg,0,right_most_index
3,25,image_group_25_frame_2624.0.jpg,image_group_25_frame_2624.0-edges.jpg,1,right_most_index
0,26,image_group_26_frame_2671.0.jpg,image_group_26_frame_2671.0-edges.jpg,0,left_most_index
1,26,image_group_26_frame_2673.0.jpg,image_group_26_frame_2673.0-edges.jpg,1,left_most_index
2,26,image_group_26_frame_2672.0.jpg,image_group_26_frame_2672.0-edges.jpg,0,right_most_index
3,26,image_group_26_frame_2676.0.jpg,image_group_26_frame_2676.0-edges.jpg,1,right_most_index
0,27,image_group_27_frame_2725.0.jpg,image_group_27_frame_2725.0-edges.jpg,0,left_most_index
1,27,image_group_27_frame_2727.0.jpg,image_group_27_frame_2727.0-edges.jpg,1,left_most_index
2,27,image_group_27_frame_2734.0.jpg,image_group_27_frame_2734.0-edges.jpg,0,right_most_index
3,27,image_group_27_frame_2732.0.jpg,image_group_27_frame_2732.0-edges.jpg,1,right_most_index
0,28,image_group_28_frame_3046.0.jpg,image_group_28_frame_3046.0-edges.jpg,0,left_most_index
1,28,image_group_28_frame_3048.0.jpg,image_group_28_frame_3048.0-edges.jpg,1,left_most_index
2,28,image_group_28_frame_3045.0.jpg,image_group_28_frame_3045.0-edges.jpg,0,right_most_index
3,28,image_group_28_frame_3051.0.jpg,image_group_28_frame_3051.0-edges.jpg,1,right_most_index
0,29,image_group_29_frame_3099.0.jpg,image_group_29_frame_3099.0-edges.jpg,0,left_most_index
1,29,image_group_29_frame_3101.0.jpg,image_group_29_frame_3101.0-edges.jpg,1,left_most_index
2,29,image_group_29_frame_3110.0.jpg,image_group_29_frame_3110.0-edges.jpg,0,right_most_index
3,29,image_group_29_frame_3108.0.jpg,image_group_29_frame_3108.0-edges.jpg,1,right_most_index
0,30,image_group_30_frame_3157.0.jpg,image_group_30_frame_3157.0-edges.jpg,0,left_most_index
1,30,image_group_30_frame_3159.0.jpg,image_group_30_frame_3159.0-edges.jpg,1,left_most_index
2,30,image_group_30_frame_3159.0.jpg,image_group_30_frame_3159.0-edges.jpg,0,right_most_index
3,30,image_group_30_frame_3157.0.jpg,image_group_30_frame_3157.0-edges.jpg,1,right_most_index
0,31,image_group_31_frame_3218.0.jpg,image_group_31_frame_3218.0-edges.jpg,0,left_most_index
1,31,image_group_31_frame_3208.0.jpg,image_group_31_frame_3208.0-edges.jpg,1,left_most_index
2,31,image_group_31_frame_3214.0.jpg,image_group_31_frame_3214.0-edges.jpg,0,right_most_index
3,31,image_group_31_frame_3212.0.jpg,image_group_31_frame_3212.0-edges.jpg,1,right_most_index
