,group_id,original_img,edge_img,group_order,column
0,6,image_group_6_frame_532.0.jpg,image_group_6_frame_532.0-edges.jpg,0,left_most_index
1,6,image_group_6_frame_536.0.jpg,image_group_6_frame_536.0-edges.jpg,1,left_most_index
2,6,image_group_6_frame_541.0.jpg,image_group_6_frame_541.0-edges.jpg,0,right_most_index
3,6,image_group_6_frame_537.0.jpg,image_group_6_frame_537.0-edges.jpg,1,right_most_index
0,7,image_group_7_frame_587.0.jpg,image_group_7_frame_587.0-edges.jpg,0,left_most_index
1,7,image_group_7_frame_591.0.jpg,image_group_7_frame_591.0-edges.jpg,1,left_most_index
2,7,image_group_7_frame_592.0.jpg,image_group_7_frame_592.0-edges.jpg,0,right_most_index
3,7,image_group_7_frame_588.0.jpg,image_group_7_frame_588.0-edges.jpg,1,right_most_index
0,8,image_group_8_frame_725.0.jpg,image_group_8_frame_725.0-edges.jpg,0,left_most_index
1,8,image_group_8_frame_732.0.jpg,image_group_8_frame_732.0-edges.jpg,1,left_most_index
2,8,image_group_8_frame_733.0.jpg,image_group_8_frame_733.0-edges.jpg,0,right_most_index
3,8,image_group_8_frame_730.0.jpg,image_group_8_frame_730.0-edges.jpg,1,right_most_index
0,9,image_group_9_frame_779.0.jpg,image_group_9_frame_779.0-edges.jpg,0,left_most_index
1,9,image_group_9_frame_783.0.jpg,image_group_9_frame_783.0-edges.jpg,1,left_most_index
2,9,image_group_9_frame_787.0.jpg,image_group_9_frame_787.0-edges.jpg,0,right_most_index
3,9,image_group_9_frame_784.0.jpg,image_group_9_frame_784.0-edges.jpg,1,right_most_index
0,10,image_group_10_frame_833.0.jpg,image_group_10_frame_833.0-edges.jpg,0,left_most_index
1,10,image_group_10_frame_840.0.jpg,image_group_10_frame_840.0-edges.jpg,1,left_most_index
2,10,image_group_10_frame_841.0.jpg,image_group_10_frame_841.0-edges.jpg,0,right_most_index
3,10,image_group_10_frame_838.0.jpg,image_group_10_frame_838.0-edges.jpg,1,right_most_index
0,11,image_group_11_frame_887.0.jpg,image_group_11_frame_887.0-edges.jpg,0,left_most_index
1,11,image_group_11_frame_890.0.jpg,image_group_11_frame_890.0-edges.jpg,1,left_most_index
2,11,image_group_11_frame_892.0.jpg,image_group_11_frame_892.0-edges.jpg,0,right_most_index
3,11,image_group_11_frame_895.0.jpg,image_group_11_frame_895.0-edges.jpg,1,right_most_index
0,12,image_group_12_frame_1053.0.jpg,image_group_12_frame_1053.0-edges.jpg,0,left_most_index
1,12,image_group_12_frame_1056.0.jpg,image_group_12_frame_1056.0-edges.jpg,1,left_most_index
2,12,image_group_12_frame_1060.0.jpg,image_group_12_frame_1060.0-edges.jpg,0,right_most_index
3,12,image_group_12_frame_1057.0.jpg,image_group_12_frame_1057.0-edges.jpg,1,right_most_index
0,13,image_group_13_frame_1106.0.jpg,image_group_13_frame_1106.0-edges.jpg,0,left_most_index
1,13,image_group_13_frame_1109.0.jpg,image_group_13_frame_1109.0-edges.jpg,1,left_most_index
2,13,image_group_13_frame_1113.0.jpg,image_group_13_frame_1113.0-edges.jpg,0,right_most_index
3,13,image_group_13_frame_1110.0.jpg,image_group_13_frame_1110.0-edges.jpg,1,right_most_index
0,14,image_group_14_frame_1159.0.jpg,image_group_14_frame_1159.0-edges.jpg,0,left_most_index
1,14,image_group_14_frame_1162.0.jpg,image_group_14_frame_1162.0-edges.jpg,1,left_most_index
2,14,image_group_14_frame_1169.0.jpg,image_group_14_frame_1169.0-edges.jpg,0,right_most_index
3,14,image_group_14_frame_1166.0.jpg,image_group_14_frame_1166.0-edges.jpg,1,right_most_index
0,15,image_group_15_frame_1215.0.jpg,image_group_15_frame_1215.0-edges.jpg,0,left_most_index
1,15,image_group_15_frame_1218.0.jpg,image_group_15_frame_1218.0-edges.jpg,1,left_most_index
2,15,image_group_15_frame_1214.0.jpg,image_group_15_frame_1214.0-edges.jpg,0,right_most_index
3,15,image_group_15_frame_1222.0.jpg,image_group_15_frame_1222.0-edges.jpg,1,right_most_index
0,16,image_group_16_frame_1406.0.jpg,image_group_16_frame_1406.0-edges.jpg,0,left_most_index
1,16,image_group_16_frame_1409.0.jpg,image_group_16_frame_1409.0-edges.jpg,1,left_most_index
2,16,image_group_16_frame_1413.0.jpg,image_group_16_frame_1413.0-edges.jpg,0,right_most_index
3,16,image_group_16_frame_1410.0.jpg,image_group_16_frame_1410.0-edges.jpg,1,right_most_index
0,17,image_group_17_frame_1456.0.jpg,image_group_17_frame_1456.0-edges.jpg,0,left_most_index
1,17,image_group_17_frame_1459.0.jpg,image_group_17_frame_1459.0-edges.jpg,1,left_most_index
2,17,image_group_17_frame_1465.0.jpg,image_group_17_frame_1465.0-edges.jpg,0,right_most_index
3,17,image_group_17_frame_1460.0.jpg,image_group_17_frame_1460.0-edges.jpg,1,right_most_index
0,18,image_group_18_frame_1509.0.jpg,image_group_18_frame_1509.0-edges.jpg,0,left_most_index
1,18,image_group_18_frame_1512.0.jpg,image_group_18_frame_1512.0-edges.jpg,1,left_most_index
2,18,image_group_18_frame_1521.0.jpg,image_group_18_frame_1521.0-edges.jpg,0,right_most_index
3,18,image_group_18_frame_1518.0.jpg,image_group_18_frame_1518.0-edges.jpg,1,right_most_index
0,19,image_group_19_frame_1564.0.jpg,image_group_19_frame_1564.0-edges.jpg,0,left_most_index
1,19,image_group_19_frame_1567.0.jpg,image_group_19_frame_1567.0-edges.jpg,1,left_most_index
2,19,image_group_19_frame_1573.0.jpg,image_group_19_frame_1573.0-edges.jpg,0,right_most_index
