,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
2,content\data\images\15H-25L\image_group_7_frame_648.0.jpg,7,609.0,648.0,670,1015,0,4
3,content\data\images\15H-25L\image_group_7_frame_649.0.jpg,7,609.0,649.0,973,1255,5,1
4,content\data\images\15H-25L\image_group_7_frame_652.0.jpg,7,609.0,652.0,670,1031,1,3
5,content\data\images\15H-25L\image_group_7_frame_653.0.jpg,7,609.0,653.0,980,1255,6,0
6,content\data\images\15H-25L\image_group_7_frame_656.0.jpg,7,609.0,656.0,670,989,2,6
0,content\data\images\15H-25L\image_group_8_frame_796.0.jpg,8,663.0,796.0,1060,1193,7,5
1,content\data\images\15H-25L\image_group_8_frame_797.0.jpg,8,663.0,797.0,1050,1253,6,3
2,content\data\images\15H-25L\image_group_8_frame_799.0.jpg,8,663.0,799.0,673,955,0,7
3,content\data\images\15H-25L\image_group_8_frame_800.0.jpg,8,663.0,800.0,938,1253,4,2
4,content\data\images\15H-25L\image_group_8_frame_802.0.jpg,8,663.0,802.0,673,854,1,8
5,content\data\images\15H-25L\image_group_8_frame_803.0.jpg,8,663.0,803.0,718,1231,3,4
6,content\data\images\15H-25L\image_group_8_frame_804.0.jpg,8,663.0,804.0,1077,1253,8,1
7,content\data\images\15H-25L\image_group_8_frame_806.0.jpg,8,663.0,806.0,673,1037,2,6
8,content\data\images\15H-25L\image_group_8_frame_807.0.jpg,8,663.0,807.0,980,1253,5,0
0,content\data\images\15H-25L\image_group_9_frame_850.0.jpg,9,816.0,850.0,1135,1219,7,4
1,content\data\images\15H-25L\image_group_9_frame_851.0.jpg,9,816.0,851.0,1063,1257,6,2
2,content\data\images\15H-25L\image_group_9_frame_853.0.jpg,9,816.0,853.0,668,1009,0,6
3,content\data\images\15H-25L\image_group_9_frame_854.0.jpg,9,816.0,854.0,968,1257,4,1
4,content\data\images\15H-25L\image_group_9_frame_856.0.jpg,9,816.0,856.0,668,867,1,7
5,content\data\images\15H-25L\image_group_9_frame_857.0.jpg,9,816.0,857.0,752,1253,3,3
6,content\data\images\15H-25L\image_group_9_frame_860.0.jpg,9,816.0,860.0,668,1109,2,5
7,content\data\images\15H-25L\image_group_9_frame_861.0.jpg,9,816.0,861.0,1013,1257,5,0
0,content\data\images\15H-25L\image_group_10_frame_907.0.jpg,10,870.0,907.0,676,1169,2,4
1,content\data\images\15H-25L\image_group_10_frame_908.0.jpg,10,870.0,908.0,1042,1253,5,2
2,content\data\images\15H-25L\image_group_10_frame_910.0.jpg,10,870.0,910.0,672,939,0,5
3,content\data\images\15H-25L\image_group_10_frame_911.0.jpg,10,870.0,911.0,920,1253,4,1
4,content\data\images\15H-25L\image_group_10_frame_913.0.jpg,10,870.0,913.0,672,853,1,6
5,content\data\images\15H-25L\image_group_10_frame_914.0.jpg,10,870.0,914.0,714,1231,3,3
6,content\data\images\15H-25L\image_group_10_frame_915.0.jpg,10,870.0,915.0,1084,1253,6,0
0,content\data\images\15H-25L\image_group_11_frame_960.0.jpg,11,924.0,960.0,670,877,1,5
1,content\data\images\15H-25L\image_group_11_frame_961.0.jpg,11,924.0,961.0,768,1255,4,2
2,content\data\images\15H-25L\image_group_11_frame_964.0.jpg,11,924.0,964.0,669,1133,0,3
3,content\data\images\15H-25L\image_group_11_frame_965.0.jpg,11,924.0,965.0,1023,1255,6,1
4,content\data\images\15H-25L\image_group_11_frame_967.0.jpg,11,924.0,967.0,670,923,2,4
5,content\data\images\15H-25L\image_group_11_frame_968.0.jpg,11,924.0,968.0,876,1255,5,0
6,content\data\images\15H-25L\image_group_11_frame_970.0.jpg,11,924.0,970.0,670,822,3,6
0,content\data\images\15H-25L\image_group_12_frame_1171.0.jpg,12,977.0,1171.0,800,1215,4,4
1,content\data\images\15H-25L\image_group_12_frame_1172.0.jpg,12,977.0,1172.0,1061,1255,8,3
2,content\data\images\15H-25L\image_group_12_frame_1174.0.jpg,12,977.0,1174.0,674,1213,0,6
3,content\data\images\15H-25L\image_group_12_frame_1175.0.jpg,12,977.0,1175.0,1060,1255,7,2
4,content\data\images\15H-25L\image_group_12_frame_1177.0.jpg,12,977.0,1177.0,674,1213,1,5
5,content\data\images\15H-25L\image_group_12_frame_1178.0.jpg,12,977.0,1178.0,1059,1255,5,1
6,content\data\images\15H-25L\image_group_12_frame_1180.0.jpg,12,977.0,1180.0,674,1211,2,7
7,content\data\images\15H-25L\image_group_12_frame_1181.0.jpg,12,977.0,1181.0,1059,1255,6,0
8,content\data\images\15H-25L\image_group_12_frame_1183.0.jpg,12,977.0,1183.0,674,912,3,8
0,content\data\images\15H-25L\image_group_13_frame_1227.0.jpg,13,1189.0,1227.0,668,1125,0,7
1,content\data\images\15H-25L\image_group_13_frame_1228.0.jpg,13,1189.0,1228.0,1019,1259,4,2
2,content\data\images\15H-25L\image_group_13_frame_1230.0.jpg,13,1189.0,1230.0,668,1131,1,6
3,content\data\images\15H-25L\image_group_13_frame_1231.0.jpg,13,1189.0,1231.0,1022,1259,5,1
4,content\data\images\15H-25L\image_group_13_frame_1233.0.jpg,13,1189.0,1233.0,668,1139,2,5
5,content\data\images\15H-25L\image_group_13_frame_1234.0.jpg,13,1189.0,1234.0,1024,1259,6,0
6,content\data\images\15H-25L\image_group_13_frame_1236.0.jpg,13,1189.0,1236.0,668,1145,3,4
7,content\data\images\15H-25L\image_group_13_frame_1237.0.jpg,13,1189.0,1237.0,1027,1257,7,3
0,content\data\images\15H-25L\image_group_14_frame_1280.0.jpg,14,1245.0,1280.0,670,1093,0,7
1,content\data\images\15H-25L\image_group_14_frame_1281.0.jpg,14,1245.0,1281.0,1005,1255,4,3
2,content\data\images\15H-25L\image_group_14_frame_1283.0.jpg,14,1245.0,1283.0,670,1101,1,6
3,content\data\images\15H-25L\image_group_14_frame_1284.0.jpg,14,1245.0,1284.0,1008,1255,5,2
4,content\data\images\15H-25L\image_group_14_frame_1286.0.jpg,14,1245.0,1286.0,670,1109,2,5
5,content\data\images\15H-25L\image_group_14_frame_1287.0.jpg,14,1245.0,1287.0,1012,1255,6,1
6,content\data\images\15H-25L\image_group_14_frame_1289.0.jpg,14,1245.0,1289.0,670,1119,3,4
7,content\data\images\15H-25L\image_group_14_frame_1290.0.jpg,14,1245.0,1290.0,1017,1255,7,0
0,content\data\images\15H-25L\image_group_15_frame_1333.0.jpg,15,1298.0,1333.0,714,1093,4,7
1,content\data\images\15H-25L\image_group_15_frame_1334.0.jpg,15,1298.0,1334.0,1004,1257,5,3
2,content\data\images\15H-25L\image_group_15_frame_1336.0.jpg,15,1298.0,1336.0,668,1103,0,6
3,content\data\images\15H-25L\image_group_15_frame_1337.0.jpg,15,1298.0,1337.0,1010,1257,6,2
4,content\data\images\15H-25L\image_group_15_frame_1339.0.jpg,15,1298.0,1339.0,668,1113,1,5
5,content\data\images\15H-25L\image_group_15_frame_1340.0.jpg,15,1298.0,1340.0,1015,1257,7,1
6,content\data\images\15H-25L\image_group_15_frame_1342.0.jpg,15,1298.0,1342.0,668,1121,2,4
7,content\data\images\15H-25L\image_group_15_frame_1343.0.jpg,15,1298.0,1343.0,1019,1257,8,0
8,content\data\images\15H-25L\image_group_15_frame_1345.0.jpg,15,1298.0,1345.0,668,879,3,8
0,content\data\images\15H-25L\image_group_16_frame_1557.0.jpg,16,1351.0,1557.0,780,923,5,7
1,content\data\images\15H-25L\image_group_16_frame_1558.0.jpg,16,1351.0,1558.0,892,1255,8,4
2,content\data\images\15H-25L\image_group_16_frame_1560.0.jpg,16,1351.0,1560.0,670,1143,0,5
3,content\data\images\15H-25L\image_group_16_frame_1561.0.jpg,16,1351.0,1561.0,780,1255,6,3
4,content\data\images\15H-25L\image_group_16_frame_1562.0.jpg,16,1351.0,1562.0,670,719,1,9
5,content\data\images\15H-25L\image_group_16_frame_1563.0.jpg,16,1351.0,1563.0,684,1255,4,2
6,content\data\images\15H-25L\image_group_16_frame_1565.0.jpg,16,1351.0,1565.0,670,901,2,8
7,content\data\images\15H-25L\image_group_16_frame_1566.0.jpg,16,1351.0,1566.0,838,1255,7,1
8,content\data\images\15H-25L\image_group_16_frame_1568.0.jpg,16,1351.0,1568.0,670,1093,3,6
9,content\data\images\15H-25L\image_group_16_frame_1569.0.jpg,16,1351.0,1569.0,1001,1255,9,0
0,content\data\images\15H-25L\image_group_17_frame_1613.0.jpg,17,1576.0,1613.0,666,1137,0,4
1,content\data\images\15H-25L\image_group_17_frame_1614.0.jpg,17,1576.0,1614.0,1023,1259,6,3
2,content\data\images\15H-25L\image_group_17_frame_1616.0.jpg,17,1576.0,1616.0,680,1259,3,2
3,content\data\images\15H-25L\image_group_17_frame_1618.0.jpg,17,1576.0,1618.0,666,907,1,6
4,content\data\images\15H-25L\image_group_17_frame_1619.0.jpg,17,1576.0,1619.0,850,1259,4,1
5,content\data\images\15H-25L\image_group_17_frame_1621.0.jpg,17,1576.0,1621.0,666,1123,2,5
6,content\data\images\15H-25L\image_group_17_frame_1622.0.jpg,17,1576.0,1622.0,1017,1259,5,0
0,content\data\images\15H-25L\image_group_18_frame_1666.0.jpg,18,1629.0,1666.0,672,1249,3,4
1,content\data\images\15H-25L\image_group_18_frame_1668.0.jpg,18,1629.0,1668.0,670,889,0,7
2,content\data\images\15H-25L\image_group_18_frame_1669.0.jpg,18,1629.0,1669.0,812,1255,6,2
3,content\data\images\15H-25L\image_group_18_frame_1671.0.jpg,18,1629.0,1671.0,670,1088,1,5
4,content\data\images\15H-25L\image_group_18_frame_1672.0.jpg,18,1629.0,1672.0,1001,1256,7,0
5,content\data\images\15H-25L\image_group_18_frame_1674.0.jpg,18,1629.0,1674.0,672,1249,4,3
6,content\data\images\15H-25L\image_group_18_frame_1676.0.jpg,18,1629.0,1676.0,670,889,2,6
7,content\data\images\15H-25L\image_group_18_frame_1677.0.jpg,18,1629.0,1677.0,810,1255,5,1
0,content\data\images\15H-25L\image_group_19_frame_1721.0.jpg,19,1684.0,1721.0,668,1109,0,5
1,content\data\images\15H-25L\image_group_19_frame_1722.0.jpg,19,1684.0,1722.0,1012,1257,5,2
2,content\data\images\15H-25L\image_group_19_frame_1724.0.jpg,19,1684.0,1724.0,676,1253,3,3
3,content\data\images\15H-25L\image_group_19_frame_1726.0.jpg,19,1684.0,1726.0,668,903,1,6
4,content\data\images\15H-25L\image_group_19_frame_1727.0.jpg,19,1684.0,1727.0,838,1257,4,1
5,content\data\images\15H-25L\image_group_19_frame_1729.0.jpg,19,1684.0,1729.0,668,1115,2,4
6,content\data\images\15H-25L\image_group_19_frame_1730.0.jpg,19,1684.0,1730.0,1014,1257,6,0
0,content\data\images\15H-25L\image_group_20_frame_2005.0.jpg,20,1737.0,2005.0,670,887,0,7
1,content\data\images\15H-25L\image_group_20_frame_2006.0.jpg,20,1737.0,2006.0,803,1257,5,2
2,content\data\images\15H-25L\image_group_20_frame_2008.0.jpg,20,1737.0,2008.0,670,1243,1,4
3,content\data\images\15H-25L\image_group_20_frame_2010.0.jpg,20,1737.0,2010.0,670,973,2,6
4,content\data\images\15H-25L\image_group_20_frame_2011.0.jpg,20,1737.0,2011.0,943,1257,6,1
5,content\data\images\15H-25L\image_group_20_frame_2013.0.jpg,20,1737.0,2013.0,683,1256,4,3
6,content\data\images\15H-25L\image_group_20_frame_2015.0.jpg,20,1737.0,2015.0,670,1121,3,5
7,content\data\images\15H-25L\image_group_20_frame_2016.0.jpg,20,1737.0,2016.0,1012,1257,7,0
0,content\data\images\15H-25L\image_group_21_frame_2058.0.jpg,21,2022.0,2058.0,1050,1249,8,4
1,content\data\images\15H-25L\image_group_21_frame_2060.0.jpg,21,2022.0,2060.0,666,985,0,7
2,content\data\images\15H-25L\image_group_21_frame_2061.0.jpg,21,2022.0,2061.0,951,1259,6,3
3,content\data\images\15H-25L\image_group_21_frame_2063.0.jpg,21,2022.0,2063.0,686,1259,4,2
4,content\data\images\15H-25L\image_group_21_frame_2065.0.jpg,21,2022.0,2065.0,666,1142,1,6
5,content\data\images\15H-25L\image_group_21_frame_2066.0.jpg,21,2022.0,2066.0,1024,1259,7,1
6,content\data\images\15H-25L\image_group_21_frame_2067.0.jpg,21,2022.0,2067.0,666,877,2,8
7,content\data\images\15H-25L\image_group_21_frame_2068.0.jpg,21,2022.0,2068.0,784,1259,5,0
8,content\data\images\15H-25L\image_group_21_frame_2070.0.jpg,21,2022.0,2070.0,666,1181,3,5
0,content\data\images\15H-25L\image_group_22_frame_2112.0.jpg,22,2077.0,2112.0,676,859,4,8
1,content\data\images\15H-25L\image_group_22_frame_2113.0.jpg,22,2077.0,2113.0,738,1257,5,4
2,content\data\images\15H-25L\image_group_22_frame_2115.0.jpg,22,2077.0,2115.0,669,1215,0,5
3,content\data\images\15H-25L\image_group_22_frame_2116.0.jpg,22,2077.0,2116.0,1065,1257,8,3
4,content\data\images\15H-25L\image_group_22_frame_2117.0.jpg,22,2077.0,2117.0,669,918,1,7
5,content\data\images\15H-25L\image_group_22_frame_2118.0.jpg,22,2077.0,2118.0,882,1257,6,2
6,content\data\images\15H-25L\image_group_22_frame_2120.0.jpg,22,2077.0,2120.0,670,1257,3,1
7,content\data\images\15H-25L\image_group_22_frame_2122.0.jpg,22,2077.0,2122.0,669,1073,2,6
8,content\data\images\15H-25L\image_group_22_frame_2123.0.jpg,22,2077.0,2123.0,992,1257,7,0
0,content\data\images\15H-25L\image_group_23_frame_2167.0.jpg,23,2132.0,2167.0,668,1069,0,6
1,content\data\images\15H-25L\image_group_23_frame_2168.0.jpg,23,2132.0,2168.0,992,1259,7,3
2,content\data\images\15H-25L\image_group_23_frame_2169.0.jpg,23,2132.0,2169.0,668,858,1,8
3,content\data\images\15H-25L\image_group_23_frame_2170.0.jpg,23,2132.0,2170.0,729,1259,5,2
4,content\data\images\15H-25L\image_group_23_frame_2172.0.jpg,23,2132.0,2172.0,668,1211,2,5
5,content\data\images\15H-25L\image_group_23_frame_2173.0.jpg,23,2132.0,2173.0,1062,1259,8,1
6,content\data\images\15H-25L\image_group_23_frame_2174.0.jpg,23,2132.0,2174.0,668,919,3,7
7,content\data\images\15H-25L\image_group_23_frame_2175.0.jpg,23,2132.0,2175.0,882,1259,6,0
8,content\data\images\15H-25L\image_group_23_frame_2177.0.jpg,23,2132.0,2177.0,670,1258,4,4
0,content\data\images\15H-25L\image_group_24_frame_2512.0.jpg,24,2184.0,2512.0,992,1257,7,5
1,content\data\images\15H-25L\image_group_24_frame_2513.0.jpg,24,2184.0,2513.0,670,822,2,9
2,content\data\images\15H-25L\image_group_24_frame_2514.0.jpg,24,2184.0,2514.0,702,1257,5,4
3,content\data\images\15H-25L\image_group_24_frame_2516.0.jpg,24,2184.0,2516.0,670,1257,3,3
4,content\data\images\15H-25L\image_group_24_frame_2518.0.jpg,24,2184.0,2518.0,669,1220,0,6
5,content\data\images\15H-25L\image_group_24_frame_2519.0.jpg,24,2184.0,2519.0,1065,1257,9,2
6,content\data\images\15H-25L\image_group_24_frame_2520.0.jpg,24,2184.0,2520.0,669,1091,1,7
7,content\data\images\15H-25L\image_group_24_frame_2521.0.jpg,24,2184.0,2521.0,998,1257,8,1
8,content\data\images\15H-25L\image_group_24_frame_2522.0.jpg,24,2184.0,2522.0,670,923,4,8
9,content\data\images\15H-25L\image_group_24_frame_2523.0.jpg,24,2184.0,2523.0,893,1257,6,0
0,content\data\images\15H-25L\image_group_25_frame_2566.0.jpg,25,2531.0,2566.0,998,1259,7,5
1,content\data\images\15H-25L\image_group_25_frame_2567.0.jpg,25,2531.0,2567.0,666,821,0,9
2,content\data\images\15H-25L\image_group_25_frame_2568.0.jpg,25,2531.0,2568.0,693,1259,5,4
3,content\data\images\15H-25L\image_group_25_frame_2570.0.jpg,25,2531.0,2570.0,666,1259,1,3
4,content\data\images\15H-25L\image_group_25_frame_2572.0.jpg,25,2531.0,2572.0,666,1221,2,6
5,content\data\images\15H-25L\image_group_25_frame_2573.0.jpg,25,2531.0,2573.0,1065,1259,9,2
6,content\data\images\15H-25L\image_group_25_frame_2574.0.jpg,25,2531.0,2574.0,666,1095,3,7
7,content\data\images\15H-25L\image_group_25_frame_2575.0.jpg,25,2531.0,2575.0,1000,1259,8,1
8,content\data\images\15H-25L\image_group_25_frame_2576.0.jpg,25,2531.0,2576.0,666,925,4,8
9,content\data\images\15H-25L\image_group_25_frame_2577.0.jpg,25,2531.0,2577.0,898,1259,6,0
0,content\data\images\15H-25L\image_group_26_frame_2620.0.jpg,26,2585.0,2620.0,1018,1257,8,5
1,content\data\images\15H-25L\image_group_26_frame_2621.0.jpg,26,2585.0,2621.0,668,768,0,9
2,content\data\images\15H-25L\image_group_26_frame_2622.0.jpg,26,2585.0,2622.0,708,1257,5,4
3,content\data\images\15H-25L\image_group_26_frame_2624.0.jpg,26,2585.0,2624.0,668,1257,1,3
4,content\data\images\15H-25L\image_group_26_frame_2626.0.jpg,26,2585.0,2626.0,668,1233,2,6
5,content\data\images\15H-25L\image_group_26_frame_2627.0.jpg,26,2585.0,2627.0,1081,1257,9,2
6,content\data\images\15H-25L\image_group_26_frame_2628.0.jpg,26,2585.0,2628.0,668,1119,3,7
7,content\data\images\15H-25L\image_group_26_frame_2629.0.jpg,26,2585.0,2629.0,1013,1257,7,1
8,content\data\images\15H-25L\image_group_26_frame_2630.0.jpg,26,2585.0,2630.0,668,969,4,8
9,content\data\images\15H-25L\image_group_26_frame_2631.0.jpg,26,2585.0,2631.0,924,1257,6,0
0,content\data\images\15H-25L\image_group_27_frame_2674.0.jpg,27,2639.0,2674.0,1058,1259,8,3
1,content\data\images\15H-25L\image_group_27_frame_2675.0.jpg,27,2639.0,2675.0,668,861,0,8
2,content\data\images\15H-25L\image_group_27_frame_2676.0.jpg,27,2639.0,2676.0,750,1259,5,2
3,content\data\images\15H-25L\image_group_27_frame_2678.0.jpg,27,2639.0,2678.0,674,1258,4,4
4,content\data\images\15H-25L\image_group_27_frame_2680.0.jpg,27,2639.0,2680.0,668,1255,1,5
5,content\data\images\15H-25L\image_group_27_frame_2682.0.jpg,27,2639.0,2682.0,668,1185,2,6
6,content\data\images\15H-25L\image_group_27_frame_2683.0.jpg,27,2639.0,2683.0,1050,1259,7,1
7,content\data\images\15H-25L\image_group_27_frame_2684.0.jpg,27,2639.0,2684.0,668,1039,3,7
8,content\data\images\15H-25L\image_group_27_frame_2685.0.jpg,27,2639.0,2685.0,976,1259,6,0
0,content\data\images\15H-25L\image_group_28_frame_3044.0.jpg,28,2693.0,3044.0,670,1259,0,1
1,content\data\images\15H-25L\image_group_28_frame_3046.0.jpg,28,2693.0,3046.0,670,1258,1,5
2,content\data\images\15H-25L\image_group_28_frame_3048.0.jpg,28,2693.0,3048.0,670,1258,2,4
3,content\data\images\15H-25L\image_group_28_frame_3050.0.jpg,28,2693.0,3050.0,670,1258,3,3
4,content\data\images\15H-25L\image_group_28_frame_3052.0.jpg,28,2693.0,3052.0,670,1258,4,2
5,content\data\images\15H-25L\image_group_28_frame_3054.0.jpg,28,2693.0,3054.0,670,1259,5,0
0,content\data\images\15H-25L\image_group_29_frame_3097.0.jpg,29,3062.0,3097.0,752,917,6,7
1,content\data\images\15H-25L\image_group_29_frame_3098.0.jpg,29,3062.0,3098.0,884,1261,12,3
2,content\data\images\15H-25L\image_group_29_frame_3099.0.jpg,29,3062.0,3099.0,666,917,0,6
3,content\data\images\15H-25L\image_group_29_frame_3100.0.jpg,29,3062.0,3100.0,882,1261,11,2
4,content\data\images\15H-25L\image_group_29_frame_3101.0.jpg,29,3062.0,3101.0,666,915,1,9
5,content\data\images\15H-25L\image_group_29_frame_3102.0.jpg,29,3062.0,3102.0,878,1261,10,1
6,content\data\images\15H-25L\image_group_29_frame_3103.0.jpg,29,3062.0,3103.0,666,915,2,8
7,content\data\images\15H-25L\image_group_29_frame_3104.0.jpg,29,3062.0,3104.0,876,1261,9,0
8,content\data\images\15H-25L\image_group_29_frame_3105.0.jpg,29,3062.0,3105.0,666,913,3,10
9,content\data\images\15H-25L\image_group_29_frame_3106.0.jpg,29,3062.0,3106.0,872,1259,8,5
10,content\data\images\15H-25L\image_group_29_frame_3107.0.jpg,29,3062.0,3107.0,666,911,4,11
11,content\data\images\15H-25L\image_group_29_frame_3108.0.jpg,29,3062.0,3108.0,870,1260,7,4
12,content\data\images\15H-25L\image_group_29_frame_3109.0.jpg,29,3062.0,3109.0,666,881,5,12
0,content\data\images\15H-25L\image_group_30_frame_3151.0.jpg,30,3115.0,3151.0,1115,1257,6,5
1,content\data\images\15H-25L\image_group_30_frame_3153.0.jpg,30,3115.0,3153.0,668,1257,0,4
2,content\data\images\15H-25L\image_group_30_frame_3155.0.jpg,30,3115.0,3155.0,668,1257,1,3
3,content\data\images\15H-25L\image_group_30_frame_3157.0.jpg,30,3115.0,3157.0,668,1257,2,2
4,content\data\images\15H-25L\image_group_30_frame_3159.0.jpg,30,3115.0,3159.0,668,1257,3,1
5,content\data\images\15H-25L\image_group_30_frame_3161.0.jpg,30,3115.0,3161.0,668,1257,4,0
6,content\data\images\15H-25L\image_group_30_frame_3163.0.jpg,30,3115.0,3163.0,668,1249,5,6
0,content\data\images\15H-25L\image_group_31_frame_3206.0.jpg,31,3171.0,3206.0,667,1017,0,11
1,content\data\images\15H-25L\image_group_31_frame_3207.0.jpg,31,3171.0,3207.0,966,1259,6,5
2,content\data\images\15H-25L\image_group_31_frame_3208.0.jpg,31,3171.0,3208.0,667,1021,1,10
3,content\data\images\15H-25L\image_group_31_frame_3209.0.jpg,31,3171.0,3209.0,967,1259,7,4
4,content\data\images\15H-25L\image_group_31_frame_3210.0.jpg,31,3171.0,3210.0,667,1023,2,9
5,content\data\images\15H-25L\image_group_31_frame_3211.0.jpg,31,3171.0,3211.0,968,1259,8,3
6,content\data\images\15H-25L\image_group_31_frame_3212.0.jpg,31,3171.0,3212.0,668,1025,4,8
7,content\data\images\15H-25L\image_group_31_frame_3213.0.jpg,31,3171.0,3213.0,970,1259,9,2
8,content\data\images\15H-25L\image_group_31_frame_3214.0.jpg,31,3171.0,3214.0,667,1029,3,7
9,content\data\images\15H-25L\image_group_31_frame_3215.0.jpg,31,3171.0,3215.0,971,1259,10,1
10,content\data\images\15H-25L\image_group_31_frame_3216.0.jpg,31,3171.0,3216.0,668,1031,5,6
11,content\data\images\15H-25L\image_group_31_frame_3217.0.jpg,31,3171.0,3217.0,972,1259,11,0
