,group_id,original_img,edge_img,group_order,column
0,0,image_group_0_frame_204.0.jpg,image_group_0_frame_204.0-edges.jpg,0,left_most_index
1,0,image_group_0_frame_209.0.jpg,image_group_0_frame_209.0-edges.jpg,1,left_most_index
2,0,image_group_0_frame_211.0.jpg,image_group_0_frame_211.0-edges.jpg,0,right_most_index
3,0,image_group_0_frame_206.0.jpg,image_group_0_frame_206.0-edges.jpg,1,right_most_index
0,1,image_group_1_frame_260.0.jpg,image_group_1_frame_260.0-edges.jpg,0,left_most_index
1,1,image_group_1_frame_265.0.jpg,image_group_1_frame_265.0-edges.jpg,1,left_most_index
2,1,image_group_1_frame_262.0.jpg,image_group_1_frame_262.0-edges.jpg,0,right_most_index
3,1,image_group_1_frame_257.0.jpg,image_group_1_frame_257.0-edges.jpg,1,right_most_index
0,2,image_group_2_frame_316.0.jpg,image_group_2_frame_316.0-edges.jpg,0,left_most_index
1,2,image_group_2_frame_312.0.jpg,image_group_2_frame_312.0-edges.jpg,1,left_most_index
2,2,image_group_2_frame_318.0.jpg,image_group_2_frame_318.0-edges.jpg,0,right_most_index
3,2,image_group_2_frame_313.0.jpg,image_group_2_frame_313.0-edges.jpg,1,right_most_index
0,3,image_group_3_frame_372.0.jpg,image_group_3_frame_372.0-edges.jpg,0,left_most_index
1,3,image_group_3_frame_362.0.jpg,image_group_3_frame_362.0-edges.jpg,1,left_most_index
2,3,image_group_3_frame_369.0.jpg,image_group_3_frame_369.0-edges.jpg,0,right_most_index
3,3,image_group_3_frame_364.0.jpg,image_group_3_frame_364.0-edges.jpg,1,right_most_index
0,4,image_group_4_frame_541.0.jpg,image_group_4_frame_541.0-edges.jpg,0,left_most_index
1,4,image_group_4_frame_545.0.jpg,image_group_4_frame_545.0-edges.jpg,1,left_most_index
2,4,image_group_4_frame_547.0.jpg,image_group_4_frame_547.0-edges.jpg,0,right_most_index
3,4,image_group_4_frame_543.0.jpg,image_group_4_frame_543.0-edges.jpg,1,right_most_index
0,5,image_group_5_frame_592.0.jpg,image_group_5_frame_592.0-edges.jpg,0,left_most_index
1,5,image_group_5_frame_596.0.jpg,image_group_5_frame_596.0-edges.jpg,1,left_most_index
2,5,image_group_5_frame_602.0.jpg,image_group_5_frame_602.0-edges.jpg,0,right_most_index
3,5,image_group_5_frame_598.0.jpg,image_group_5_frame_598.0-edges.jpg,1,right_most_index
0,6,image_group_6_frame_647.0.jpg,image_group_6_frame_647.0-edges.jpg,0,left_most_index
1,6,image_group_6_frame_651.0.jpg,image_group_6_frame_651.0-edges.jpg,1,left_most_index
2,6,image_group_6_frame_656.0.jpg,image_group_6_frame_656.0-edges.jpg,0,right_most_index
3,6,image_group_6_frame_652.0.jpg,image_group_6_frame_652.0-edges.jpg,1,right_most_index
0,7,image_group_7_frame_701.0.jpg,image_group_7_frame_701.0-edges.jpg,0,left_most_index
1,7,image_group_7_frame_705.0.jpg,image_group_7_frame_705.0-edges.jpg,1,left_most_index
2,7,image_group_7_frame_711.0.jpg,image_group_7_frame_711.0-edges.jpg,0,right_most_index
3,7,image_group_7_frame_707.0.jpg,image_group_7_frame_707.0-edges.jpg,1,right_most_index
0,8,image_group_8_frame_903.0.jpg,image_group_8_frame_903.0-edges.jpg,0,left_most_index
1,8,image_group_8_frame_906.0.jpg,image_group_8_frame_906.0-edges.jpg,1,left_most_index
2,8,image_group_8_frame_911.0.jpg,image_group_8_frame_911.0-edges.jpg,0,right_most_index
3,8,image_group_8_frame_907.0.jpg,image_group_8_frame_907.0-edges.jpg,1,right_most_index
0,9,image_group_9_frame_957.0.jpg,image_group_9_frame_957.0-edges.jpg,0,left_most_index
1,9,image_group_9_frame_960.0.jpg,image_group_9_frame_960.0-edges.jpg,1,left_most_index
2,9,image_group_9_frame_965.0.jpg,image_group_9_frame_965.0-edges.jpg,0,right_most_index
3,9,image_group_9_frame_961.0.jpg,image_group_9_frame_961.0-edges.jpg,1,right_most_index
0,10,image_group_10_frame_1010.0.jpg,image_group_10_frame_1010.0-edges.jpg,0,left_most_index
