,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
7,content\data\images\20H-25L\image_group_5_frame_601.0.jpg,5,557.0,601.0,779,1181,5,3
8,content\data\images\20H-25L\image_group_5_frame_602.0.jpg,5,557.0,602.0,1062,1217,8,0
0,content\data\images\20H-25L\image_group_6_frame_647.0.jpg,6,609.0,647.0,714,911,0,5
1,content\data\images\20H-25L\image_group_6_frame_648.0.jpg,6,609.0,648.0,868,1217,3,2
2,content\data\images\20H-25L\image_group_6_frame_651.0.jpg,6,609.0,651.0,714,919,1,4
3,content\data\images\20H-25L\image_group_6_frame_652.0.jpg,6,609.0,652.0,882,1219,4,1
4,content\data\images\20H-25L\image_group_6_frame_655.0.jpg,6,609.0,655.0,714,927,2,3
5,content\data\images\20H-25L\image_group_6_frame_656.0.jpg,6,609.0,656.0,898,1219,5,0
0,content\data\images\20H-25L\image_group_7_frame_701.0.jpg,7,663.0,701.0,716,834,0,8
1,content\data\images\20H-25L\image_group_7_frame_702.0.jpg,7,663.0,702.0,733,1119,3,5
2,content\data\images\20H-25L\image_group_7_frame_703.0.jpg,7,663.0,703.0,1022,1217,6,2
3,content\data\images\20H-25L\image_group_7_frame_705.0.jpg,7,663.0,705.0,716,861,1,7
4,content\data\images\20H-25L\image_group_7_frame_706.0.jpg,7,663.0,706.0,740,1133,4,4
5,content\data\images\20H-25L\image_group_7_frame_707.0.jpg,7,663.0,707.0,1029,1217,7,1
6,content\data\images\20H-25L\image_group_7_frame_709.0.jpg,7,663.0,709.0,716,864,2,6
7,content\data\images\20H-25L\image_group_7_frame_710.0.jpg,7,663.0,710.0,749,1147,5,3
8,content\data\images\20H-25L\image_group_7_frame_711.0.jpg,7,663.0,711.0,1036,1217,8,0
0,content\data\images\20H-25L\image_group_8_frame_900.0.jpg,8,717.0,900.0,774,1209,4,3
1,content\data\images\20H-25L\image_group_8_frame_903.0.jpg,8,717.0,903.0,724,1101,0,5
2,content\data\images\20H-25L\image_group_8_frame_904.0.jpg,8,717.0,904.0,1012,1211,6,2
3,content\data\images\20H-25L\image_group_8_frame_906.0.jpg,8,717.0,906.0,724,917,1,6
4,content\data\images\20H-25L\image_group_8_frame_907.0.jpg,8,717.0,907.0,872,1211,5,1
5,content\data\images\20H-25L\image_group_8_frame_909.0.jpg,8,717.0,909.0,724,811,2,7
6,content\data\images\20H-25L\image_group_8_frame_910.0.jpg,8,717.0,910.0,733,1143,3,4
7,content\data\images\20H-25L\image_group_8_frame_911.0.jpg,8,717.0,911.0,1034,1211,7,0
0,content\data\images\20H-25L\image_group_9_frame_948.0.jpg,9,920.0,948.0,793,953,3,6
1,content\data\images\20H-25L\image_group_9_frame_954.0.jpg,9,920.0,954.0,970,1215,5,3
2,content\data\images\20H-25L\image_group_9_frame_957.0.jpg,9,920.0,957.0,716,1085,0,5
3,content\data\images\20H-25L\image_group_9_frame_958.0.jpg,9,920.0,958.0,1012,1219,6,2
4,content\data\images\20H-25L\image_group_9_frame_960.0.jpg,9,920.0,960.0,716,910,1,7
5,content\data\images\20H-25L\image_group_9_frame_961.0.jpg,9,920.0,961.0,856,1219,4,1
6,content\data\images\20H-25L\image_group_9_frame_964.0.jpg,9,920.0,964.0,724,1150,2,4
7,content\data\images\20H-25L\image_group_9_frame_965.0.jpg,9,920.0,965.0,1047,1219,7,0
0,content\data\images\20H-25L\image_group_10_frame_1008.0.jpg,10,974.0,1008.0,1018,1221,6,3
1,content\data\images\20H-25L\image_group_10_frame_1010.0.jpg,10,974.0,1010.0,714,785,0,8
2,content\data\images\20H-25L\image_group_10_frame_1011.0.jpg,10,974.0,1011.0,722,1159,3,5
3,content\data\images\20H-25L\image_group_10_frame_1012.0.jpg,10,974.0,1012.0,1052,1221,7,2
4,content\data\images\20H-25L\image_group_10_frame_1014.0.jpg,10,974.0,1014.0,714,969,1,6
5,content\data\images\20H-25L\image_group_10_frame_1015.0.jpg,10,974.0,1015.0,941,1221,5,1
6,content\data\images\20H-25L\image_group_10_frame_1017.0.jpg,10,974.0,1017.0,714,861,2,7
7,content\data\images\20H-25L\image_group_10_frame_1018.0.jpg,10,974.0,1018.0,760,1205,4,4
8,content\data\images\20H-25L\image_group_10_frame_1019.0.jpg,10,974.0,1019.0,1082,1221,8,0
0,content\data\images\20H-25L\image_group_11_frame_1062.0.jpg,11,1027.0,1062.0,1067,1217,6,2
1,content\data\images\20H-25L\image_group_11_frame_1064.0.jpg,11,1027.0,1064.0,715,885,0,6
2,content\data\images\20H-25L\image_group_11_frame_1065.0.jpg,11,1027.0,1065.0,808,1215,3,3
3,content\data\images\20H-25L\image_group_11_frame_1068.0.jpg,11,1027.0,1068.0,715,1113,1,4
4,content\data\images\20H-25L\image_group_11_frame_1069.0.jpg,11,1027.0,1069.0,1016,1217,5,1
5,content\data\images\20H-25L\image_group_11_frame_1071.0.jpg,11,1027.0,1071.0,715,925,2,5
6,content\data\images\20H-25L\image_group_11_frame_1072.0.jpg,11,1027.0,1072.0,890,1217,4,0
0,content\data\images\20H-25L\image_group_12_frame_1110.0.jpg,12,1081.0,1110.0,1054,1214,8,0
1,content\data\images\20H-25L\image_group_12_frame_1240.0.jpg,12,1081.0,1240.0,722,1033,0,5
2,content\data\images\20H-25L\image_group_12_frame_1241.0.jpg,12,1081.0,1241.0,978,1212,7,2
3,content\data\images\20H-25L\image_group_12_frame_1243.0.jpg,12,1081.0,1243.0,722,1025,1,6
4,content\data\images\20H-25L\image_group_12_frame_1244.0.jpg,12,1081.0,1244.0,854,1213,4,1
5,content\data\images\20H-25L\image_group_12_frame_1246.0.jpg,12,1081.0,1246.0,722,1019,2,7
6,content\data\images\20H-25L\image_group_12_frame_1247.0.jpg,12,1081.0,1247.0,970,1211,6,4
7,content\data\images\20H-25L\image_group_12_frame_1249.0.jpg,12,1081.0,1249.0,722,1013,3,8
8,content\data\images\20H-25L\image_group_12_frame_1250.0.jpg,12,1081.0,1250.0,968,1211,5,3
0,content\data\images\20H-25L\image_group_13_frame_1293.0.jpg,13,1256.0,1293.0,714,903,0,7
1,content\data\images\20H-25L\image_group_13_frame_1294.0.jpg,13,1256.0,1294.0,845,1221,4,3
2,content\data\images\20H-25L\image_group_13_frame_1296.0.jpg,13,1256.0,1296.0,714,905,1,6
3,content\data\images\20H-25L\image_group_13_frame_1297.0.jpg,13,1256.0,1297.0,848,1221,5,2
4,content\data\images\20H-25L\image_group_13_frame_1299.0.jpg,13,1256.0,1299.0,714,907,2,5
5,content\data\images\20H-25L\image_group_13_frame_1300.0.jpg,13,1256.0,1300.0,853,1221,6,1
6,content\data\images\20H-25L\image_group_13_frame_1302.0.jpg,13,1256.0,1302.0,714,909,3,4
7,content\data\images\20H-25L\image_group_13_frame_1303.0.jpg,13,1256.0,1303.0,858,1221,7,0
0,content\data\images\20H-25L\image_group_14_frame_1346.0.jpg,14,1311.0,1346.0,713,879,0,7
1,content\data\images\20H-25L\image_group_14_frame_1347.0.jpg,14,1311.0,1347.0,805,1223,4,3
2,content\data\images\20H-25L\image_group_14_frame_1349.0.jpg,14,1311.0,1349.0,713,881,1,6
3,content\data\images\20H-25L\image_group_14_frame_1350.0.jpg,14,1311.0,1350.0,810,1223,5,2
4,content\data\images\20H-25L\image_group_14_frame_1352.0.jpg,14,1311.0,1352.0,713,968,2,4
5,content\data\images\20H-25L\image_group_14_frame_1353.0.jpg,14,1311.0,1353.0,816,1223,6,1
6,content\data\images\20H-25L\image_group_14_frame_1355.0.jpg,14,1311.0,1355.0,713,887,3,5
7,content\data\images\20H-25L\image_group_14_frame_1356.0.jpg,14,1311.0,1356.0,822,1223,7,0
0,content\data\images\20H-25L\image_group_15_frame_1400.0.jpg,15,1364.0,1400.0,1039,1219,8,3
1,content\data\images\20H-25L\image_group_15_frame_1402.0.jpg,15,1364.0,1402.0,715,885,2,8
2,content\data\images\20H-25L\image_group_15_frame_1403.0.jpg,15,1364.0,1403.0,810,1219,4,2
3,content\data\images\20H-25L\image_group_15_frame_1405.0.jpg,15,1364.0,1405.0,714,888,0,7
4,content\data\images\20H-25L\image_group_15_frame_1406.0.jpg,15,1364.0,1406.0,820,1219,5,1
5,content\data\images\20H-25L\image_group_15_frame_1408.0.jpg,15,1364.0,1408.0,714,891,1,6
6,content\data\images\20H-25L\image_group_15_frame_1409.0.jpg,15,1364.0,1409.0,828,1219,6,0
7,content\data\images\20H-25L\image_group_15_frame_1411.0.jpg,15,1364.0,1411.0,715,895,3,5
8,content\data\images\20H-25L\image_group_15_frame_1412.0.jpg,15,1364.0,1412.0,836,1179,7,4
0,content\data\images\20H-25L\image_group_16_frame_1625.0.jpg,16,1418.0,1625.0,721,1043,0,7
1,content\data\images\20H-25L\image_group_16_frame_1626.0.jpg,16,1418.0,1626.0,982,1213,7,3
2,content\data\images\20H-25L\image_group_16_frame_1628.0.jpg,16,1418.0,1628.0,722,1193,3,5
3,content\data\images\20H-25L\image_group_16_frame_1629.0.jpg,16,1418.0,1629.0,1058,1213,9,2
4,content\data\images\20H-25L\image_group_16_frame_1630.0.jpg,16,1418.0,1630.0,721,889,1,9
5,content\data\images\20H-25L\image_group_16_frame_1631.0.jpg,16,1418.0,1631.0,811,1213,5,1
6,content\data\images\20H-25L\image_group_16_frame_1633.0.jpg,16,1418.0,1633.0,722,1031,4,8
7,content\data\images\20H-25L\image_group_16_frame_1634.0.jpg,16,1418.0,1634.0,975,1213,6,0
8,content\data\images\20H-25L\image_group_16_frame_1636.0.jpg,16,1418.0,1636.0,721,1189,2,6
9,content\data\images\20H-25L\image_group_16_frame_1637.0.jpg,16,1418.0,1637.0,1057,1211,8,4
0,content\data\images\20H-25L\image_group_17_frame_1680.0.jpg,17,1644.0,1680.0,712,889,0,7
1,content\data\images\20H-25L\image_group_17_frame_1681.0.jpg,17,1644.0,1681.0,815,1221,4,3
2,content\data\images\20H-25L\image_group_17_frame_1683.0.jpg,17,1644.0,1683.0,712,1049,1,5
3,content\data\images\20H-25L\image_group_17_frame_1684.0.jpg,17,1644.0,1684.0,990,1221,6,2
4,content\data\images\20H-25L\image_group_17_frame_1686.0.jpg,17,1644.0,1686.0,714,1205,3,4
5,content\data\images\20H-25L\image_group_17_frame_1687.0.jpg,17,1644.0,1687.0,1073,1221,7,1
6,content\data\images\20H-25L\image_group_17_frame_1688.0.jpg,17,1644.0,1688.0,712,894,2,6
7,content\data\images\20H-25L\image_group_17_frame_1689.0.jpg,17,1644.0,1689.0,826,1221,5,0
0,content\data\images\20H-25L\image_group_18_frame_1733.0.jpg,18,1697.0,1733.0,712,1153,0,6
1,content\data\images\20H-25L\image_group_18_frame_1734.0.jpg,18,1697.0,1734.0,1048,1225,8,4
2,content\data\images\20H-25L\image_group_18_frame_1735.0.jpg,18,1697.0,1735.0,712,855,1,9
3,content\data\images\20H-25L\image_group_18_frame_1736.0.jpg,18,1697.0,1736.0,751,1225,5,3
4,content\data\images\20H-25L\image_group_18_frame_1738.0.jpg,18,1697.0,1738.0,712,973,2,7
5,content\data\images\20H-25L\image_group_18_frame_1739.0.jpg,18,1697.0,1739.0,938,1225,7,2
6,content\data\images\20H-25L\image_group_18_frame_1741.0.jpg,18,1697.0,1741.0,712,1171,3,5
7,content\data\images\20H-25L\image_group_18_frame_1742.0.jpg,18,1697.0,1742.0,1059,1225,9,1
8,content\data\images\20H-25L\image_group_18_frame_1743.0.jpg,18,1697.0,1743.0,712,863,4,8
9,content\data\images\20H-25L\image_group_18_frame_1744.0.jpg,18,1697.0,1744.0,768,1225,6,0
0,content\data\images\20H-25L\image_group_19_frame_1788.0.jpg,19,1751.0,1788.0,715,1161,0,5
1,content\data\images\20H-25L\image_group_19_frame_1789.0.jpg,19,1751.0,1789.0,1041,1219,8,3
2,content\data\images\20H-25L\image_group_19_frame_1790.0.jpg,19,1751.0,1790.0,715,864,1,9
3,content\data\images\20H-25L\image_group_19_frame_1791.0.jpg,19,1751.0,1791.0,762,1219,5,2
4,content\data\images\20H-25L\image_group_19_frame_1793.0.jpg,19,1751.0,1793.0,715,995,2,6
5,content\data\images\20H-25L\image_group_19_frame_1794.0.jpg,19,1751.0,1794.0,952,1219,7,1
6,content\data\images\20H-25L\image_group_19_frame_1796.0.jpg,19,1751.0,1796.0,715,1183,3,4
7,content\data\images\20H-25L\image_group_19_frame_1797.0.jpg,19,1751.0,1797.0,1054,1219,9,0
8,content\data\images\20H-25L\image_group_19_frame_1798.0.jpg,19,1751.0,1798.0,715,873,4,8
9,content\data\images\20H-25L\image_group_19_frame_1799.0.jpg,19,1751.0,1799.0,786,939,6,7
0,content\data\images\20H-25L\image_group_20_frame_2037.0.jpg,20,1806.0,2037.0,721,1143,0,5
1,content\data\images\20H-25L\image_group_20_frame_2038.0.jpg,20,1806.0,2038.0,1031,1213,8,2
2,content\data\images\20H-25L\image_group_20_frame_2039.0.jpg,20,1806.0,2039.0,721,905,1,7
3,content\data\images\20H-25L\image_group_20_frame_2040.0.jpg,20,1806.0,2040.0,850,1213,6,1
4,content\data\images\20H-25L\image_group_20_frame_2042.0.jpg,20,1806.0,2042.0,721,1205,2,4
5,content\data\images\20H-25L\image_group_20_frame_2044.0.jpg,20,1806.0,2044.0,721,1005,3,6
6,content\data\images\20H-25L\image_group_20_frame_2045.0.jpg,20,1806.0,2045.0,960,1213,7,0
7,content\data\images\20H-25L\image_group_20_frame_2046.0.jpg,20,1806.0,2046.0,721,827,4,8
8,content\data\images\20H-25L\image_group_20_frame_2047.0.jpg,20,1806.0,2047.0,742,1205,5,3
0,content\data\images\20H-25L\image_group_21_frame_2089.0.jpg,21,2054.0,2089.0,810,973,7,7
1,content\data\images\20H-25L\image_group_21_frame_2090.0.jpg,21,2054.0,2090.0,939,1221,8,4
2,content\data\images\20H-25L\image_group_21_frame_2091.0.jpg,21,2054.0,2091.0,712,799,0,10
3,content\data\images\20H-25L\image_group_21_frame_2092.0.jpg,21,2054.0,2092.0,725,1221,5,3
4,content\data\images\20H-25L\image_group_21_frame_2094.0.jpg,21,2054.0,2094.0,712,1107,1,6
5,content\data\images\20H-25L\image_group_21_frame_2095.0.jpg,21,2054.0,2095.0,1018,1221,9,2
6,content\data\images\20H-25L\image_group_21_frame_2096.0.jpg,21,2054.0,2096.0,712,885,2,9
7,content\data\images\20H-25L\image_group_21_frame_2097.0.jpg,21,2054.0,2097.0,808,1221,6,1
8,content\data\images\20H-25L\image_group_21_frame_2099.0.jpg,21,2054.0,2099.0,712,1201,3,5
9,content\data\images\20H-25L\image_group_21_frame_2100.0.jpg,21,2054.0,2100.0,1072,1221,10,0
10,content\data\images\20H-25L\image_group_21_frame_2101.0.jpg,21,2054.0,2101.0,712,911,4,8
0,content\data\images\20H-25L\image_group_22_frame_2144.0.jpg,22,2108.0,2144.0,710,1211,0,5
1,content\data\images\20H-25L\image_group_22_frame_2145.0.jpg,22,2108.0,2145.0,1085,1225,9,4
2,content\data\images\20H-25L\image_group_22_frame_2146.0.jpg,22,2108.0,2146.0,710,993,1,7
3,content\data\images\20H-25L\image_group_22_frame_2147.0.jpg,22,2108.0,2147.0,952,1225,7,3
4,content\data\images\20H-25L\image_group_22_frame_2148.0.jpg,22,2108.0,2148.0,710,811,2,9
5,content\data\images\20H-25L\image_group_22_frame_2149.0.jpg,22,2108.0,2149.0,732,1225,5,2
6,content\data\images\20H-25L\image_group_22_frame_2151.0.jpg,22,2108.0,2151.0,710,1135,3,6
7,content\data\images\20H-25L\image_group_22_frame_2152.0.jpg,22,2108.0,2152.0,1034,1225,8,1
8,content\data\images\20H-25L\image_group_22_frame_2153.0.jpg,22,2108.0,2153.0,710,893,4,8
9,content\data\images\20H-25L\image_group_22_frame_2154.0.jpg,22,2108.0,2154.0,836,1225,6,0
0,content\data\images\20H-25L\image_group_23_frame_2198.0.jpg,23,2163.0,2198.0,715,963,0,7
1,content\data\images\20H-25L\image_group_23_frame_2199.0.jpg,23,2163.0,2199.0,920,1219,7,4
2,content\data\images\20H-25L\image_group_23_frame_2200.0.jpg,23,2163.0,2200.0,715,793,1,9
3,content\data\images\20H-25L\image_group_23_frame_2201.0.jpg,23,2163.0,2201.0,722,1219,5,3
4,content\data\images\20H-25L\image_group_23_frame_2203.0.jpg,23,2163.0,2203.0,715,1101,2,6
5,content\data\images\20H-25L\image_group_23_frame_2204.0.jpg,23,2163.0,2204.0,1008,1219,8,2
6,content\data\images\20H-25L\image_group_23_frame_2205.0.jpg,23,2163.0,2205.0,715,878,3,8
7,content\data\images\20H-25L\image_group_23_frame_2206.0.jpg,23,2163.0,2206.0,804,1219,6,1
8,content\data\images\20H-25L\image_group_23_frame_2208.0.jpg,23,2163.0,2208.0,715,1201,4,5
9,content\data\images\20H-25L\image_group_23_frame_2209.0.jpg,23,2163.0,2209.0,1066,1219,9,0
0,content\data\images\20H-25L\image_group_24_frame_2483.0.jpg,24,2215.0,2483.0,721,1213,0,4
1,content\data\images\20H-25L\image_group_24_frame_2485.0.jpg,24,2215.0,2485.0,721,1182,1,6
2,content\data\images\20H-25L\image_group_24_frame_2486.0.jpg,24,2215.0,2486.0,1050,1213,9,3
3,content\data\images\20H-25L\image_group_24_frame_2487.0.jpg,24,2215.0,2487.0,721,1077,2,7
4,content\data\images\20H-25L\image_group_24_frame_2488.0.jpg,24,2215.0,2488.0,995,1213,8,2
5,content\data\images\20H-25L\image_group_24_frame_2489.0.jpg,24,2215.0,2489.0,721,951,3,8
6,content\data\images\20H-25L\image_group_24_frame_2490.0.jpg,24,2215.0,2490.0,908,1213,7,1
7,content\data\images\20H-25L\image_group_24_frame_2491.0.jpg,24,2215.0,2491.0,721,873,4,9
8,content\data\images\20H-25L\image_group_24_frame_2492.0.jpg,24,2215.0,2492.0,785,1213,6,0
9,content\data\images\20H-25L\image_group_24_frame_2494.0.jpg,24,2215.0,2494.0,724,1195,5,5
0,content\data\images\20H-25L\image_group_25_frame_2537.0.jpg,25,2500.0,2537.0,712,1221,0,4
1,content\data\images\20H-25L\image_group_25_frame_2539.0.jpg,25,2500.0,2539.0,712,1173,1,6
2,content\data\images\20H-25L\image_group_25_frame_2540.0.jpg,25,2500.0,2540.0,1053,1221,9,3
3,content\data\images\20H-25L\image_group_25_frame_2541.0.jpg,25,2500.0,2541.0,712,1057,2,7
4,content\data\images\20H-25L\image_group_25_frame_2542.0.jpg,25,2500.0,2542.0,990,1221,8,2
5,content\data\images\20H-25L\image_group_25_frame_2543.0.jpg,25,2500.0,2543.0,712,931,3,8
6,content\data\images\20H-25L\image_group_25_frame_2544.0.jpg,25,2500.0,2544.0,888,1221,7,1
7,content\data\images\20H-25L\image_group_25_frame_2545.0.jpg,25,2500.0,2545.0,712,865,4,9
8,content\data\images\20H-25L\image_group_25_frame_2546.0.jpg,25,2500.0,2546.0,769,1221,6,0
9,content\data\images\20H-25L\image_group_25_frame_2548.0.jpg,25,2500.0,2548.0,714,1209,5,5
0,content\data\images\20H-25L\image_group_26_frame_2591.0.jpg,26,2554.0,2591.0,710,1225,0,4
1,content\data\images\20H-25L\image_group_26_frame_2593.0.jpg,26,2554.0,2593.0,710,1183,1,6
2,content\data\images\20H-25L\image_group_26_frame_2594.0.jpg,26,2554.0,2594.0,1062,1225,9,3
3,content\data\images\20H-25L\image_group_26_frame_2595.0.jpg,26,2554.0,2595.0,710,1071,2,7
4,content\data\images\20H-25L\image_group_26_frame_2596.0.jpg,26,2554.0,2596.0,996,1225,8,2
5,content\data\images\20H-25L\image_group_26_frame_2597.0.jpg,26,2554.0,2597.0,710,945,3,8
6,content\data\images\20H-25L\image_group_26_frame_2598.0.jpg,26,2554.0,2598.0,899,1225,7,1
7,content\data\images\20H-25L\image_group_26_frame_2599.0.jpg,26,2554.0,2599.0,710,865,4,9
8,content\data\images\20H-25L\image_group_26_frame_2600.0.jpg,26,2554.0,2600.0,778,1225,6,0
9,content\data\images\20H-25L\image_group_26_frame_2602.0.jpg,26,2554.0,2602.0,714,1221,5,5
0,content\data\images\20H-25L\image_group_27_frame_2644.0.jpg,27,2608.0,2644.0,715,795,2,10
1,content\data\images\20H-25L\image_group_27_frame_2645.0.jpg,27,2608.0,2645.0,724,1219,6,5
2,content\data\images\20H-25L\image_group_27_frame_2647.0.jpg,27,2608.0,2647.0,715,1219,3,4
3,content\data\images\20H-25L\image_group_27_frame_2649.0.jpg,27,2608.0,2649.0,715,1163,4,6
4,content\data\images\20H-25L\image_group_27_frame_2650.0.jpg,27,2608.0,2650.0,1042,1221,10,1
5,content\data\images\20H-25L\image_group_27_frame_2651.0.jpg,27,2608.0,2651.0,714,1049,0,7
6,content\data\images\20H-25L\image_group_27_frame_2652.0.jpg,27,2608.0,2652.0,978,1221,9,0
7,content\data\images\20H-25L\image_group_27_frame_2653.0.jpg,27,2608.0,2653.0,714,931,1,8
8,content\data\images\20H-25L\image_group_27_frame_2654.0.jpg,27,2608.0,2654.0,878,1220,8,2
9,content\data\images\20H-25L\image_group_27_frame_2655.0.jpg,27,2608.0,2655.0,715,864,5,9
10,content\data\images\20H-25L\image_group_27_frame_2656.0.jpg,27,2608.0,2656.0,766,1219,7,3
0,content\data\images\20H-25L\image_group_28_frame_2857.0.jpg,28,2662.0,2857.0,721,1009,1,6
1,content\data\images\20H-25L\image_group_28_frame_2858.0.jpg,28,2662.0,2858.0,957,1215,11,5
2,content\data\images\20H-25L\image_group_28_frame_2859.0.jpg,28,2662.0,2859.0,721,1001,2,7
3,content\data\images\20H-25L\image_group_28_frame_2860.0.jpg,28,2662.0,2860.0,952,1215,10,4
4,content\data\images\20H-25L\image_group_28_frame_2861.0.jpg,28,2662.0,2861.0,720,993,0,8
5,content\data\images\20H-25L\image_group_28_frame_2862.0.jpg,28,2662.0,2862.0,946,1215,9,3
6,content\data\images\20H-25L\image_group_28_frame_2863.0.jpg,28,2662.0,2863.0,721,985,3,9
7,content\data\images\20H-25L\image_group_28_frame_2864.0.jpg,28,2662.0,2864.0,939,1215,8,2
8,content\data\images\20H-25L\image_group_28_frame_2865.0.jpg,28,2662.0,2865.0,721,977,4,10
9,content\data\images\20H-25L\image_group_28_frame_2866.0.jpg,28,2662.0,2866.0,932,1215,7,1
10,content\data\images\20H-25L\image_group_28_frame_2867.0.jpg,28,2662.0,2867.0,721,971,5,11
11,content\data\images\20H-25L\image_group_28_frame_2868.0.jpg,28,2662.0,2868.0,817,1215,6,0
0,content\data\images\20H-25L\image_group_29_frame_2911.0.jpg,29,2875.0,2911.0,713,1197,5,7
1,content\data\images\20H-25L\image_group_29_frame_2912.0.jpg,29,2875.0,2912.0,1067,1221,11,5
2,content\data\images\20H-25L\image_group_29_frame_2913.0.jpg,29,2875.0,2913.0,712,1197,0,6
3,content\data\images\20H-25L\image_group_29_frame_2914.0.jpg,29,2875.0,2914.0,1064,1221,9,4
4,content\data\images\20H-25L\image_group_29_frame_2915.0.jpg,29,2875.0,2915.0,712,1195,1,8
