,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
0,content\data\images\10H-25L\image_group_3_frame_230.0.jpg,3,192.0,230.0,640,999,2,4
1,content\data\images\10H-25L\image_group_3_frame_231.0.jpg,3,192.0,231.0,969,1281,5,1
2,content\data\images\10H-25L\image_group_3_frame_234.0.jpg,3,192.0,234.0,638,821,0,6
3,content\data\images\10H-25L\image_group_3_frame_235.0.jpg,3,192.0,235.0,670,1111,3,2
4,content\data\images\10H-25L\image_group_3_frame_236.0.jpg,3,192.0,236.0,1012,1281,6,0
5,content\data\images\10H-25L\image_group_3_frame_239.0.jpg,3,192.0,239.0,638,867,1,5
6,content\data\images\10H-25L\image_group_3_frame_240.0.jpg,3,192.0,240.0,734,1047,4,3
0,content\data\images\10H-25L\image_group_4_frame_430.0.jpg,4,249.0,430.0,637,1045,2,3
1,content\data\images\10H-25L\image_group_4_frame_431.0.jpg,4,249.0,431.0,982,1281,5,2
2,content\data\images\10H-25L\image_group_4_frame_434.0.jpg,4,249.0,434.0,636,1025,0,4
3,content\data\images\10H-25L\image_group_4_frame_435.0.jpg,4,249.0,435.0,975,1281,4,1
4,content\data\images\10H-25L\image_group_4_frame_438.0.jpg,4,249.0,438.0,636,1005,1,5
5,content\data\images\10H-25L\image_group_4_frame_439.0.jpg,4,249.0,439.0,968,1281,3,0
0,content\data\images\10H-25L\image_group_5_frame_485.0.jpg,5,446.0,485.0,636,923,0,4
1,content\data\images\10H-25L\image_group_5_frame_486.0.jpg,5,446.0,486.0,878,1285,5,1
2,content\data\images\10H-25L\image_group_5_frame_489.0.jpg,5,446.0,489.0,636,923,1,3
3,content\data\images\10H-25L\image_group_5_frame_490.0.jpg,5,446.0,490.0,875,1285,4,0
4,content\data\images\10H-25L\image_group_5_frame_493.0.jpg,5,446.0,493.0,636,919,2,5
5,content\data\images\10H-25L\image_group_5_frame_494.0.jpg,5,446.0,494.0,872,1284,3,2
0,content\data\images\10H-25L\image_group_6_frame_537.0.jpg,6,501.0,537.0,898,1283,4,2
1,content\data\images\10H-25L\image_group_6_frame_540.0.jpg,6,501.0,540.0,635,931,0,6
2,content\data\images\10H-25L\image_group_6_frame_541.0.jpg,6,501.0,541.0,897,1283,3,1
3,content\data\images\10H-25L\image_group_6_frame_544.0.jpg,6,501.0,544.0,635,931,1,5
4,content\data\images\10H-25L\image_group_6_frame_545.0.jpg,6,501.0,545.0,900,1283,5,0
5,content\data\images\10H-25L\image_group_6_frame_548.0.jpg,6,501.0,548.0,635,933,2,4
6,content\data\images\10H-25L\image_group_6_frame_549.0.jpg,6,501.0,549.0,903,951,6,3
0,content\data\images\10H-25L\image_group_7_frame_591.0.jpg,7,556.0,591.0,636,949,0,5
1,content\data\images\10H-25L\image_group_7_frame_592.0.jpg,7,556.0,592.0,937,1283,3,2
2,content\data\images\10H-25L\image_group_7_frame_595.0.jpg,7,556.0,595.0,636,953,1,4
3,content\data\images\10H-25L\image_group_7_frame_596.0.jpg,7,556.0,596.0,942,1283,4,1
4,content\data\images\10H-25L\image_group_7_frame_599.0.jpg,7,556.0,599.0,636,957,2,3
5,content\data\images\10H-25L\image_group_7_frame_600.0.jpg,7,556.0,600.0,948,1283,5,0
0,content\data\images\10H-25L\image_group_8_frame_791.0.jpg,8,611.0,791.0,1058,1283,6,2
1,content\data\images\10H-25L\image_group_8_frame_793.0.jpg,8,611.0,793.0,635,858,1,6
2,content\data\images\10H-25L\image_group_8_frame_794.0.jpg,8,611.0,794.0,710,1275,3,3
3,content\data\images\10H-25L\image_group_8_frame_797.0.jpg,8,611.0,797.0,634,1076,0,4
4,content\data\images\10H-25L\image_group_8_frame_798.0.jpg,8,611.0,798.0,994,1283,5,1
5,content\data\images\10H-25L\image_group_8_frame_800.0.jpg,8,611.0,800.0,635,877,2,5
6,content\data\images\10H-25L\image_group_8_frame_801.0.jpg,8,611.0,801.0,766,1283,4,0
0,content\data\images\10H-25L\image_group_9_frame_845.0.jpg,9,810.0,845.0,1029,1285,6,3
1,content\data\images\10H-25L\image_group_9_frame_847.0.jpg,9,810.0,847.0,634,683,0,8
2,content\data\images\10H-25L\image_group_9_frame_848.0.jpg,9,810.0,848.0,652,1231,3,5
3,content\data\images\10H-25L\image_group_9_frame_849.0.jpg,9,810.0,849.0,1064,1285,7,2
4,content\data\images\10H-25L\image_group_9_frame_851.0.jpg,9,810.0,851.0,634,967,1,6
5,content\data\images\10H-25L\image_group_9_frame_852.0.jpg,9,810.0,852.0,953,1285,5,1
6,content\data\images\10H-25L\image_group_9_frame_854.0.jpg,9,810.0,854.0,634,851,2,7
7,content\data\images\10H-25L\image_group_9_frame_855.0.jpg,9,810.0,855.0,696,1271,4,4
8,content\data\images\10H-25L\image_group_9_frame_856.0.jpg,9,810.0,856.0,1145,1285,8,0
0,content\data\images\10H-25L\image_group_10_frame_899.0.jpg,10,865.0,899.0,1046,1285,6,2
1,content\data\images\10H-25L\image_group_10_frame_901.0.jpg,10,865.0,901.0,634,834,0,7
2,content\data\images\10H-25L\image_group_10_frame_902.0.jpg,10,865.0,902.0,674,1259,3,4
3,content\data\images\10H-25L\image_group_10_frame_903.0.jpg,10,865.0,903.0,1084,1285,7,1
4,content\data\images\10H-25L\image_group_10_frame_905.0.jpg,10,865.0,905.0,634,1177,1,5
5,content\data\images\10H-25L\image_group_10_frame_906.0.jpg,10,865.0,906.0,980,1285,5,0
6,content\data\images\10H-25L\image_group_10_frame_908.0.jpg,10,865.0,908.0,634,871,2,6
7,content\data\images\10H-25L\image_group_10_frame_909.0.jpg,10,865.0,909.0,745,1283,4,3
0,content\data\images\10H-25L\image_group_11_frame_953.0.jpg,11,918.0,953.0,1089,1284,6,2
1,content\data\images\10H-25L\image_group_11_frame_955.0.jpg,11,918.0,955.0,635,865,0,6
2,content\data\images\10H-25L\image_group_11_frame_956.0.jpg,11,918.0,956.0,728,1281,3,3
3,content\data\images\10H-25L\image_group_11_frame_959.0.jpg,11,918.0,959.0,636,1127,1,4
4,content\data\images\10H-25L\image_group_11_frame_960.0.jpg,11,918.0,960.0,1020,1284,5,1
5,content\data\images\10H-25L\image_group_11_frame_962.0.jpg,11,918.0,962.0,636,905,2,5
6,content\data\images\10H-25L\image_group_11_frame_963.0.jpg,11,918.0,963.0,827,1284,4,0
0,content\data\images\10H-25L\image_group_12_frame_1202.0.jpg,12,972.0,1202.0,987,1285,8,3
1,content\data\images\10H-25L\image_group_12_frame_1204.0.jpg,12,972.0,1204.0,634,947,1,5
2,content\data\images\10H-25L\image_group_12_frame_1205.0.jpg,12,972.0,1205.0,937,1285,7,2
3,content\data\images\10H-25L\image_group_12_frame_1207.0.jpg,12,972.0,1207.0,634,943,2,6
4,content\data\images\10H-25L\image_group_12_frame_1208.0.jpg,12,972.0,1208.0,933,1285,6,1
5,content\data\images\10H-25L\image_group_12_frame_1210.0.jpg,12,972.0,1210.0,633,941,0,7
6,content\data\images\10H-25L\image_group_12_frame_1211.0.jpg,12,972.0,1211.0,928,1285,5,0
7,content\data\images\10H-25L\image_group_12_frame_1213.0.jpg,12,972.0,1213.0,634,939,3,8
8,content\data\images\10H-25L\image_group_12_frame_1214.0.jpg,12,972.0,1214.0,922,1095,4,4
0,content\data\images\10H-25L\image_group_13_frame_1257.0.jpg,13,1220.0,1257.0,633,860,0,7
1,content\data\images\10H-25L\image_group_13_frame_1258.0.jpg,13,1220.0,1258.0,721,1286,4,2
2,content\data\images\10H-25L\image_group_13_frame_1260.0.jpg,13,1220.0,1260.0,633,860,1,6
3,content\data\images\10H-25L\image_group_13_frame_1261.0.jpg,13,1220.0,1261.0,722,1286,5,1
4,content\data\images\10H-25L\image_group_13_frame_1263.0.jpg,13,1220.0,1263.0,634,860,3,5
5,content\data\images\10H-25L\image_group_13_frame_1264.0.jpg,13,1220.0,1264.0,724,1287,6,0
6,content\data\images\10H-25L\image_group_13_frame_1266.0.jpg,13,1220.0,1266.0,633,861,2,4
7,content\data\images\10H-25L\image_group_13_frame_1267.0.jpg,13,1220.0,1267.0,724,1285,7,3
0,content\data\images\10H-25L\image_group_14_frame_1310.0.jpg,14,1275.0,1310.0,632,725,0,7
1,content\data\images\10H-25L\image_group_14_frame_1311.0.jpg,14,1275.0,1311.0,664,1281,4,3
2,content\data\images\10H-25L\image_group_14_frame_1313.0.jpg,14,1275.0,1313.0,632,730,1,6
3,content\data\images\10H-25L\image_group_14_frame_1314.0.jpg,14,1275.0,1314.0,668,1283,5,2
4,content\data\images\10H-25L\image_group_14_frame_1316.0.jpg,14,1275.0,1316.0,632,739,2,5
5,content\data\images\10H-25L\image_group_14_frame_1317.0.jpg,14,1275.0,1317.0,672,1283,6,1
6,content\data\images\10H-25L\image_group_14_frame_1319.0.jpg,14,1275.0,1319.0,632,833,3,4
7,content\data\images\10H-25L\image_group_14_frame_1320.0.jpg,14,1275.0,1320.0,676,1284,7,0
0,content\data\images\10H-25L\image_group_15_frame_1364.0.jpg,15,1328.0,1364.0,709,1268,6,4
1,content\data\images\10H-25L\image_group_15_frame_1365.0.jpg,15,1328.0,1365.0,1128,1285,7,0
2,content\data\images\10H-25L\image_group_15_frame_1367.0.jpg,15,1328.0,1367.0,650,1271,2,3
3,content\data\images\10H-25L\image_group_15_frame_1370.0.jpg,15,1328.0,1370.0,654,1273,3,2
4,content\data\images\10H-25L\image_group_15_frame_1372.0.jpg,15,1328.0,1372.0,634,690,0,7
5,content\data\images\10H-25L\image_group_15_frame_1373.0.jpg,15,1328.0,1373.0,657,1277,4,1
6,content\data\images\10H-25L\image_group_15_frame_1375.0.jpg,15,1328.0,1375.0,634,694,1,6
7,content\data\images\10H-25L\image_group_15_frame_1376.0.jpg,15,1328.0,1376.0,660,881,5,5
0,content\data\images\10H-25L\image_group_16_frame_1602.0.jpg,16,1382.0,1602.0,633,886,0,5
1,content\data\images\10H-25L\image_group_16_frame_1603.0.jpg,16,1382.0,1603.0,796,1285,5,2
2,content\data\images\10H-25L\image_group_16_frame_1605.0.jpg,16,1382.0,1605.0,633,1091,1,4
3,content\data\images\10H-25L\image_group_16_frame_1606.0.jpg,16,1382.0,1606.0,1000,1285,6,1
4,content\data\images\10H-25L\image_group_16_frame_1608.0.jpg,16,1382.0,1608.0,634,1275,3,3
5,content\data\images\10H-25L\image_group_16_frame_1610.0.jpg,16,1382.0,1610.0,633,876,2,6
6,content\data\images\10H-25L\image_group_16_frame_1611.0.jpg,16,1382.0,1611.0,770,1285,4,0
0,content\data\images\10H-25L\image_group_17_frame_1655.0.jpg,17,1618.0,1655.0,632,971,0,7
1,content\data\images\10H-25L\image_group_17_frame_1656.0.jpg,17,1618.0,1656.0,954,1287,6,3
2,content\data\images\10H-25L\image_group_17_frame_1658.0.jpg,17,1618.0,1658.0,632,1235,1,4
3,content\data\images\10H-25L\image_group_17_frame_1659.0.jpg,17,1618.0,1659.0,1070,1287,8,2
4,content\data\images\10H-25L\image_group_17_frame_1660.0.jpg,17,1618.0,1660.0,632,817,2,8
5,content\data\images\10H-25L\image_group_17_frame_1661.0.jpg,17,1618.0,1661.0,698,1287,5,1
6,content\data\images\10H-25L\image_group_17_frame_1663.0.jpg,17,1618.0,1663.0,632,973,3,6
7,content\data\images\10H-25L\image_group_17_frame_1664.0.jpg,17,1618.0,1664.0,954,1287,7,0
8,content\data\images\10H-25L\image_group_17_frame_1666.0.jpg,17,1618.0,1666.0,632,1216,4,5
0,content\data\images\10H-25L\image_group_18_frame_1709.0.jpg,18,1674.0,1709.0,1097,1285,7,4
1,content\data\images\10H-25L\image_group_18_frame_1710.0.jpg,18,1674.0,1710.0,632,867,0,8
2,content\data\images\10H-25L\image_group_18_frame_1711.0.jpg,18,1674.0,1711.0,745,1285,4,3
3,content\data\images\10H-25L\image_group_18_frame_1713.0.jpg,18,1674.0,1713.0,632,1051,1,6
4,content\data\images\10H-25L\image_group_18_frame_1714.0.jpg,18,1674.0,1714.0,984,1286,6,0
5,content\data\images\10H-25L\image_group_18_frame_1716.0.jpg,18,1674.0,1716.0,632,1269,2,5
6,content\data\images\10H-25L\image_group_18_frame_1717.0.jpg,18,1674.0,1717.0,1100,1285,8,2
7,content\data\images\10H-25L\image_group_18_frame_1718.0.jpg,18,1674.0,1718.0,632,871,3,7
8,content\data\images\10H-25L\image_group_18_frame_1719.0.jpg,18,1674.0,1719.0,756,1285,5,1
0,content\data\images\10H-25L\image_group_19_frame_1763.0.jpg,19,1726.0,1763.0,633,1153,0,6
1,content\data\images\10H-25L\image_group_19_frame_1764.0.jpg,19,1726.0,1764.0,1032,1287,6,1
2,content\data\images\10H-25L\image_group_19_frame_1766.0.jpg,19,1726.0,1766.0,648,1285,3,4
3,content\data\images\10H-25L\image_group_19_frame_1768.0.jpg,19,1726.0,1768.0,634,913,1,7
4,content\data\images\10H-25L\image_group_19_frame_1769.0.jpg,19,1726.0,1769.0,858,1285,5,3
5,content\data\images\10H-25L\image_group_19_frame_1771.0.jpg,19,1726.0,1771.0,634,1169,2,5
6,content\data\images\10H-25L\image_group_19_frame_1772.0.jpg,19,1726.0,1772.0,1039,1287,7,0
7,content\data\images\10H-25L\image_group_19_frame_1774.0.jpg,19,1726.0,1774.0,656,1286,4,2
0,content\data\images\10H-25L\image_group_20_frame_2013.0.jpg,20,1781.0,2013.0,632,1279,0,4
1,content\data\images\10H-25L\image_group_20_frame_2015.0.jpg,20,1781.0,2015.0,632,981,1,6
2,content\data\images\10H-25L\image_group_20_frame_2016.0.jpg,20,1781.0,2016.0,955,1286,6,3
3,content\data\images\10H-25L\image_group_20_frame_2018.0.jpg,20,1781.0,2018.0,652,1287,4,2
4,content\data\images\10H-25L\image_group_20_frame_2020.0.jpg,20,1781.0,2020.0,632,1161,2,5
5,content\data\images\10H-25L\image_group_20_frame_2021.0.jpg,20,1781.0,2021.0,1027,1287,7,1
6,content\data\images\10H-25L\image_group_20_frame_2022.0.jpg,20,1781.0,2022.0,632,871,3,7
7,content\data\images\10H-25L\image_group_20_frame_2023.0.jpg,20,1781.0,2023.0,760,1287,5,0
0,content\data\images\10H-25L\image_group_21_frame_2065.0.jpg,21,2030.0,2065.0,850,1127,6,6
1,content\data\images\10H-25L\image_group_21_frame_2066.0.jpg,21,2030.0,2066.0,1019,1287,8,4
2,content\data\images\10H-25L\image_group_21_frame_2067.0.jpg,21,2030.0,2067.0,632,861,0,9
3,content\data\images\10H-25L\image_group_21_frame_2068.0.jpg,21,2030.0,2068.0,733,1287,5,3
4,content\data\images\10H-25L\image_group_21_frame_2070.0.jpg,21,2030.0,2070.0,632,1261,1,5
5,content\data\images\10H-25L\image_group_21_frame_2071.0.jpg,21,2030.0,2071.0,1115,1287,9,2
6,content\data\images\10H-25L\image_group_21_frame_2072.0.jpg,21,2030.0,2072.0,632,935,2,8
7,content\data\images\10H-25L\image_group_21_frame_2073.0.jpg,21,2030.0,2073.0,918,1287,7,1
8,content\data\images\10H-25L\image_group_21_frame_2075.0.jpg,21,2030.0,2075.0,640,1287,4,0
9,content\data\images\10H-25L\image_group_21_frame_2077.0.jpg,21,2030.0,2077.0,632,936,3,7
0,content\data\images\10H-25L\image_group_22_frame_2120.0.jpg,22,2084.0,2120.0,654,1287,4,3
1,content\data\images\10H-25L\image_group_22_frame_2122.0.jpg,22,2084.0,2122.0,631,1183,0,5
2,content\data\images\10H-25L\image_group_22_frame_2123.0.jpg,22,2084.0,2123.0,1042,1287,7,2
3,content\data\images\10H-25L\image_group_22_frame_2124.0.jpg,22,2084.0,2124.0,631,883,1,7
4,content\data\images\10H-25L\image_group_22_frame_2125.0.jpg,22,2084.0,2125.0,788,1287,5,1
5,content\data\images\10H-25L\image_group_22_frame_2127.0.jpg,22,2084.0,2127.0,631,1281,2,4
6,content\data\images\10H-25L\image_group_22_frame_2129.0.jpg,22,2084.0,2129.0,631,1005,3,6
7,content\data\images\10H-25L\image_group_22_frame_2130.0.jpg,22,2084.0,2130.0,966,1287,6,0
0,content\data\images\10H-25L\image_group_23_frame_2174.0.jpg,23,2139.0,2174.0,633,1123,3,6
1,content\data\images\10H-25L\image_group_23_frame_2175.0.jpg,23,2139.0,2175.0,1016,1287,7,4
2,content\data\images\10H-25L\image_group_23_frame_2176.0.jpg,23,2139.0,2176.0,632,861,0,8
3,content\data\images\10H-25L\image_group_23_frame_2177.0.jpg,23,2139.0,2177.0,734,1287,5,3
4,content\data\images\10H-25L\image_group_23_frame_2179.0.jpg,23,2139.0,2179.0,632,1263,1,5
5,content\data\images\10H-25L\image_group_23_frame_2180.0.jpg,23,2139.0,2180.0,1118,1287,8,2
6,content\data\images\10H-25L\image_group_23_frame_2181.0.jpg,23,2139.0,2181.0,632,945,2,7
7,content\data\images\10H-25L\image_group_23_frame_2182.0.jpg,23,2139.0,2182.0,932,1287,6,1
8,content\data\images\10H-25L\image_group_23_frame_2184.0.jpg,23,2139.0,2184.0,646,1287,4,0
0,content\data\images\10H-25L\image_group_24_frame_2470.0.jpg,24,2191.0,2470.0,654,779,5,9
1,content\data\images\10H-25L\image_group_24_frame_2471.0.jpg,24,2191.0,2471.0,697,1287,6,4
2,content\data\images\10H-25L\image_group_24_frame_2473.0.jpg,24,2191.0,2473.0,632,1287,3,3
3,content\data\images\10H-25L\image_group_24_frame_2475.0.jpg,24,2191.0,2475.0,632,1269,4,5
4,content\data\images\10H-25L\image_group_24_frame_2477.0.jpg,24,2191.0,2477.0,631,1145,0,6
5,content\data\images\10H-25L\image_group_24_frame_2478.0.jpg,24,2191.0,2478.0,1019,1287,9,2
6,content\data\images\10H-25L\image_group_24_frame_2479.0.jpg,24,2191.0,2479.0,631,938,1,7
7,content\data\images\10H-25L\image_group_24_frame_2480.0.jpg,24,2191.0,2480.0,925,1287,8,1
8,content\data\images\10H-25L\image_group_24_frame_2481.0.jpg,24,2191.0,2481.0,631,861,2,8
9,content\data\images\10H-25L\image_group_24_frame_2482.0.jpg,24,2191.0,2482.0,738,1287,7,0
0,content\data\images\10H-25L\image_group_25_frame_2525.0.jpg,25,2488.0,2525.0,639,1289,5,2
1,content\data\images\10H-25L\image_group_25_frame_2527.0.jpg,25,2488.0,2527.0,632,1285,0,5
2,content\data\images\10H-25L\image_group_25_frame_2529.0.jpg,25,2488.0,2529.0,632,1209,1,6
3,content\data\images\10H-25L\image_group_25_frame_2530.0.jpg,25,2488.0,2530.0,1055,1289,9,1
4,content\data\images\10H-25L\image_group_25_frame_2531.0.jpg,25,2488.0,2531.0,632,1029,2,7
5,content\data\images\10H-25L\image_group_25_frame_2532.0.jpg,25,2488.0,2532.0,974,1288,8,4
6,content\data\images\10H-25L\image_group_25_frame_2533.0.jpg,25,2488.0,2533.0,632,887,3,8
7,content\data\images\10H-25L\image_group_25_frame_2534.0.jpg,25,2488.0,2534.0,814,1289,7,0
8,content\data\images\10H-25L\image_group_25_frame_2535.0.jpg,25,2488.0,2535.0,632,699,4,9
9,content\data\images\10H-25L\image_group_25_frame_2536.0.jpg,25,2488.0,2536.0,668,1288,6,3
0,content\data\images\10H-25L\image_group_26_frame_2579.0.jpg,26,2542.0,2579.0,636,1287,5,4
1,content\data\images\10H-25L\image_group_26_frame_2581.0.jpg,26,2542.0,2581.0,630,1285,0,5
2,content\data\images\10H-25L\image_group_26_frame_2583.0.jpg,26,2542.0,2583.0,630,1205,1,6
3,content\data\images\10H-25L\image_group_26_frame_2584.0.jpg,26,2542.0,2584.0,1052,1287,9,3
4,content\data\images\10H-25L\image_group_26_frame_2585.0.jpg,26,2542.0,2585.0,630,1027,2,7
5,content\data\images\10H-25L\image_group_26_frame_2586.0.jpg,26,2542.0,2586.0,972,1287,8,2
6,content\data\images\10H-25L\image_group_26_frame_2587.0.jpg,26,2542.0,2587.0,630,891,3,8
7,content\data\images\10H-25L\image_group_26_frame_2588.0.jpg,26,2542.0,2588.0,816,1287,7,1
8,content\data\images\10H-25L\image_group_26_frame_2589.0.jpg,26,2542.0,2589.0,630,723,4,9
9,content\data\images\10H-25L\image_group_26_frame_2590.0.jpg,26,2542.0,2590.0,670,1287,6,0
0,content\data\images\10H-25L\image_group_27_frame_2633.0.jpg,27,2596.0,2633.0,648,1287,5,5
1,content\data\images\10H-25L\image_group_27_frame_2635.0.jpg,27,2596.0,2635.0,632,1287,0,4
2,content\data\images\10H-25L\image_group_27_frame_2637.0.jpg,27,2596.0,2637.0,632,1233,1,6
3,content\data\images\10H-25L\image_group_27_frame_2638.0.jpg,27,2596.0,2638.0,1070,1288,9,0
4,content\data\images\10H-25L\image_group_27_frame_2639.0.jpg,27,2596.0,2639.0,632,1075,2,7
5,content\data\images\10H-25L\image_group_27_frame_2640.0.jpg,27,2596.0,2640.0,996,1287,8,3
6,content\data\images\10H-25L\image_group_27_frame_2641.0.jpg,27,2596.0,2641.0,632,913,3,8
7,content\data\images\10H-25L\image_group_27_frame_2642.0.jpg,27,2596.0,2642.0,862,1287,7,2
8,content\data\images\10H-25L\image_group_27_frame_2643.0.jpg,27,2596.0,2643.0,632,821,4,9
9,content\data\images\10H-25L\image_group_27_frame_2644.0.jpg,27,2596.0,2644.0,698,1287,6,1
0,content\data\images\10H-25L\image_group_28_frame_3015.0.jpg,28,2651.0,3015.0,630,1157,0,6
1,content\data\images\10H-25L\image_group_28_frame_3016.0.jpg,28,2651.0,3016.0,1023,1287,11,5
2,content\data\images\10H-25L\image_group_28_frame_3017.0.jpg,28,2651.0,3017.0,630,1145,1,7
3,content\data\images\10H-25L\image_group_28_frame_3018.0.jpg,28,2651.0,3018.0,1019,1287,10,4
4,content\data\images\10H-25L\image_group_28_frame_3019.0.jpg,28,2651.0,3019.0,630,1135,2,8
5,content\data\images\10H-25L\image_group_28_frame_3020.0.jpg,28,2651.0,3020.0,1014,1287,9,3
6,content\data\images\10H-25L\image_group_28_frame_3021.0.jpg,28,2651.0,3021.0,631,1123,3,9
7,content\data\images\10H-25L\image_group_28_frame_3022.0.jpg,28,2651.0,3022.0,1009,1287,8,2
8,content\data\images\10H-25L\image_group_28_frame_3023.0.jpg,28,2651.0,3023.0,631,1113,4,10
9,content\data\images\10H-25L\image_group_28_frame_3024.0.jpg,28,2651.0,3024.0,1005,1287,7,1
10,content\data\images\10H-25L\image_group_28_frame_3025.0.jpg,28,2651.0,3025.0,631,1101,5,11
11,content\data\images\10H-25L\image_group_28_frame_3026.0.jpg,28,2651.0,3026.0,1000,1287,6,0
0,content\data\images\10H-25L\image_group_29_frame_3069.0.jpg,29,3033.0,3069.0,631,1289,1,5
1,content\data\images\10H-25L\image_group_29_frame_3071.0.jpg,29,3033.0,3071.0,631,1289,2,4
2,content\data\images\10H-25L\image_group_29_frame_3073.0.jpg,29,3033.0,3073.0,631,1289,3,3
3,content\data\images\10H-25L\image_group_29_frame_3075.0.jpg,29,3033.0,3075.0,630,1289,0,2
4,content\data\images\10H-25L\image_group_29_frame_3077.0.jpg,29,3033.0,3077.0,631,1289,4,1
5,content\data\images\10H-25L\image_group_29_frame_3079.0.jpg,29,3033.0,3079.0,631,1289,5,0
0,content\data\images\10H-25L\image_group_30_frame_3122.0.jpg,30,3087.0,3122.0,630,861,0,6
1,content\data\images\10H-25L\image_group_30_frame_3123.0.jpg,30,3087.0,3123.0,744,1287,11,5
2,content\data\images\10H-25L\image_group_30_frame_3124.0.jpg,30,3087.0,3124.0,630,859,1,8
3,content\data\images\10H-25L\image_group_30_frame_3125.0.jpg,30,3087.0,3125.0,740,1287,10,4
4,content\data\images\10H-25L\image_group_30_frame_3126.0.jpg,30,3087.0,3126.0,630,859,2,7
5,content\data\images\10H-25L\image_group_30_frame_3127.0.jpg,30,3087.0,3127.0,736,1287,9,3
6,content\data\images\10H-25L\image_group_30_frame_3128.0.jpg,30,3087.0,3128.0,630,857,3,9
7,content\data\images\10H-25L\image_group_30_frame_3129.0.jpg,30,3087.0,3129.0,734,1287,8,2
8,content\data\images\10H-25L\image_group_30_frame_3130.0.jpg,30,3087.0,3130.0,630,856,4,10
9,content\data\images\10H-25L\image_group_30_frame_3131.0.jpg,30,3087.0,3131.0,730,1287,7,1
10,content\data\images\10H-25L\image_group_30_frame_3132.0.jpg,30,3087.0,3132.0,630,855,5,11
11,content\data\images\10H-25L\image_group_30_frame_3133.0.jpg,30,3087.0,3133.0,726,1287,6,0
0,content\data\images\10H-25L\image_group_31_frame_3176.0.jpg,31,3140.0,3176.0,912,1205,6,6
1,content\data\images\10H-25L\image_group_31_frame_3177.0.jpg,31,3140.0,3177.0,1056,1287,12,5
2,content\data\images\10H-25L\image_group_31_frame_3178.0.jpg,31,3140.0,3178.0,631,1203,0,7
3,content\data\images\10H-25L\image_group_31_frame_3179.0.jpg,31,3140.0,3179.0,1054,1289,11,4
4,content\data\images\10H-25L\image_group_31_frame_3180.0.jpg,31,3140.0,3180.0,631,1201,1,8
5,content\data\images\10H-25L\image_group_31_frame_3181.0.jpg,31,3140.0,3181.0,1052,1289,10,3
6,content\data\images\10H-25L\image_group_31_frame_3182.0.jpg,31,3140.0,3182.0,631,1199,2,9
7,content\data\images\10H-25L\image_group_31_frame_3183.0.jpg,31,3140.0,3183.0,1051,1289,9,2
8,content\data\images\10H-25L\image_group_31_frame_3184.0.jpg,31,3140.0,3184.0,631,1197,3,10
9,content\data\images\10H-25L\image_group_31_frame_3185.0.jpg,31,3140.0,3185.0,1050,1289,7,1
10,content\data\images\10H-25L\image_group_31_frame_3186.0.jpg,31,3140.0,3186.0,632,1195,5,11
