,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
8,content\data\images\10H-30L-edited\image_group_4_frame_404.0.jpg,4,248.0,404.0,1064,1349,6,0
0,content\data\images\10H-30L-edited\image_group_5_frame_450.0.jpg,5,412.0,450.0,577,1147,2,3
1,content\data\images\10H-30L-edited\image_group_5_frame_451.0.jpg,5,412.0,451.0,1014,1351,5,1
2,content\data\images\10H-30L-edited\image_group_5_frame_454.0.jpg,5,412.0,454.0,576,1139,0,4
3,content\data\images\10H-30L-edited\image_group_5_frame_455.0.jpg,5,412.0,455.0,1008,1350,3,2
4,content\data\images\10H-30L-edited\image_group_5_frame_458.0.jpg,5,412.0,458.0,576,1129,1,5
5,content\data\images\10H-30L-edited\image_group_5_frame_459.0.jpg,5,412.0,459.0,1008,1351,4,0
0,content\data\images\10H-30L-edited\image_group_6_frame_502.0.jpg,6,466.0,502.0,1040,1351,6,2
1,content\data\images\10H-30L-edited\image_group_6_frame_505.0.jpg,6,466.0,505.0,580,1189,1,6
2,content\data\images\10H-30L-edited\image_group_6_frame_506.0.jpg,6,466.0,506.0,1024,1351,4,1
3,content\data\images\10H-30L-edited\image_group_6_frame_509.0.jpg,6,466.0,509.0,584,1203,2,5
4,content\data\images\10H-30L-edited\image_group_6_frame_510.0.jpg,6,466.0,510.0,1036,1351,5,0
5,content\data\images\10H-30L-edited\image_group_6_frame_512.0.jpg,6,466.0,512.0,570,638,0,7
6,content\data\images\10H-30L-edited\image_group_6_frame_513.0.jpg,6,466.0,513.0,589,1217,3,4
7,content\data\images\10H-30L-edited\image_group_6_frame_514.0.jpg,6,466.0,514.0,1040,1261,7,3
0,content\data\images\10H-30L-edited\image_group_7_frame_556.0.jpg,7,520.0,556.0,748,1327,5,5
1,content\data\images\10H-30L-edited\image_group_7_frame_557.0.jpg,7,520.0,557.0,1082,1349,7,2
2,content\data\images\10H-30L-edited\image_group_7_frame_559.0.jpg,7,520.0,559.0,576,879,0,9
3,content\data\images\10H-30L-edited\image_group_7_frame_560.0.jpg,7,520.0,560.0,717,1333,3,4
4,content\data\images\10H-30L-edited\image_group_7_frame_561.0.jpg,7,520.0,561.0,1084,1349,8,1
5,content\data\images\10H-30L-edited\image_group_7_frame_563.0.jpg,7,520.0,563.0,576,885,1,8
6,content\data\images\10H-30L-edited\image_group_7_frame_564.0.jpg,7,520.0,564.0,732,1337,4,3
7,content\data\images\10H-30L-edited\image_group_7_frame_565.0.jpg,7,520.0,565.0,1138,1349,9,0
8,content\data\images\10H-30L-edited\image_group_7_frame_567.0.jpg,7,520.0,567.0,576,890,2,7
9,content\data\images\10H-30L-edited\image_group_7_frame_568.0.jpg,7,520.0,568.0,748,921,6,6
0,content\data\images\10H-30L-edited\image_group_8_frame_768.0.jpg,8,575.0,768.0,587,973,3,6
1,content\data\images\10H-30L-edited\image_group_8_frame_769.0.jpg,8,575.0,769.0,954,1351,6,3
2,content\data\images\10H-30L-edited\image_group_8_frame_771.0.jpg,8,575.0,771.0,574,827,0,8
3,content\data\images\10H-30L-edited\image_group_8_frame_772.0.jpg,8,575.0,772.0,636,1335,4,4
4,content\data\images\10H-30L-edited\image_group_8_frame_773.0.jpg,8,575.0,773.0,1100,1351,8,2
5,content\data\images\10H-30L-edited\image_group_8_frame_775.0.jpg,8,575.0,775.0,574,1069,1,5
6,content\data\images\10H-30L-edited\image_group_8_frame_776.0.jpg,8,575.0,776.0,986,1351,7,1
7,content\data\images\10H-30L-edited\image_group_8_frame_778.0.jpg,8,575.0,778.0,574,865,2,7
8,content\data\images\10H-30L-edited\image_group_8_frame_779.0.jpg,8,575.0,779.0,696,1351,5,0
0,content\data\images\10H-30L-edited\image_group_9_frame_822.0.jpg,9,786.0,822.0,576,931,3,6
1,content\data\images\10H-30L-edited\image_group_9_frame_823.0.jpg,9,786.0,823.0,890,1353,6,2
2,content\data\images\10H-30L-edited\image_group_9_frame_825.0.jpg,9,786.0,825.0,572,779,0,8
3,content\data\images\10H-30L-edited\image_group_9_frame_826.0.jpg,9,786.0,826.0,607,1319,4,4
4,content\data\images\10H-30L-edited\image_group_9_frame_827.0.jpg,9,786.0,827.0,1077,1353,8,1
5,content\data\images\10H-30L-edited\image_group_9_frame_829.0.jpg,9,786.0,829.0,572,1037,1,5
6,content\data\images\10H-30L-edited\image_group_9_frame_830.0.jpg,9,786.0,830.0,977,1353,7,0
7,content\data\images\10H-30L-edited\image_group_9_frame_832.0.jpg,9,786.0,832.0,572,855,2,7
8,content\data\images\10H-30L-edited\image_group_9_frame_833.0.jpg,9,786.0,833.0,685,1351,5,3
0,content\data\images\10H-30L-edited\image_group_10_frame_876.0.jpg,10,840.0,876.0,634,1087,3,5
1,content\data\images\10H-30L-edited\image_group_10_frame_877.0.jpg,10,840.0,877.0,994,1353,6,3
2,content\data\images\10H-30L-edited\image_group_10_frame_879.0.jpg,10,840.0,879.0,568,874,0,7
3,content\data\images\10H-30L-edited\image_group_10_frame_880.0.jpg,10,840.0,880.0,726,1353,4,2
4,content\data\images\10H-30L-edited\image_group_10_frame_883.0.jpg,10,840.0,883.0,570,1227,2,4
5,content\data\images\10H-30L-edited\image_group_10_frame_884.0.jpg,10,840.0,884.0,1040,1353,7,1
6,content\data\images\10H-30L-edited\image_group_10_frame_886.0.jpg,10,840.0,886.0,568,925,1,6
7,content\data\images\10H-30L-edited\image_group_10_frame_887.0.jpg,10,840.0,887.0,830,1353,5,0
0,content\data\images\10H-30L-edited\image_group_11_frame_930.0.jpg,11,894.0,930.0,890,1301,4,4
1,content\data\images\10H-30L-edited\image_group_11_frame_931.0.jpg,11,894.0,931.0,1067,1351,7,2
2,content\data\images\10H-30L-edited\image_group_11_frame_933.0.jpg,11,894.0,933.0,574,1005,0,6
3,content\data\images\10H-30L-edited\image_group_11_frame_934.0.jpg,11,894.0,934.0,966,1351,5,1
4,content\data\images\10H-30L-edited\image_group_11_frame_936.0.jpg,11,894.0,936.0,574,859,1,7
5,content\data\images\10H-30L-edited\image_group_11_frame_937.0.jpg,11,894.0,937.0,672,1349,3,3
6,content\data\images\10H-30L-edited\image_group_11_frame_940.0.jpg,11,894.0,940.0,574,1165,2,5
7,content\data\images\10H-30L-edited\image_group_11_frame_941.0.jpg,11,894.0,941.0,1018,1351,6,0
0,content\data\images\10H-30L-edited\image_group_12_frame_1156.0.jpg,12,950.0,1156.0,572,905,0,5
1,content\data\images\10H-30L-edited\image_group_12_frame_1157.0.jpg,12,950.0,1157.0,829,1353,7,3
2,content\data\images\10H-30L-edited\image_group_12_frame_1159.0.jpg,12,950.0,1159.0,572,905,1,4
3,content\data\images\10H-30L-edited\image_group_12_frame_1160.0.jpg,12,950.0,1160.0,820,1354,6,0
4,content\data\images\10H-30L-edited\image_group_12_frame_1162.0.jpg,12,950.0,1162.0,572,903,2,7
5,content\data\images\10H-30L-edited\image_group_12_frame_1163.0.jpg,12,950.0,1163.0,814,1353,5,2
6,content\data\images\10H-30L-edited\image_group_12_frame_1165.0.jpg,12,950.0,1165.0,572,903,3,6
7,content\data\images\10H-30L-edited\image_group_12_frame_1166.0.jpg,12,950.0,1166.0,806,1353,4,1
0,content\data\images\10H-30L-edited\image_group_13_frame_1209.0.jpg,13,1174.0,1209.0,570,789,0,7
1,content\data\images\10H-30L-edited\image_group_13_frame_1210.0.jpg,13,1174.0,1210.0,616,1353,4,3
2,content\data\images\10H-30L-edited\image_group_13_frame_1212.0.jpg,13,1174.0,1212.0,570,807,1,4
3,content\data\images\10H-30L-edited\image_group_13_frame_1213.0.jpg,13,1174.0,1213.0,618,1353,5,2
4,content\data\images\10H-30L-edited\image_group_13_frame_1215.0.jpg,13,1174.0,1215.0,570,799,2,5
5,content\data\images\10H-30L-edited\image_group_13_frame_1216.0.jpg,13,1174.0,1216.0,618,1353,6,1
6,content\data\images\10H-30L-edited\image_group_13_frame_1218.0.jpg,13,1174.0,1218.0,570,791,3,6
7,content\data\images\10H-30L-edited\image_group_13_frame_1219.0.jpg,13,1174.0,1219.0,620,1353,7,0
0,content\data\images\10H-30L-edited\image_group_14_frame_1263.0.jpg,14,1227.0,1263.0,576,1335,0,7
1,content\data\images\10H-30L-edited\image_group_14_frame_1264.0.jpg,14,1227.0,1264.0,1096,1355,4,3
2,content\data\images\10H-30L-edited\image_group_14_frame_1266.0.jpg,14,1227.0,1266.0,577,1337,1,6
3,content\data\images\10H-30L-edited\image_group_14_frame_1267.0.jpg,14,1227.0,1267.0,1104,1355,7,2
4,content\data\images\10H-30L-edited\image_group_14_frame_1269.0.jpg,14,1227.0,1269.0,579,1339,2,5
5,content\data\images\10H-30L-edited\image_group_14_frame_1270.0.jpg,14,1227.0,1270.0,1100,1355,6,1
6,content\data\images\10H-30L-edited\image_group_14_frame_1272.0.jpg,14,1227.0,1272.0,582,1343,3,4
7,content\data\images\10H-30L-edited\image_group_14_frame_1273.0.jpg,14,1227.0,1273.0,1098,1355,5,0
0,content\data\images\10H-30L-edited\image_group_15_frame_1316.0.jpg,15,1280.0,1316.0,1088,1299,8,7
1,content\data\images\10H-30L-edited\image_group_15_frame_1317.0.jpg,15,1280.0,1317.0,1064,1353,4,3
2,content\data\images\10H-30L-edited\image_group_15_frame_1319.0.jpg,15,1280.0,1319.0,572,1303,0,6
3,content\data\images\10H-30L-edited\image_group_15_frame_1320.0.jpg,15,1280.0,1320.0,1070,1353,5,2
4,content\data\images\10H-30L-edited\image_group_15_frame_1322.0.jpg,15,1280.0,1322.0,572,1309,1,5
5,content\data\images\10H-30L-edited\image_group_15_frame_1323.0.jpg,15,1280.0,1323.0,1072,1353,6,1
6,content\data\images\10H-30L-edited\image_group_15_frame_1325.0.jpg,15,1280.0,1325.0,573,1313,2,4
7,content\data\images\10H-30L-edited\image_group_15_frame_1326.0.jpg,15,1280.0,1326.0,1072,1353,7,0
8,content\data\images\10H-30L-edited\image_group_15_frame_1328.0.jpg,15,1280.0,1328.0,574,1283,3,8
0,content\data\images\10H-30L-edited\image_group_16_frame_1578.0.jpg,16,1334.0,1578.0,570,1319,0,4
1,content\data\images\10H-30L-edited\image_group_16_frame_1579.0.jpg,16,1334.0,1579.0,1080,1355,9,3
2,content\data\images\10H-30L-edited\image_group_16_frame_1580.0.jpg,16,1334.0,1580.0,570,845,1,8
3,content\data\images\10H-30L-edited\image_group_16_frame_1581.0.jpg,16,1334.0,1581.0,658,1355,7,2
4,content\data\images\10H-30L-edited\image_group_16_frame_1583.0.jpg,16,1334.0,1583.0,570,989,2,7
5,content\data\images\10H-30L-edited\image_group_16_frame_1584.0.jpg,16,1334.0,1584.0,606,1355,5,1
6,content\data\images\10H-30L-edited\image_group_16_frame_1586.0.jpg,16,1334.0,1586.0,570,1297,3,5
7,content\data\images\10H-30L-edited\image_group_16_frame_1587.0.jpg,16,1334.0,1587.0,966,1355,8,0
8,content\data\images\10H-30L-edited\image_group_16_frame_1588.0.jpg,16,1334.0,1588.0,570,813,4,9
9,content\data\images\10H-30L-edited\image_group_16_frame_1589.0.jpg,16,1334.0,1589.0,633,1231,6,6
0,content\data\images\10H-30L-edited\image_group_17_frame_1631.0.jpg,17,1596.0,1631.0,992,1355,6,4
1,content\data\images\10H-30L-edited\image_group_17_frame_1633.0.jpg,17,1596.0,1633.0,570,903,0,6
2,content\data\images\10H-30L-edited\image_group_17_frame_1634.0.jpg,17,1596.0,1634.0,813,1355,5,3
3,content\data\images\10H-30L-edited\image_group_17_frame_1636.0.jpg,17,1596.0,1636.0,570,1189,1,5
4,content\data\images\10H-30L-edited\image_group_17_frame_1637.0.jpg,17,1596.0,1637.0,1024,1355,7,2
5,content\data\images\10H-30L-edited\image_group_17_frame_1639.0.jpg,17,1596.0,1639.0,578,1355,3,1
6,content\data\images\10H-30L-edited\image_group_17_frame_1641.0.jpg,17,1596.0,1641.0,570,899,2,7
7,content\data\images\10H-30L-edited\image_group_17_frame_1642.0.jpg,17,1596.0,1642.0,590,1355,4,0
0,content\data\images\10H-30L-edited\image_group_18_frame_1686.0.jpg,18,1649.0,1686.0,566,1229,0,5
1,content\data\images\10H-30L-edited\image_group_18_frame_1687.0.jpg,18,1649.0,1687.0,1048,1356,7,1
2,content\data\images\10H-30L-edited\image_group_18_frame_1689.0.jpg,18,1649.0,1689.0,589,1356,4,0
3,content\data\images\10H-30L-edited\image_group_18_frame_1691.0.jpg,18,1649.0,1691.0,566,919,1,7
4,content\data\images\10H-30L-edited\image_group_18_frame_1692.0.jpg,18,1649.0,1692.0,862,1355,6,3
5,content\data\images\10H-30L-edited\image_group_18_frame_1694.0.jpg,18,1649.0,1694.0,567,1240,2,4
6,content\data\images\10H-30L-edited\image_group_18_frame_1695.0.jpg,18,1649.0,1695.0,1051,1355,8,2
7,content\data\images\10H-30L-edited\image_group_18_frame_1696.0.jpg,18,1649.0,1696.0,567,647,3,8
8,content\data\images\10H-30L-edited\image_group_18_frame_1697.0.jpg,18,1649.0,1697.0,594,1171,5,6
0,content\data\images\10H-30L-edited\image_group_19_frame_1732.0.jpg,19,1704.0,1732.0,962,1339,5,5
1,content\data\images\10H-30L-edited\image_group_19_frame_1739.0.jpg,19,1704.0,1739.0,1060,1355,8,3
2,content\data\images\10H-30L-edited\image_group_19_frame_1741.0.jpg,19,1704.0,1741.0,571,1019,1,8
3,content\data\images\10H-30L-edited\image_group_19_frame_1742.0.jpg,19,1704.0,1742.0,970,1354,6,4
4,content\data\images\10H-30L-edited\image_group_19_frame_1744.0.jpg,19,1704.0,1744.0,570,1320,0,6
5,content\data\images\10H-30L-edited\image_group_19_frame_1745.0.jpg,19,1704.0,1745.0,1072,1355,9,2
6,content\data\images\10H-30L-edited\image_group_19_frame_1746.0.jpg,19,1704.0,1746.0,571,861,2,9
7,content\data\images\10H-30L-edited\image_group_19_frame_1747.0.jpg,19,1704.0,1747.0,675,1355,4,1
8,content\data\images\10H-30L-edited\image_group_19_frame_1749.0.jpg,19,1704.0,1749.0,571,1041,3,7
9,content\data\images\10H-30L-edited\image_group_19_frame_1750.0.jpg,19,1704.0,1750.0,977,1355,7,0
0,content\data\images\10H-30L-edited\image_group_20_frame_2013.0.jpg,20,1757.0,2013.0,570,1047,0,6
1,content\data\images\10H-30L-edited\image_group_20_frame_2014.0.jpg,20,1757.0,2014.0,976,1356,7,2
2,content\data\images\10H-30L-edited\image_group_20_frame_2015.0.jpg,20,1757.0,2015.0,570,773,1,8
3,content\data\images\10H-30L-edited\image_group_20_frame_2016.0.jpg,20,1757.0,2016.0,604,1356,5,1
4,content\data\images\10H-30L-edited\image_group_20_frame_2018.0.jpg,20,1757.0,2018.0,570,1239,2,5
5,content\data\images\10H-30L-edited\image_group_20_frame_2019.0.jpg,20,1757.0,2019.0,1040,1356,8,0
6,content\data\images\10H-30L-edited\image_group_20_frame_2020.0.jpg,20,1757.0,2020.0,570,877,3,7
7,content\data\images\10H-30L-edited\image_group_20_frame_2021.0.jpg,20,1757.0,2021.0,736,1355,6,3
8,content\data\images\10H-30L-edited\image_group_20_frame_2023.0.jpg,20,1757.0,2023.0,570,1341,4,4
0,content\data\images\10H-30L-edited\image_group_21_frame_2066.0.jpg,21,2030.0,2066.0,850,1356,6,2
1,content\data\images\10H-30L-edited\image_group_21_frame_2068.0.jpg,21,2030.0,2068.0,568,1237,0,5
2,content\data\images\10H-30L-edited\image_group_21_frame_2069.0.jpg,21,2030.0,2069.0,1044,1357,8,1
3,content\data\images\10H-30L-edited\image_group_21_frame_2070.0.jpg,21,2030.0,2070.0,568,873,1,8
4,content\data\images\10H-30L-edited\image_group_21_frame_2071.0.jpg,21,2030.0,2071.0,738,1355,5,3
5,content\data\images\10H-30L-edited\image_group_21_frame_2073.0.jpg,21,2030.0,2073.0,568,1346,2,4
6,content\data\images\10H-30L-edited\image_group_21_frame_2075.0.jpg,21,2030.0,2075.0,568,969,3,6
7,content\data\images\10H-30L-edited\image_group_21_frame_2076.0.jpg,21,2030.0,2076.0,950,1357,7,0
8,content\data\images\10H-30L-edited\image_group_21_frame_2078.0.jpg,21,2030.0,2078.0,582,929,4,7
0,content\data\images\10H-30L-edited\image_group_22_frame_2120.0.jpg,22,2085.0,2120.0,566,913,0,7
1,content\data\images\10H-30L-edited\image_group_22_frame_2121.0.jpg,22,2085.0,2121.0,849,1357,6,3
2,content\data\images\10H-30L-edited\image_group_22_frame_2123.0.jpg,22,2085.0,2123.0,566,1356,1,4
3,content\data\images\10H-30L-edited\image_group_22_frame_2125.0.jpg,22,2085.0,2125.0,566,1108,2,6
4,content\data\images\10H-30L-edited\image_group_22_frame_2126.0.jpg,22,2085.0,2126.0,998,1357,7,2
5,content\data\images\10H-30L-edited\image_group_22_frame_2127.0.jpg,22,2085.0,2127.0,566,828,3,8
6,content\data\images\10H-30L-edited\image_group_22_frame_2128.0.jpg,22,2085.0,2128.0,635,1357,5,1
7,content\data\images\10H-30L-edited\image_group_22_frame_2130.0.jpg,22,2085.0,2130.0,566,1298,4,5
8,content\data\images\10H-30L-edited\image_group_22_frame_2131.0.jpg,22,2085.0,2131.0,1076,1357,8,0
0,content\data\images\10H-30L-edited\image_group_23_frame_2175.0.jpg,23,2138.0,2175.0,570,1299,0,5
1,content\data\images\10H-30L-edited\image_group_23_frame_2176.0.jpg,23,2138.0,2176.0,1066,1355,8,4
2,content\data\images\10H-30L-edited\image_group_23_frame_2177.0.jpg,23,2138.0,2177.0,570,905,1,7
3,content\data\images\10H-30L-edited\image_group_23_frame_2178.0.jpg,23,2138.0,2178.0,844,1356,6,1
4,content\data\images\10H-30L-edited\image_group_23_frame_2180.0.jpg,23,2138.0,2180.0,570,1355,2,3
5,content\data\images\10H-30L-edited\image_group_23_frame_2182.0.jpg,23,2138.0,2182.0,570,1117,3,6
6,content\data\images\10H-30L-edited\image_group_23_frame_2183.0.jpg,23,2138.0,2183.0,1002,1357,7,0
7,content\data\images\10H-30L-edited\image_group_23_frame_2184.0.jpg,23,2138.0,2184.0,570,815,4,8
8,content\data\images\10H-30L-edited\image_group_23_frame_2185.0.jpg,23,2138.0,2185.0,649,1355,5,2
0,content\data\images\10H-30L-edited\image_group_24_frame_2495.0.jpg,24,2192.0,2495.0,1032,1357,8,5
1,content\data\images\10H-30L-edited\image_group_24_frame_2496.0.jpg,24,2192.0,2496.0,568,637,0,9
2,content\data\images\10H-30L-edited\image_group_24_frame_2497.0.jpg,24,2192.0,2497.0,602,1357,5,4
3,content\data\images\10H-30L-edited\image_group_24_frame_2499.0.jpg,24,2192.0,2499.0,568,1357,1,3
4,content\data\images\10H-30L-edited\image_group_24_frame_2501.0.jpg,24,2192.0,2501.0,568,1301,2,6
5,content\data\images\10H-30L-edited\image_group_24_frame_2502.0.jpg,24,2192.0,2502.0,1072,1357,9,2
6,content\data\images\10H-30L-edited\image_group_24_frame_2503.0.jpg,24,2192.0,2503.0,569,1087,3,7
7,content\data\images\10H-30L-edited\image_group_24_frame_2504.0.jpg,24,2192.0,2504.0,988,1357,7,1
8,content\data\images\10H-30L-edited\image_group_24_frame_2505.0.jpg,24,2192.0,2505.0,570,899,4,8
9,content\data\images\10H-30L-edited\image_group_24_frame_2506.0.jpg,24,2192.0,2506.0,804,1357,6,0
0,content\data\images\10H-30L-edited\image_group_25_frame_2549.0.jpg,25,2514.0,2549.0,827,1357,6,4
1,content\data\images\10H-30L-edited\image_group_25_frame_2551.0.jpg,25,2514.0,2551.0,568,1351,0,5
2,content\data\images\10H-30L-edited\image_group_25_frame_2553.0.jpg,25,2514.0,2553.0,568,1235,1,6
3,content\data\images\10H-30L-edited\image_group_25_frame_2554.0.jpg,25,2514.0,2554.0,1034,1357,8,3
4,content\data\images\10H-30L-edited\image_group_25_frame_2555.0.jpg,25,2514.0,2555.0,568,983,2,7
5,content\data\images\10H-30L-edited\image_group_25_frame_2556.0.jpg,25,2514.0,2556.0,956,1357,7,2
6,content\data\images\10H-30L-edited\image_group_25_frame_2557.0.jpg,25,2514.0,2557.0,568,867,3,8
7,content\data\images\10H-30L-edited\image_group_25_frame_2558.0.jpg,25,2514.0,2558.0,638,1357,5,1
8,content\data\images\10H-30L-edited\image_group_25_frame_2560.0.jpg,25,2514.0,2560.0,581,1357,4,0
0,content\data\images\10H-30L-edited\image_group_26_frame_2603.0.jpg,26,2567.0,2603.0,626,1351,5,5
1,content\data\images\10H-30L-edited\image_group_26_frame_2605.0.jpg,26,2567.0,2605.0,565,1237,0,6
2,content\data\images\10H-30L-edited\image_group_26_frame_2606.0.jpg,26,2567.0,2606.0,1040,1357,8,4
3,content\data\images\10H-30L-edited\image_group_26_frame_2607.0.jpg,26,2567.0,2607.0,566,991,3,7
4,content\data\images\10H-30L-edited\image_group_26_frame_2608.0.jpg,26,2567.0,2608.0,960,1357,7,3
5,content\data\images\10H-30L-edited\image_group_26_frame_2609.0.jpg,26,2567.0,2609.0,565,873,1,8
6,content\data\images\10H-30L-edited\image_group_26_frame_2610.0.jpg,26,2567.0,2610.0,736,1357,6,2
7,content\data\images\10H-30L-edited\image_group_26_frame_2612.0.jpg,26,2567.0,2612.0,586,1357,4,1
8,content\data\images\10H-30L-edited\image_group_26_frame_2614.0.jpg,26,2567.0,2614.0,565,1357,2,0
0,content\data\images\10H-30L-edited\image_group_27_frame_2657.0.jpg,27,2621.0,2657.0,610,1331,5,6
1,content\data\images\10H-30L-edited\image_group_27_frame_2658.0.jpg,27,2621.0,2658.0,1088,1356,9,4
2,content\data\images\10H-30L-edited\image_group_27_frame_2659.0.jpg,27,2621.0,2659.0,570,1171,3,7
3,content\data\images\10H-30L-edited\image_group_27_frame_2660.0.jpg,27,2621.0,2660.0,1016,1357,8,1
4,content\data\images\10H-30L-edited\image_group_27_frame_2661.0.jpg,27,2621.0,2661.0,569,935,0,8
5,content\data\images\10H-30L-edited\image_group_27_frame_2662.0.jpg,27,2621.0,2662.0,902,1357,7,0
6,content\data\images\10H-30L-edited\image_group_27_frame_2663.0.jpg,27,2621.0,2663.0,569,854,1,9
7,content\data\images\10H-30L-edited\image_group_27_frame_2664.0.jpg,27,2621.0,2664.0,680,1356,6,3
8,content\data\images\10H-30L-edited\image_group_27_frame_2666.0.jpg,27,2621.0,2666.0,573,1356,4,2
9,content\data\images\10H-30L-edited\image_group_27_frame_2668.0.jpg,27,2621.0,2668.0,569,1353,2,5
0,content\data\images\10H-30L-edited\image_group_28_frame_3015.0.jpg,28,2675.0,3015.0,569,1357,5,4
1,content\data\images\10H-30L-edited\image_group_28_frame_3017.0.jpg,28,2675.0,3017.0,568,1357,0,3
2,content\data\images\10H-30L-edited\image_group_28_frame_3019.0.jpg,28,2675.0,3019.0,568,1357,1,2
3,content\data\images\10H-30L-edited\image_group_28_frame_3021.0.jpg,28,2675.0,3021.0,568,1351,2,5
4,content\data\images\10H-30L-edited\image_group_28_frame_3023.0.jpg,28,2675.0,3023.0,568,1321,3,6
5,content\data\images\10H-30L-edited\image_group_28_frame_3024.0.jpg,28,2675.0,3024.0,1091,1357,7,1
6,content\data\images\10H-30L-edited\image_group_28_frame_3025.0.jpg,28,2675.0,3025.0,568,1269,4,7
7,content\data\images\10H-30L-edited\image_group_28_frame_3026.0.jpg,28,2675.0,3026.0,1056,1357,6,0
0,content\data\images\10H-30L-edited\image_group_29_frame_3068.0.jpg,29,3033.0,3068.0,758,1263,5,6
1,content\data\images\10H-30L-edited\image_group_29_frame_3069.0.jpg,29,3033.0,3069.0,814,1358,7,0
2,content\data\images\10H-30L-edited\image_group_29_frame_3070.0.jpg,29,3033.0,3070.0,568,1183,0,7
3,content\data\images\10H-30L-edited\image_group_29_frame_3071.0.jpg,29,3033.0,3071.0,1020,1357,11,5
4,content\data\images\10H-30L-edited\image_group_29_frame_3072.0.jpg,29,3033.0,3072.0,568,1087,1,8
5,content\data\images\10H-30L-edited\image_group_29_frame_3073.0.jpg,29,3033.0,3073.0,990,1357,10,4
6,content\data\images\10H-30L-edited\image_group_29_frame_3074.0.jpg,29,3033.0,3074.0,568,975,2,9
