,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
8,content\data\images\15H-15L\image_group_23_frame_2194.0.jpg,23,2146.0,2194.0,912,1103,8,0
0,content\data\images\15H-15L\image_group_24_frame_2359.0.jpg,24,2200.0,2359.0,825,1095,5,5
1,content\data\images\15H-15L\image_group_24_frame_2361.0.jpg,24,2200.0,2361.0,822,1055,0,6
2,content\data\images\15H-15L\image_group_24_frame_2362.0.jpg,24,2200.0,2362.0,912,1101,8,4
3,content\data\images\15H-15L\image_group_24_frame_2363.0.jpg,24,2200.0,2363.0,822,989,1,7
4,content\data\images\15H-15L\image_group_24_frame_2364.0.jpg,24,2200.0,2364.0,912,1101,9,3
5,content\data\images\15H-15L\image_group_24_frame_2365.0.jpg,24,2200.0,2365.0,822,915,2,8
6,content\data\images\15H-15L\image_group_24_frame_2366.0.jpg,24,2200.0,2366.0,904,1101,7,2
7,content\data\images\15H-15L\image_group_24_frame_2367.0.jpg,24,2200.0,2367.0,822,913,3,9
8,content\data\images\15H-15L\image_group_24_frame_2368.0.jpg,24,2200.0,2368.0,848,1101,6,1
9,content\data\images\15H-15L\image_group_24_frame_2370.0.jpg,24,2200.0,2370.0,822,1101,4,0
0,content\data\images\15H-15L\image_group_25_frame_2407.0.jpg,25,2377.0,2407.0,826,913,5,10
1,content\data\images\15H-15L\image_group_25_frame_2413.0.jpg,25,2377.0,2413.0,866,1105,7,4
2,content\data\images\15H-15L\image_group_25_frame_2415.0.jpg,25,2377.0,2415.0,820,1101,0,5
3,content\data\images\15H-15L\image_group_25_frame_2417.0.jpg,25,2377.0,2417.0,820,1065,1,6
4,content\data\images\15H-15L\image_group_25_frame_2418.0.jpg,25,2377.0,2418.0,912,1105,8,3
5,content\data\images\15H-15L\image_group_25_frame_2419.0.jpg,25,2377.0,2419.0,820,1003,2,7
6,content\data\images\15H-15L\image_group_25_frame_2420.0.jpg,25,2377.0,2420.0,912,1105,9,2
7,content\data\images\15H-15L\image_group_25_frame_2421.0.jpg,25,2377.0,2421.0,820,929,3,8
8,content\data\images\15H-15L\image_group_25_frame_2422.0.jpg,25,2377.0,2422.0,912,1105,10,1
9,content\data\images\15H-15L\image_group_25_frame_2423.0.jpg,25,2377.0,2423.0,820,913,4,9
10,content\data\images\15H-15L\image_group_25_frame_2424.0.jpg,25,2377.0,2424.0,858,1105,6,0
0,content\data\images\15H-15L\image_group_26_frame_2467.0.jpg,26,2431.0,2467.0,912,1101,6,4
1,content\data\images\15H-15L\image_group_26_frame_2468.0.jpg,26,2431.0,2468.0,824,913,0,9
2,content\data\images\15H-15L\image_group_26_frame_2469.0.jpg,26,2431.0,2469.0,835,1101,5,3
3,content\data\images\15H-15L\image_group_26_frame_2471.0.jpg,26,2431.0,2471.0,824,1099,1,5
4,content\data\images\15H-15L\image_group_26_frame_2473.0.jpg,26,2431.0,2473.0,824,1069,2,6
5,content\data\images\15H-15L\image_group_26_frame_2474.0.jpg,26,2431.0,2474.0,912,1101,7,2
6,content\data\images\15H-15L\image_group_26_frame_2475.0.jpg,26,2431.0,2475.0,824,1011,3,7
7,content\data\images\15H-15L\image_group_26_frame_2476.0.jpg,26,2431.0,2476.0,912,1101,8,1
8,content\data\images\15H-15L\image_group_26_frame_2477.0.jpg,26,2431.0,2477.0,824,939,4,8
9,content\data\images\15H-15L\image_group_26_frame_2478.0.jpg,26,2431.0,2478.0,912,1101,9,0
0,content\data\images\15H-15L\image_group_27_frame_2515.0.jpg,27,2486.0,2515.0,913,1033,9,7
1,content\data\images\15H-15L\image_group_27_frame_2521.0.jpg,27,2486.0,2521.0,913,1101,10,5
2,content\data\images\15H-15L\image_group_27_frame_2522.0.jpg,27,2486.0,2522.0,820,913,0,10
3,content\data\images\15H-15L\image_group_27_frame_2523.0.jpg,27,2486.0,2523.0,883,1101,6,4
4,content\data\images\15H-15L\image_group_27_frame_2524.0.jpg,27,2486.0,2524.0,820,913,1,9
5,content\data\images\15H-15L\image_group_27_frame_2525.0.jpg,27,2486.0,2525.0,834,1101,5,3
6,content\data\images\15H-15L\image_group_27_frame_2527.0.jpg,27,2486.0,2527.0,820,1101,2,2
7,content\data\images\15H-15L\image_group_27_frame_2529.0.jpg,27,2486.0,2529.0,820,1075,3,6
8,content\data\images\15H-15L\image_group_27_frame_2530.0.jpg,27,2486.0,2530.0,912,1103,7,1
9,content\data\images\15H-15L\image_group_27_frame_2531.0.jpg,27,2486.0,2531.0,820,1019,4,8
10,content\data\images\15H-15L\image_group_27_frame_2532.0.jpg,27,2486.0,2532.0,912,1103,8,0
0,content\data\images\15H-15L\image_group_28_frame_2721.0.jpg,28,2540.0,2721.0,913,1101,6,5
1,content\data\images\15H-15L\image_group_28_frame_2723.0.jpg,28,2540.0,2723.0,822,1101,0,4
2,content\data\images\15H-15L\image_group_28_frame_2725.0.jpg,28,2540.0,2725.0,822,1101,1,3
3,content\data\images\15H-15L\image_group_28_frame_2727.0.jpg,28,2540.0,2727.0,822,1101,2,2
4,content\data\images\15H-15L\image_group_28_frame_2729.0.jpg,28,2540.0,2729.0,822,1101,3,1
5,content\data\images\15H-15L\image_group_28_frame_2731.0.jpg,28,2540.0,2731.0,822,1101,4,0
6,content\data\images\15H-15L\image_group_28_frame_2733.0.jpg,28,2540.0,2733.0,822,1061,5,6
0,content\data\images\15H-15L\image_group_29_frame_2776.0.jpg,29,2739.0,2776.0,820,941,0,11
1,content\data\images\15H-15L\image_group_29_frame_2777.0.jpg,29,2739.0,2777.0,912,1105,6,5
2,content\data\images\15H-15L\image_group_29_frame_2778.0.jpg,29,2739.0,2778.0,820,941,1,10
3,content\data\images\15H-15L\image_group_29_frame_2779.0.jpg,29,2739.0,2779.0,912,1105,7,4
4,content\data\images\15H-15L\image_group_29_frame_2780.0.jpg,29,2739.0,2780.0,820,941,2,9
5,content\data\images\15H-15L\image_group_29_frame_2781.0.jpg,29,2739.0,2781.0,912,1105,8,3
6,content\data\images\15H-15L\image_group_29_frame_2782.0.jpg,29,2739.0,2782.0,820,941,3,8
7,content\data\images\15H-15L\image_group_29_frame_2783.0.jpg,29,2739.0,2783.0,912,1105,9,2
8,content\data\images\15H-15L\image_group_29_frame_2784.0.jpg,29,2739.0,2784.0,820,941,4,7
9,content\data\images\15H-15L\image_group_29_frame_2785.0.jpg,29,2739.0,2785.0,912,1105,10,1
10,content\data\images\15H-15L\image_group_29_frame_2786.0.jpg,29,2739.0,2786.0,820,941,5,6
11,content\data\images\15H-15L\image_group_29_frame_2787.0.jpg,29,2739.0,2787.0,912,1105,11,0
0,content\data\images\15H-15L\image_group_30_frame_2830.0.jpg,30,2794.0,2830.0,824,1101,0,5
1,content\data\images\15H-15L\image_group_30_frame_2832.0.jpg,30,2794.0,2832.0,824,1101,1,4
