2023/08/04 23:39:05Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,360],"horizontal_resolution":[172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172],"vertical_resolution":[76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76],"height":[499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499],"length":[539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539],"target_deltatime_spacing":[2221893,2221893,2221893,2221893,1845699,1845699,1845699,1845699,1585623,1585623,1585623,1585623,1384274,1384274,1384274,1384274,1232640,1232640,1232640,1232640,1107419,1107419,1107419,1107419,1008200,1008200,1008200,1008200,922849,922849,922849,922849],"error_with_pitch":[10,10,11,10,38,37,38,38,57,56,57,56,71,71,71,71,83,82,82,82,92,91,91,91,98,98,98,99,105,105,105,105],"deltatime_spacing_with_pitch":[2370912,2364520,2386740,2368408,2386516,2367608,2370856,2372140,2386744,2366632,2386744,2368652,2376912,2380604,2364116,2378592,2385104,2378904,2378744,2368964,2391208,2378744,2363972,2371988,2365164,2365368,2370788,2378984,2386516,2369980,2370856,2379044],"error_without_pitch":[-144,-141,-142,-142,-89,-88,-90,-89,-53,-52,-53,-52,-23,-24,-23,-23,-1,-2,-3,-2,14,15,14,15,28,29,29,29,40,41,40,41],"deltatime_spacing_without_pitch":[1208592,1218516,1215216,1216636,1212688,1216520,1209596,1215664,1208644,1214080,1208488,1215460,1215224,1213428,1214984,1215776,1219428,1214892,1208516,1215680,1208560,1215236,1208560,1214752,1208552,1215468,1216812,1215956,1211152,1213568,1209064,1214444]}
2023/08/08 18:30:52Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351],"vertical_resolution":[92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92],"height":[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200],"length":[651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651],"target_deltatime_spacing":[1088790,1088790,1088790,1088790,904445,904445,904445,904445,777000,777000,777000,777000,678334,678334,678334,678334,604028,604028,604028,604028,542667,542667,542667,542667,494046,494046,494046,494046,465777,465777,465777,465777],"error_with_pitch":[192,191,190,190,218,217,217,217,236,236,236,236,252,251,251,250,263,261,261,261,272,271,271,271,277,277,277,278,282,282,282,282],"deltatime_spacing_with_pitch":[2410800,2389852,2382588,2376052,2404540,2374712,2375336,2371076,2375792,2382904,2374804,2375308,2421756,2386584,2383380,2375996,2413208,2375336,2375720,2367920,2422960,2382788,2383124,2383076,2368416,2368052,2375196,2390592,2398352,2389704,2375744,2382224],"error_without_pitch":[37,36,35,36,89,89,90,89,126,127,127,126,154,154,154,154,176,177,176,177,194,193,195,195,209,207,208,208,216,216,216,216],"deltatime_spacing_without_pitch":[1219128,1213228,1212516,1215444,1213952,1212908,1219244,1212452,1212496,1222060,1219912,1214648,1212852,1212972,1212984,1212692,1213548,1219340,1212464,1219292,1219852,1212556,1221140,1225892,1225464,1212476,1219584,1215156,1213236,1212912,1212560,1212560]}
2023/08/08 19:12:15Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332],"vertical_resolution":[92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92],"height":[300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300],"length":[651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651],"target_deltatime_spacing":[1151101,1151101,1151101,1151101,956205,956205,956205,956205,821467,821467,821467,821467,717154,717154,717154,717154,638596,638596,638596,638596,573723,573723,573723,573723,522320,522320,522320,522320,492432,492432,492432,492432],"error_with_pitch":[172,172,171,172,198,199,199,198,217,217,217,216,232,231,232,231,242,242,243,242,251,252,252,251,258,258,259,258,263,263,263,263],"deltatime_spacing_with_pitch":[2395232,2390940,2381996,2389836,2382728,2389388,2389384,2382676,2383472,2382220,2382788,2368408,2387940,2377172,2383380,2375504,2374868,2368772,2382392,2368040,2375320,2389244,2383624,2367928,2374676,2368052,2383260,2367932,2382312,2382920,2375244,2381516],"error_without_pitch":[16,19,18,16,70,72,71,70,108,107,107,108,137,136,136,136,158,157,157,158,175,174,175,175,190,189,188,188,197,197,197,197],"deltatime_spacing_without_pitch":[1212512,1221344,1219352,1212656,1212484,1221160,1219904,1212872,1218076,1212772,1212472,1220696,1226424,1220000,1219160,1219340,1219124,1212864,1212752,1219604,1219180,1212920,1218248,1219816,1221360,1213680,1212584,1212452,1212548,1213160,1219848,1212476]}
2023/08/08 19:53:30Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301],"vertical_resolution":[92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92],"height":[400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400],"length":[651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651],"target_deltatime_spacing":[1269653,1269653,1269653,1269653,1054685,1054685,1054685,1054685,906070,906070,906070,906070,791014,791014,791014,791014,704365,704365,704365,704365,632811,632811,632811,632811,576114,576114,576114,576114,543148,543148,543148,543148],"error_with_pitch":[140,140,140,139,167,168,167,167,186,186,186,186,200,200,201,200,212,211,212,211,221,221,221,220,228,228,227,227,232,232,231,232],"deltatime_spacing_with_pitch":[2382636,2375220,2383080,2368848,2375084,2389536,2382156,2382728,2390096,2375984,2383256,2391260,2374568,2367968,2383296,2376716,2382644,2368784,2382992,2367956,2383636,2382940,2384452,2375212,2383248,2390676,2374676,2367920,2375684,2382632,2367908,2381508],"error_without_pitch":[-14,-12,-12,-14,41,39,40,39,76,77,77,77,105,104,105,105,127,126,126,127,144,144,145,144,157,158,158,158,167,166,167,166],"deltatime_spacing_without_pitch":[1212456,1217116,1217140,1212468,1225356,1212572,1219932,1213112,1212440,1221384,1218476,1220544,1219752,1214064,1219928,1220544,1219716,1213008,1212428,1219112,1216888,1213436,1223828,1219120,1212464,1219988,1212864,1212816,1225644,1212488,1224696,1216040]}
2023/08/08 20:33:54Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260],"vertical_resolution":[92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92],"height":[500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500],"length":[651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651],"target_deltatime_spacing":[1469867,1469867,1469867,1469867,1221001,1221001,1221001,1221001,1048951,1048951,1048951,1048951,915750,915750,915750,915750,815438,815438,815438,815438,732600,732600,732600,732600,666963,666963,666963,666963,628798,628798,628798,628798],"error_with_pitch":[101,98,99,99,126,125,127,126,145,145,145,145,160,159,160,160,171,170,170,170,179,180,179,180,187,186,186,187,191,191,191,191],"deltatime_spacing_with_pitch":[2417152,2367936,2374440,2375940,2375204,2367916,2389408,2382436,2375284,2389996,2375284,2390120,2383704,2375996,2384112,2390736,2382624,2367932,2367908,2374964,2375120,2390528,2375260,2390456,2383260,2367932,2374940,2375948,2375172,2374940,2381972,2381576],"error_without_pitch":[-53,-53,-52,-52,-1,-1,0,0,35,35,35,35,64,63,65,63,86,86,85,86,104,102,102,102,116,116,117,116,125,125,125,125],"deltatime_spacing_without_pitch":[1219812,1218224,1223956,1221676,1212448,1212748,1219120,1220708,1212836,1213292,1212556,1213064,1219148,1212876,1224708,1212488,1218656,1219172,1212836,1219532,1224272,1213052,1212800,1212472,1212476,1212512,1219668,1212416,1213392,1218468,1212440,1219352]}
2023/08/08 21:13:51Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,0,0,0,0],"vertical_resolution":[107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,0,0,0,0],"height":[201,201,201,201,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0],"length":[756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,0,0,0,0],"target_deltatime_spacing":[957808,957808,957808,957808,795639,795639,795639,795639,683526,683526,683526,683526,596729,596729,596729,596729,531363,531363,531363,531363,477383,477383,477383,477383,434612,434612,434612,434612,0,0,0,0],"error_with_pitch":[238,238,238,238,267,265,265,265,284,284,284,284,298,298,298,298,310,309,309,309,319,318,319,319,326,326,326,326,0,0,0,0],"deltatime_spacing_with_pitch":[2380908,2379968,2379320,2374772,2405032,2377676,2378332,2371648,2378824,2379244,2372236,2371660,2371628,2375036,2380388,2380328,2385828,2371664,2379596,2379200,2385712,2380024,2386264,2388776,2386940,2379120,2379148,2378288,0,0,0,0],"error_without_pitch":[84,88,84,84,137,139,139,139,174,177,174,175,203,203,203,204,225,226,224,224,242,244,244,242,256,256,257,257,0,0,0,0],"deltatime_spacing_without_pitch":[1216124,1231368,1216400,1216776,1216120,1223680,1223096,1224776,1216276,1229012,1216532,1222780,1216512,1216112,1216524,1224408,1224972,1231088,1216076,1216628,1216396,1230932,1230884,1219732,1216160,1216512,1229076,1223132,0,0,0,0]}
2023/08/08 21:57:22Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,0,0,0,0],"vertical_resolution":[107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,0,0,0,0],"height":[300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0,0,0,0],"length":[756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,0,0,0,0],"target_deltatime_spacing":[997821,997821,997821,997821,828878,828878,828878,828878,712081,712081,712081,712081,621658,621658,621658,621658,553561,553561,553561,553561,497326,497326,497326,497326,452768,452768,452768,452768,0,0,0,0],"error_with_pitch":[221,222,221,222,249,249,249,255,268,268,268,268,282,282,283,282,293,293,294,293,302,302,302,302,309,310,310,310,0,0,0,0],"deltatime_spacing_with_pitch":[2371644,2379196,2371692,2378292,2378420,2384504,2379244,2490700,2371732,2371672,2385928,2378668,2379380,2376872,2386872,2378324,2379188,2372396,2386184,2378576,2371696,2378404,2371564,2380100,2372856,2376824,2378700,2380308,0,0,0,0],"error_without_pitch":[70,68,70,72,123,121,123,121,160,158,161,159,188,187,187,188,209,208,209,210,226,227,227,227,240,241,240,240,0,0,0,0],"deltatime_spacing_without_pitch":[1223368,1216308,1223224,1232008,1223648,1216148,1225052,1216096,1224268,1216312,1231940,1217944,1224492,1216196,1216668,1223808,1223528,1216232,1224672,1231464,1216192,1223044,1223128,1222984,1216364,1222856,1216340,1216136,0,0,0,0]}
2023/08/08 22:37:06Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,0,0,0,0],"vertical_resolution":[107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,0,0,0,0],"height":[400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0],"length":[756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,0,0,0,0],"target_deltatime_spacing":[1073498,1073498,1073498,1073498,891742,891742,891742,891742,766087,766087,766087,766087,668806,668806,668806,668806,595545,595545,595545,595545,535045,535045,535045,535045,487107,487107,487107,487107,0,0,0,0],"error_with_pitch":[195,198,195,195,224,222,222,222,241,241,241,241,255,256,255,256,266,266,267,266,275,275,275,275,282,283,283,283,0,0,0,0],"deltatime_spacing_with_pitch":[2384112,2422480,2376312,2378908,2406888,2385840,2385524,2379776,2381040,2374112,2379108,2378300,2371616,2385804,2371820,2387144,2372000,2378336,2386272,2381372,2379772,2371696,2378392,2374828,2372052,2381768,2386964,2377304,0,0,0,0],"error_without_pitch":[43,45,41,43,98,96,96,96,133,131,133,133,162,162,161,161,181,182,183,183,200,201,199,201,213,213,214,213,0,0,0,0],"deltatime_spacing_without_pitch":[1223236,1231056,1216528,1223484,1231992,1224540,1224596,1223156,1223916,1216184,1223364,1226700,1229460,1228608,1223144,1224396,1216052,1225320,1229292,1231476,1227656,1231108,1216336,1231036,1216124,1216812,1223736,1216616,0,0,0,0]}
2023/08/08 22:38:26Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[383,383,383,383,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,0,0,0,0],"vertical_resolution":[107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,0,0,0,0],"height":[300,300,300,300,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0],"length":[756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,0,0,0,0],"target_deltatime_spacing":[997821,997821,997821,997821,891742,891742,891742,891742,766087,766087,766087,766087,668806,668806,668806,668806,595545,595545,595545,595545,535045,535045,535045,535045,487107,487107,487107,487107,0,0,0,0],"error_with_pitch":[222,222,221,221,224,222,222,222,241,241,241,241,255,256,255,256,266,266,267,266,275,275,275,275,282,283,283,283,0,0,0,0],"deltatime_spacing_with_pitch":[2385876,2379452,2372016,2372316,2406888,2385840,2385524,2379776,2381040,2374112,2379108,2378300,2371616,2385804,2371820,2387144,2372000,2378336,2386272,2381372,2379772,2371696,2378392,2374828,2372052,2381768,2386964,2377304,0,0,0,0],"error_without_pitch":[71,68,69,68,98,96,96,96,133,131,133,133,162,162,161,161,181,182,183,183,200,201,199,201,213,213,214,213,0,0,0,0],"deltatime_spacing_without_pitch":[1225452,1216196,1219928,1216776,1231992,1224540,1224596,1223156,1223916,1216184,1223364,1226700,1229460,1228608,1223144,1224396,1216052,1225320,1229292,1231476,1227656,1231108,1216336,1231036,1216124,1216812,1223736,1216616,0,0,0,0]}
2023/08/09 18:04:58Z INFO [msg.payload] {"angular_speed":[150,180,210,240,270,300,330,350],"horizontal_resolution":[383,383,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"vertical_resolution":[107,107,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"height":[300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"length":[756,756,756,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"target_deltatime_spacing":[997821,997821,997821,997821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"error_with_pitch":[225,222,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"deltatime_spacing_with_pitch":[2422244,2379968,2379332,2378892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"error_without_pitch":[72,70,70,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"deltatime_spacing_without_pitch":[1229256,1223564,1223456,1220228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]}
