,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
0,content\data\images\20H-35L\image_group_6_frame_480.0.jpg,6,441.0,480.0,565,937,0,5
1,content\data\images\20H-35L\image_group_6_frame_481.0.jpg,6,441.0,481.0,896,1361,3,2
2,content\data\images\20H-35L\image_group_6_frame_484.0.jpg,6,441.0,484.0,565,941,1,4
3,content\data\images\20H-35L\image_group_6_frame_485.0.jpg,6,441.0,485.0,904,1361,4,1
4,content\data\images\20H-35L\image_group_6_frame_488.0.jpg,6,441.0,488.0,565,949,2,3
5,content\data\images\20H-35L\image_group_6_frame_489.0.jpg,6,441.0,489.0,914,1361,5,0
0,content\data\images\20H-35L\image_group_7_frame_532.0.jpg,7,496.0,532.0,1002,1359,6,2
1,content\data\images\20H-35L\image_group_7_frame_535.0.jpg,7,496.0,535.0,566,1055,0,6
2,content\data\images\20H-35L\image_group_7_frame_536.0.jpg,7,496.0,536.0,970,1359,3,1
3,content\data\images\20H-35L\image_group_7_frame_539.0.jpg,7,496.0,539.0,566,1069,1,5
4,content\data\images\20H-35L\image_group_7_frame_540.0.jpg,7,496.0,540.0,976,1359,4,0
5,content\data\images\20H-35L\image_group_7_frame_543.0.jpg,7,496.0,543.0,567,1083,2,4
6,content\data\images\20H-35L\image_group_7_frame_544.0.jpg,7,496.0,544.0,980,1171,5,3
0,content\data\images\20H-35L\image_group_8_frame_781.0.jpg,8,551.0,781.0,574,1211,2,5
1,content\data\images\20H-35L\image_group_8_frame_782.0.jpg,8,551.0,782.0,1020,1351,6,3
2,content\data\images\20H-35L\image_group_8_frame_784.0.jpg,8,551.0,784.0,573,907,0,7
3,content\data\images\20H-35L\image_group_8_frame_785.0.jpg,8,551.0,785.0,818,1351,4,2
4,content\data\images\20H-35L\image_group_8_frame_788.0.jpg,8,551.0,788.0,586,1285,3,4
5,content\data\images\20H-35L\image_group_8_frame_789.0.jpg,8,551.0,789.0,1056,1351,7,1
6,content\data\images\20H-35L\image_group_8_frame_791.0.jpg,8,551.0,791.0,573,965,1,6
7,content\data\images\20H-35L\image_group_8_frame_792.0.jpg,8,551.0,792.0,918,1351,5,0
0,content\data\images\20H-35L\image_group_9_frame_835.0.jpg,9,798.0,835.0,586,1175,0,5
1,content\data\images\20H-35L\image_group_9_frame_836.0.jpg,9,798.0,836.0,1020,1341,6,3
2,content\data\images\20H-35L\image_group_9_frame_838.0.jpg,9,798.0,838.0,586,901,1,7
3,content\data\images\20H-35L\image_group_9_frame_839.0.jpg,9,798.0,839.0,802,1341,4,2
4,content\data\images\20H-35L\image_group_9_frame_842.0.jpg,9,798.0,842.0,594,1265,3,4
5,content\data\images\20H-35L\image_group_9_frame_843.0.jpg,9,798.0,843.0,1061,1341,7,1
6,content\data\images\20H-35L\image_group_9_frame_845.0.jpg,9,798.0,845.0,586,955,2,6
7,content\data\images\20H-35L\image_group_9_frame_846.0.jpg,9,798.0,846.0,920,1341,5,0
0,content\data\images\20H-35L\image_group_10_frame_889.0.jpg,10,852.0,889.0,566,1251,3,5
1,content\data\images\20H-35L\image_group_10_frame_890.0.jpg,10,852.0,890.0,1050,1363,7,2
2,content\data\images\20H-35L\image_group_10_frame_892.0.jpg,10,852.0,892.0,564,926,0,7
3,content\data\images\20H-35L\image_group_10_frame_893.0.jpg,10,852.0,893.0,872,1363,5,1
4,content\data\images\20H-35L\image_group_10_frame_895.0.jpg,10,852.0,895.0,565,661,2,8
5,content\data\images\20H-35L\image_group_10_frame_896.0.jpg,10,852.0,896.0,594,1329,4,4
6,content\data\images\20H-35L\image_group_10_frame_897.0.jpg,10,852.0,897.0,1111,1362,8,3
7,content\data\images\20H-35L\image_group_10_frame_899.0.jpg,10,852.0,899.0,564,1048,1,6
8,content\data\images\20H-35L\image_group_10_frame_900.0.jpg,10,852.0,900.0,974,1363,6,0
0,content\data\images\20H-35L\image_group_11_frame_943.0.jpg,11,906.0,943.0,588,1318,3,4
1,content\data\images\20H-35L\image_group_11_frame_944.0.jpg,11,906.0,944.0,1079,1361,7,2
2,content\data\images\20H-35L\image_group_11_frame_946.0.jpg,11,906.0,946.0,565,1031,0,6
3,content\data\images\20H-35L\image_group_11_frame_947.0.jpg,11,906.0,947.0,962,1361,5,1
4,content\data\images\20H-35L\image_group_11_frame_949.0.jpg,11,906.0,949.0,566,733,1,7
5,content\data\images\20H-35L\image_group_11_frame_950.0.jpg,11,906.0,950.0,662,1359,4,3
6,content\data\images\20H-35L\image_group_11_frame_953.0.jpg,11,906.0,953.0,566,1171,2,5
7,content\data\images\20H-35L\image_group_11_frame_954.0.jpg,11,906.0,954.0,1011,1361,6,0
0,content\data\images\20H-35L\image_group_12_frame_1156.0.jpg,12,960.0,1156.0,572,1279,0,4
1,content\data\images\20H-35L\image_group_12_frame_1157.0.jpg,12,960.0,1157.0,1055,1351,7,3
2,content\data\images\20H-35L\image_group_12_frame_1159.0.jpg,12,960.0,1159.0,572,1271,1,5
3,content\data\images\20H-35L\image_group_12_frame_1160.0.jpg,12,960.0,1160.0,1047,1351,6,2
4,content\data\images\20H-35L\image_group_12_frame_1162.0.jpg,12,960.0,1162.0,572,1267,2,6
5,content\data\images\20H-35L\image_group_12_frame_1163.0.jpg,12,960.0,1163.0,1045,1351,5,1
6,content\data\images\20H-35L\image_group_12_frame_1165.0.jpg,12,960.0,1165.0,572,1263,3,7
7,content\data\images\20H-35L\image_group_12_frame_1166.0.jpg,12,960.0,1166.0,1044,1351,4,0
0,content\data\images\20H-35L\image_group_13_frame_1209.0.jpg,13,1174.0,1209.0,585,1061,0,7
1,content\data\images\20H-35L\image_group_13_frame_1210.0.jpg,13,1174.0,1210.0,977,1341,4,3
2,content\data\images\20H-35L\image_group_13_frame_1212.0.jpg,13,1174.0,1212.0,586,1063,1,6
3,content\data\images\20H-35L\image_group_13_frame_1213.0.jpg,13,1174.0,1213.0,978,1341,5,2
4,content\data\images\20H-35L\image_group_13_frame_1215.0.jpg,13,1174.0,1215.0,586,1065,2,5
5,content\data\images\20H-35L\image_group_13_frame_1216.0.jpg,13,1174.0,1216.0,978,1341,6,1
6,content\data\images\20H-35L\image_group_13_frame_1218.0.jpg,13,1174.0,1218.0,586,1067,3,4
7,content\data\images\20H-35L\image_group_13_frame_1219.0.jpg,13,1174.0,1219.0,980,1341,7,0
0,content\data\images\20H-35L\image_group_14_frame_1263.0.jpg,14,1227.0,1263.0,1031,1363,8,3
1,content\data\images\20H-35L\image_group_14_frame_1265.0.jpg,14,1227.0,1265.0,564,925,0,8
2,content\data\images\20H-35L\image_group_14_frame_1266.0.jpg,14,1227.0,1266.0,876,1363,4,2
3,content\data\images\20H-35L\image_group_14_frame_1268.0.jpg,14,1227.0,1268.0,564,933,1,7
4,content\data\images\20H-35L\image_group_14_frame_1269.0.jpg,14,1227.0,1269.0,884,1363,5,1
5,content\data\images\20H-35L\image_group_14_frame_1271.0.jpg,14,1227.0,1271.0,564,941,2,6
6,content\data\images\20H-35L\image_group_14_frame_1272.0.jpg,14,1227.0,1272.0,894,1363,6,0
7,content\data\images\20H-35L\image_group_14_frame_1274.0.jpg,14,1227.0,1274.0,564,953,3,5
8,content\data\images\20H-35L\image_group_14_frame_1275.0.jpg,14,1227.0,1275.0,905,1231,7,4
0,content\data\images\20H-35L\image_group_15_frame_1318.0.jpg,15,1281.0,1318.0,565,921,2,7
1,content\data\images\20H-35L\image_group_15_frame_1319.0.jpg,15,1281.0,1319.0,864,1361,4,3
2,content\data\images\20H-35L\image_group_15_frame_1321.0.jpg,15,1281.0,1321.0,564,929,0,6
3,content\data\images\20H-35L\image_group_15_frame_1322.0.jpg,15,1281.0,1322.0,876,1362,5,1
4,content\data\images\20H-35L\image_group_15_frame_1324.0.jpg,15,1281.0,1324.0,565,939,3,5
5,content\data\images\20H-35L\image_group_15_frame_1325.0.jpg,15,1281.0,1325.0,886,1361,6,2
6,content\data\images\20H-35L\image_group_15_frame_1327.0.jpg,15,1281.0,1327.0,564,949,1,4
7,content\data\images\20H-35L\image_group_15_frame_1328.0.jpg,15,1281.0,1328.0,895,1362,7,0
0,content\data\images\20H-35L\image_group_16_frame_1566.0.jpg,16,1336.0,1566.0,571,1063,0,6
1,content\data\images\20H-35L\image_group_16_frame_1567.0.jpg,16,1336.0,1567.0,968,1351,7,2
2,content\data\images\20H-35L\image_group_16_frame_1569.0.jpg,16,1336.0,1569.0,571,1317,1,4
3,content\data\images\20H-35L\image_group_16_frame_1571.0.jpg,16,1336.0,1571.0,571,820,2,8
4,content\data\images\20H-35L\image_group_16_frame_1572.0.jpg,16,1336.0,1572.0,654,1351,5,1
5,content\data\images\20H-35L\image_group_16_frame_1574.0.jpg,16,1336.0,1574.0,571,1001,3,7
6,content\data\images\20H-35L\image_group_16_frame_1575.0.jpg,16,1336.0,1575.0,938,1351,6,0
7,content\data\images\20H-35L\image_group_16_frame_1577.0.jpg,16,1336.0,1577.0,571,1286,4,5
8,content\data\images\20H-35L\image_group_16_frame_1578.0.jpg,16,1336.0,1578.0,1056,1347,8,3
0,content\data\images\20H-35L\image_group_17_frame_1620.0.jpg,17,1585.0,1620.0,1094,1341,6,2
1,content\data\images\20H-35L\image_group_17_frame_1622.0.jpg,17,1585.0,1622.0,588,1339,3,3
2,content\data\images\20H-35L\image_group_17_frame_1624.0.jpg,17,1585.0,1624.0,586,883,0,6
3,content\data\images\20H-35L\image_group_17_frame_1625.0.jpg,17,1585.0,1625.0,762,1342,4,0
4,content\data\images\20H-35L\image_group_17_frame_1627.0.jpg,17,1585.0,1627.0,586,1135,1,5
5,content\data\images\20H-35L\image_group_17_frame_1628.0.jpg,17,1585.0,1628.0,1003,1341,5,1
6,content\data\images\20H-35L\image_group_17_frame_1630.0.jpg,17,1585.0,1630.0,586,1336,2,4
0,content\data\images\20H-35L\image_group_18_frame_1674.0.jpg,18,1638.0,1674.0,564,854,0,7
1,content\data\images\20H-35L\image_group_18_frame_1675.0.jpg,18,1638.0,1675.0,696,1364,6,1
2,content\data\images\20H-35L\image_group_18_frame_1677.0.jpg,18,1638.0,1677.0,564,1091,1,5
3,content\data\images\20H-35L\image_group_18_frame_1678.0.jpg,18,1638.0,1678.0,985,1364,8,0
4,content\data\images\20H-35L\image_group_18_frame_1680.0.jpg,18,1638.0,1680.0,564,1345,2,3
5,content\data\images\20H-35L\image_group_18_frame_1682.0.jpg,18,1638.0,1682.0,564,852,3,8
6,content\data\images\20H-35L\image_group_18_frame_1683.0.jpg,18,1638.0,1683.0,689,1363,5,2
7,content\data\images\20H-35L\image_group_18_frame_1685.0.jpg,18,1638.0,1685.0,564,1081,4,6
8,content\data\images\20H-35L\image_group_18_frame_1686.0.jpg,18,1638.0,1686.0,982,1269,7,4
0,content\data\images\20H-35L\image_group_19_frame_1728.0.jpg,19,1693.0,1728.0,1056,1362,6,2
1,content\data\images\20H-35L\image_group_19_frame_1730.0.jpg,19,1693.0,1730.0,564,1335,0,4
2,content\data\images\20H-35L\image_group_19_frame_1732.0.jpg,19,1693.0,1732.0,564,746,1,6
3,content\data\images\20H-35L\image_group_19_frame_1733.0.jpg,19,1693.0,1733.0,672,1362,4,1
4,content\data\images\20H-35L\image_group_19_frame_1735.0.jpg,19,1693.0,1735.0,564,1067,2,5
5,content\data\images\20H-35L\image_group_19_frame_1736.0.jpg,19,1693.0,1736.0,970,1363,5,0
6,content\data\images\20H-35L\image_group_19_frame_1738.0.jpg,19,1693.0,1738.0,564,1339,3,3
0,content\data\images\20H-35L\image_group_20_frame_1977.0.jpg,20,1746.0,1977.0,570,685,0,8
1,content\data\images\20H-35L\image_group_20_frame_1978.0.jpg,20,1746.0,1978.0,608,1351,5,3
2,content\data\images\20H-35L\image_group_20_frame_1980.0.jpg,20,1746.0,1980.0,570,1251,1,5
3,content\data\images\20H-35L\image_group_20_frame_1981.0.jpg,20,1746.0,1981.0,1035,1351,8,2
4,content\data\images\20H-35L\image_group_20_frame_1982.0.jpg,20,1746.0,1982.0,570,871,2,7
5,content\data\images\20H-35L\image_group_20_frame_1983.0.jpg,20,1746.0,1983.0,742,1351,6,1
6,content\data\images\20H-35L\image_group_20_frame_1985.0.jpg,20,1746.0,1985.0,570,1345,3,4
7,content\data\images\20H-35L\image_group_20_frame_1987.0.jpg,20,1746.0,1987.0,570,997,4,6
8,content\data\images\20H-35L\image_group_20_frame_1988.0.jpg,20,1746.0,1988.0,930,1351,7,0
0,content\data\images\20H-35L\image_group_21_frame_2031.0.jpg,21,1994.0,2031.0,1088,1341,8,3
1,content\data\images\20H-35L\image_group_21_frame_2032.0.jpg,21,1994.0,2032.0,586,889,1,8
2,content\data\images\20H-35L\image_group_21_frame_2033.0.jpg,21,1994.0,2033.0,784,1341,5,2
3,content\data\images\20H-35L\image_group_21_frame_2035.0.jpg,21,1994.0,2035.0,586,1339,2,4
4,content\data\images\20H-35L\image_group_21_frame_2037.0.jpg,21,1994.0,2037.0,585,1036,0,7
5,content\data\images\20H-35L\image_group_21_frame_2038.0.jpg,21,1994.0,2038.0,963,1341,6,1
6,content\data\images\20H-35L\image_group_21_frame_2040.0.jpg,21,1994.0,2040.0,613,1341,4,0
7,content\data\images\20H-35L\image_group_21_frame_2042.0.jpg,21,1994.0,2042.0,586,1225,3,6
8,content\data\images\20H-35L\image_group_21_frame_2043.0.jpg,21,1994.0,2043.0,1036,1250,7,5
0,content\data\images\20H-35L\image_group_22_frame_2085.0.jpg,22,2049.0,2085.0,563,1363,0,4
1,content\data\images\20H-35L\image_group_22_frame_2087.0.jpg,22,2049.0,2087.0,564,1102,2,6
2,content\data\images\20H-35L\image_group_22_frame_2088.0.jpg,22,2049.0,2088.0,988,1365,6,2
3,content\data\images\20H-35L\image_group_22_frame_2090.0.jpg,22,2049.0,2090.0,616,1364,4,3
4,content\data\images\20H-35L\image_group_22_frame_2092.0.jpg,22,2049.0,2092.0,564,1289,3,5
5,content\data\images\20H-35L\image_group_22_frame_2093.0.jpg,22,2049.0,2093.0,1079,1365,7,1
6,content\data\images\20H-35L\image_group_22_frame_2094.0.jpg,22,2049.0,2094.0,563,892,1,7
7,content\data\images\20H-35L\image_group_22_frame_2095.0.jpg,22,2049.0,2095.0,789,1365,5,0
0,content\data\images\20H-35L\image_group_23_frame_2139.0.jpg,23,2104.0,2139.0,564,844,0,7
1,content\data\images\20H-35L\image_group_23_frame_2140.0.jpg,23,2104.0,2140.0,716,1363,5,3
2,content\data\images\20H-35L\image_group_23_frame_2142.0.jpg,23,2104.0,2142.0,564,1353,1,4
3,content\data\images\20H-35L\image_group_23_frame_2144.0.jpg,23,2104.0,2144.0,564,1007,2,6
4,content\data\images\20H-35L\image_group_23_frame_2145.0.jpg,23,2104.0,2145.0,934,1363,6,2
5,content\data\images\20H-35L\image_group_23_frame_2147.0.jpg,23,2104.0,2147.0,580,1363,4,1
6,content\data\images\20H-35L\image_group_23_frame_2149.0.jpg,23,2104.0,2149.0,564,1231,3,5
7,content\data\images\20H-35L\image_group_23_frame_2150.0.jpg,23,2104.0,2150.0,1034,1363,7,0
0,content\data\images\20H-35L\image_group_24_frame_2497.0.jpg,24,2157.0,2497.0,610,1351,5,3
1,content\data\images\20H-35L\image_group_24_frame_2499.0.jpg,24,2157.0,2499.0,570,1351,1,2
2,content\data\images\20H-35L\image_group_24_frame_2501.0.jpg,24,2157.0,2501.0,569,1313,0,5
3,content\data\images\20H-35L\image_group_24_frame_2503.0.jpg,24,2157.0,2503.0,570,1129,2,6
4,content\data\images\20H-35L\image_group_24_frame_2504.0.jpg,24,2157.0,2504.0,987,1352,8,1
5,content\data\images\20H-35L\image_group_24_frame_2505.0.jpg,24,2157.0,2505.0,570,901,3,7
6,content\data\images\20H-35L\image_group_24_frame_2506.0.jpg,24,2157.0,2506.0,826,1352,7,0
7,content\data\images\20H-35L\image_group_24_frame_2507.0.jpg,24,2157.0,2507.0,570,709,4,8
8,content\data\images\20H-35L\image_group_24_frame_2508.0.jpg,24,2157.0,2508.0,630,1329,6,4
0,content\data\images\20H-35L\image_group_25_frame_2551.0.jpg,25,2514.0,2551.0,584,1341,0,4
1,content\data\images\20H-35L\image_group_25_frame_2553.0.jpg,25,2514.0,2553.0,584,1265,1,5
2,content\data\images\20H-35L\image_group_25_frame_2554.0.jpg,25,2514.0,2554.0,1058,1341,8,3
3,content\data\images\20H-35L\image_group_25_frame_2555.0.jpg,25,2514.0,2555.0,584,1062,2,7
4,content\data\images\20H-35L\image_group_25_frame_2556.0.jpg,25,2514.0,2556.0,971,1341,7,2
5,content\data\images\20H-35L\image_group_25_frame_2557.0.jpg,25,2514.0,2557.0,584,886,3,8
6,content\data\images\20H-35L\image_group_25_frame_2558.0.jpg,25,2514.0,2558.0,780,1341,6,1
7,content\data\images\20H-35L\image_group_25_frame_2560.0.jpg,25,2514.0,2560.0,618,1341,5,0
8,content\data\images\20H-35L\image_group_25_frame_2562.0.jpg,25,2514.0,2562.0,584,1125,4,6
0,content\data\images\20H-35L\image_group_26_frame_2605.0.jpg,26,2568.0,2605.0,562,1307,0,4
1,content\data\images\20H-35L\image_group_26_frame_2607.0.jpg,26,2568.0,2607.0,563,1111,3,5
2,content\data\images\20H-35L\image_group_26_frame_2608.0.jpg,26,2568.0,2608.0,989,1364,7,1
3,content\data\images\20H-35L\image_group_26_frame_2609.0.jpg,26,2568.0,2609.0,562,897,1,7
4,content\data\images\20H-35L\image_group_26_frame_2610.0.jpg,26,2568.0,2610.0,810,1363,6,3
5,content\data\images\20H-35L\image_group_26_frame_2612.0.jpg,26,2568.0,2612.0,618,1364,5,0
6,content\data\images\20H-35L\image_group_26_frame_2614.0.jpg,26,2568.0,2614.0,563,1363,4,2
7,content\data\images\20H-35L\image_group_26_frame_2616.0.jpg,26,2568.0,2616.0,562,963,2,6
0,content\data\images\20H-35L\image_group_27_frame_2659.0.jpg,27,2622.0,2659.0,564,1197,0,5
1,content\data\images\20H-35L\image_group_27_frame_2660.0.jpg,27,2622.0,2660.0,1016,1364,8,1
2,content\data\images\20H-35L\image_group_27_frame_2661.0.jpg,27,2622.0,2661.0,564,965,1,6
3,content\data\images\20H-35L\image_group_27_frame_2662.0.jpg,27,2622.0,2662.0,893,1364,7,0
4,content\data\images\20H-35L\image_group_27_frame_2663.0.jpg,27,2622.0,2663.0,564,755,2,8
5,content\data\images\20H-35L\image_group_27_frame_2664.0.jpg,27,2622.0,2664.0,674,1363,6,3
6,content\data\images\20H-35L\image_group_27_frame_2666.0.jpg,27,2622.0,2666.0,568,1363,5,2
7,content\data\images\20H-35L\image_group_27_frame_2668.0.jpg,27,2622.0,2668.0,564,1362,3,4
8,content\data\images\20H-35L\image_group_27_frame_2670.0.jpg,27,2622.0,2670.0,564,915,4,7
