,group_id,original_img,edge_img,group_order,column
0,0,image_group_0_frame_69.0.jpg,image_group_0_frame_69.0-edges.jpg,0,left_most_index
1,0,image_group_0_frame_74.0.jpg,image_group_0_frame_74.0-edges.jpg,1,left_most_index
2,0,image_group_0_frame_76.0.jpg,image_group_0_frame_76.0-edges.jpg,0,right_most_index
3,0,image_group_0_frame_71.0.jpg,image_group_0_frame_71.0-edges.jpg,1,right_most_index
0,1,image_group_1_frame_126.0.jpg,image_group_1_frame_126.0-edges.jpg,0,left_most_index
1,1,image_group_1_frame_131.0.jpg,image_group_1_frame_131.0-edges.jpg,1,left_most_index
2,1,image_group_1_frame_128.0.jpg,image_group_1_frame_128.0-edges.jpg,0,right_most_index
3,1,image_group_1_frame_123.0.jpg,image_group_1_frame_123.0-edges.jpg,1,right_most_index
0,2,image_group_2_frame_178.0.jpg,image_group_2_frame_178.0-edges.jpg,0,left_most_index
1,2,image_group_2_frame_183.0.jpg,image_group_2_frame_183.0-edges.jpg,1,left_most_index
2,2,image_group_2_frame_185.0.jpg,image_group_2_frame_185.0-edges.jpg,0,right_most_index
3,2,image_group_2_frame_180.0.jpg,image_group_2_frame_180.0-edges.jpg,1,right_most_index
0,3,image_group_3_frame_234.0.jpg,image_group_3_frame_234.0-edges.jpg,0,left_most_index
1,3,image_group_3_frame_239.0.jpg,image_group_3_frame_239.0-edges.jpg,1,left_most_index
2,3,image_group_3_frame_236.0.jpg,image_group_3_frame_236.0-edges.jpg,0,right_most_index
3,3,image_group_3_frame_231.0.jpg,image_group_3_frame_231.0-edges.jpg,1,right_most_index
0,4,image_group_4_frame_434.0.jpg,image_group_4_frame_434.0-edges.jpg,0,left_most_index
1,4,image_group_4_frame_438.0.jpg,image_group_4_frame_438.0-edges.jpg,1,left_most_index
2,4,image_group_4_frame_439.0.jpg,image_group_4_frame_439.0-edges.jpg,0,right_most_index
3,4,image_group_4_frame_435.0.jpg,image_group_4_frame_435.0-edges.jpg,1,right_most_index
0,5,image_group_5_frame_485.0.jpg,image_group_5_frame_485.0-edges.jpg,0,left_most_index
1,5,image_group_5_frame_489.0.jpg,image_group_5_frame_489.0-edges.jpg,1,left_most_index
2,5,image_group_5_frame_490.0.jpg,image_group_5_frame_490.0-edges.jpg,0,right_most_index
3,5,image_group_5_frame_486.0.jpg,image_group_5_frame_486.0-edges.jpg,1,right_most_index
0,6,image_group_6_frame_540.0.jpg,image_group_6_frame_540.0-edges.jpg,0,left_most_index
1,6,image_group_6_frame_544.0.jpg,image_group_6_frame_544.0-edges.jpg,1,left_most_index
2,6,image_group_6_frame_545.0.jpg,image_group_6_frame_545.0-edges.jpg,0,right_most_index
3,6,image_group_6_frame_541.0.jpg,image_group_6_frame_541.0-edges.jpg,1,right_most_index
0,7,image_group_7_frame_591.0.jpg,image_group_7_frame_591.0-edges.jpg,0,left_most_index
1,7,image_group_7_frame_595.0.jpg,image_group_7_frame_595.0-edges.jpg,1,left_most_index
2,7,image_group_7_frame_600.0.jpg,image_group_7_frame_600.0-edges.jpg,0,right_most_index
3,7,image_group_7_frame_596.0.jpg,image_group_7_frame_596.0-edges.jpg,1,right_most_index
0,8,image_group_8_frame_797.0.jpg,image_group_8_frame_797.0-edges.jpg,0,left_most_index
1,8,image_group_8_frame_793.0.jpg,image_group_8_frame_793.0-edges.jpg,1,left_most_index
2,8,image_group_8_frame_801.0.jpg,image_group_8_frame_801.0-edges.jpg,0,right_most_index
3,8,image_group_8_frame_798.0.jpg,image_group_8_frame_798.0-edges.jpg,1,right_most_index
0,9,image_group_9_frame_847.0.jpg,image_group_9_frame_847.0-edges.jpg,0,left_most_index
1,9,image_group_9_frame_851.0.jpg,image_group_9_frame_851.0-edges.jpg,1,left_most_index
2,9,image_group_9_frame_856.0.jpg,image_group_9_frame_856.0-edges.jpg,0,right_most_index
3,9,image_group_9_frame_852.0.jpg,image_group_9_frame_852.0-edges.jpg,1,right_most_index
0,10,image_group_10_frame_901.0.jpg,image_group_10_frame_901.0-edges.jpg,0,left_most_index
1,10,image_group_10_frame_905.0.jpg,image_group_10_frame_905.0-edges.jpg,1,left_most_index
2,10,image_group_10_frame_906.0.jpg,image_group_10_frame_906.0-edges.jpg,0,right_most_index
3,10,image_group_10_frame_903.0.jpg,image_group_10_frame_903.0-edges.jpg,1,right_most_index
0,11,image_group_11_frame_955.0.jpg,image_group_11_frame_955.0-edges.jpg,0,left_most_index
1,11,image_group_11_frame_959.0.jpg,image_group_11_frame_959.0-edges.jpg,1,left_most_index
2,11,image_group_11_frame_963.0.jpg,image_group_11_frame_963.0-edges.jpg,0,right_most_index
3,11,image_group_11_frame_960.0.jpg,image_group_11_frame_960.0-edges.jpg,1,right_most_index
0,12,image_group_12_frame_1210.0.jpg,image_group_12_frame_1210.0-edges.jpg,0,left_most_index
1,12,image_group_12_frame_1204.0.jpg,image_group_12_frame_1204.0-edges.jpg,1,left_most_index
2,12,image_group_12_frame_1211.0.jpg,image_group_12_frame_1211.0-edges.jpg,0,right_most_index
3,12,image_group_12_frame_1208.0.jpg,image_group_12_frame_1208.0-edges.jpg,1,right_most_index
0,13,image_group_13_frame_1257.0.jpg,image_group_13_frame_1257.0-edges.jpg,0,left_most_index
1,13,image_group_13_frame_1260.0.jpg,image_group_13_frame_1260.0-edges.jpg,1,left_most_index
2,13,image_group_13_frame_1264.0.jpg,image_group_13_frame_1264.0-edges.jpg,0,right_most_index
3,13,image_group_13_frame_1261.0.jpg,image_group_13_frame_1261.0-edges.jpg,1,right_most_index
0,14,image_group_14_frame_1310.0.jpg,image_group_14_frame_1310.0-edges.jpg,0,left_most_index
1,14,image_group_14_frame_1313.0.jpg,image_group_14_frame_1313.0-edges.jpg,1,left_most_index
2,14,image_group_14_frame_1320.0.jpg,image_group_14_frame_1320.0-edges.jpg,0,right_most_index
3,14,image_group_14_frame_1317.0.jpg,image_group_14_frame_1317.0-edges.jpg,1,right_most_index
0,15,image_group_15_frame_1372.0.jpg,image_group_15_frame_1372.0-edges.jpg,0,left_most_index
1,15,image_group_15_frame_1375.0.jpg,image_group_15_frame_1375.0-edges.jpg,1,left_most_index
2,15,image_group_15_frame_1365.0.jpg,image_group_15_frame_1365.0-edges.jpg,0,right_most_index
3,15,image_group_15_frame_1373.0.jpg,image_group_15_frame_1373.0-edges.jpg,1,right_most_index
