,group_id,original_img,edge_img,group_order,column
2,6,image_group_6_frame_562.0.jpg,image_group_6_frame_562.0-edges.jpg,0,right_most_index
3,6,image_group_6_frame_558.0.jpg,image_group_6_frame_558.0-edges.jpg,1,right_most_index
0,7,image_group_7_frame_838.0.jpg,image_group_7_frame_838.0-edges.jpg,0,left_most_index
1,7,image_group_7_frame_842.0.jpg,image_group_7_frame_842.0-edges.jpg,1,left_most_index
2,7,image_group_7_frame_850.0.jpg,image_group_7_frame_850.0-edges.jpg,0,right_most_index
3,7,image_group_7_frame_846.0.jpg,image_group_7_frame_846.0-edges.jpg,1,right_most_index
0,8,image_group_8_frame_896.0.jpg,image_group_8_frame_896.0-edges.jpg,0,left_most_index
1,8,image_group_8_frame_899.0.jpg,image_group_8_frame_899.0-edges.jpg,1,left_most_index
2,8,image_group_8_frame_904.0.jpg,image_group_8_frame_904.0-edges.jpg,0,right_most_index
3,8,image_group_8_frame_901.0.jpg,image_group_8_frame_901.0-edges.jpg,1,right_most_index
0,9,image_group_9_frame_946.0.jpg,image_group_9_frame_946.0-edges.jpg,0,left_most_index
1,9,image_group_9_frame_950.0.jpg,image_group_9_frame_950.0-edges.jpg,1,left_most_index
2,9,image_group_9_frame_958.0.jpg,image_group_9_frame_958.0-edges.jpg,0,right_most_index
3,9,image_group_9_frame_954.0.jpg,image_group_9_frame_954.0-edges.jpg,1,right_most_index
0,10,image_group_10_frame_1007.0.jpg,image_group_10_frame_1007.0-edges.jpg,0,left_most_index
1,10,image_group_10_frame_1010.0.jpg,image_group_10_frame_1010.0-edges.jpg,1,left_most_index
2,10,image_group_10_frame_1012.0.jpg,image_group_10_frame_1012.0-edges.jpg,0,right_most_index
3,10,image_group_10_frame_1008.0.jpg,image_group_10_frame_1008.0-edges.jpg,1,right_most_index
0,11,image_group_11_frame_1262.0.jpg,image_group_11_frame_1262.0-edges.jpg,0,left_most_index
1,11,image_group_11_frame_1265.0.jpg,image_group_11_frame_1265.0-edges.jpg,1,left_most_index
2,11,image_group_11_frame_1272.0.jpg,image_group_11_frame_1272.0-edges.jpg,0,right_most_index
3,11,image_group_11_frame_1269.0.jpg,image_group_11_frame_1269.0-edges.jpg,1,right_most_index
0,12,image_group_12_frame_1316.0.jpg,image_group_12_frame_1316.0-edges.jpg,0,left_most_index
1,12,image_group_12_frame_1319.0.jpg,image_group_12_frame_1319.0-edges.jpg,1,left_most_index
2,12,image_group_12_frame_1326.0.jpg,image_group_12_frame_1326.0-edges.jpg,0,right_most_index
3,12,image_group_12_frame_1323.0.jpg,image_group_12_frame_1323.0-edges.jpg,1,right_most_index
0,13,image_group_13_frame_1372.0.jpg,image_group_13_frame_1372.0-edges.jpg,0,left_most_index
1,13,image_group_13_frame_1375.0.jpg,image_group_13_frame_1375.0-edges.jpg,1,left_most_index
2,13,image_group_13_frame_1379.0.jpg,image_group_13_frame_1379.0-edges.jpg,0,right_most_index
3,13,image_group_13_frame_1376.0.jpg,image_group_13_frame_1376.0-edges.jpg,1,right_most_index
0,14,image_group_14_frame_1425.0.jpg,image_group_14_frame_1425.0-edges.jpg,0,left_most_index
1,14,image_group_14_frame_1428.0.jpg,image_group_14_frame_1428.0-edges.jpg,1,left_most_index
2,14,image_group_14_frame_1432.0.jpg,image_group_14_frame_1432.0-edges.jpg,0,right_most_index
3,14,image_group_14_frame_1429.0.jpg,image_group_14_frame_1429.0-edges.jpg,1,right_most_index
0,15,image_group_15_frame_1725.0.jpg,image_group_15_frame_1725.0-edges.jpg,0,left_most_index
1,15,image_group_15_frame_1728.0.jpg,image_group_15_frame_1728.0-edges.jpg,1,left_most_index
2,15,image_group_15_frame_1729.0.jpg,image_group_15_frame_1729.0-edges.jpg,0,right_most_index
