,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
9,content\data\images\10H-35L\image_group_25_frame_3157.0.jpg,25,3110.0,3157.0,510,1407,5,6
10,content\data\images\10H-35L\image_group_25_frame_3158.0.jpg,25,3110.0,3158.0,1128,1420,10,5
0,content\data\images\10H-35L\image_group_26_frame_3200.0.jpg,26,3164.0,3200.0,511,1091,0,8
1,content\data\images\10H-35L\image_group_26_frame_3201.0.jpg,26,3164.0,3201.0,987,1420,8,1
2,content\data\images\10H-35L\image_group_26_frame_3202.0.jpg,26,3164.0,3202.0,511,892,1,9
3,content\data\images\10H-35L\image_group_26_frame_3203.0.jpg,26,3164.0,3203.0,759,1419,7,4
4,content\data\images\10H-35L\image_group_26_frame_3204.0.jpg,26,3164.0,3204.0,511,618,2,10
5,content\data\images\10H-35L\image_group_26_frame_3205.0.jpg,26,3164.0,3205.0,548,1419,6,3
6,content\data\images\10H-35L\image_group_26_frame_3207.0.jpg,26,3164.0,3207.0,511,1419,3,2
7,content\data\images\10H-35L\image_group_26_frame_3209.0.jpg,26,3164.0,3209.0,511,1379,4,6
8,content\data\images\10H-35L\image_group_26_frame_3210.0.jpg,26,3164.0,3210.0,1087,1420,10,0
9,content\data\images\10H-35L\image_group_26_frame_3211.0.jpg,26,3164.0,3211.0,511,1163,5,7
10,content\data\images\10H-35L\image_group_26_frame_3212.0.jpg,26,3164.0,3212.0,1008,1411,9,5
