,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
0,content\data\images\25H-25L\image_group_0_frame_163.0.jpg,0,0.0,163.0,812,871,2,8
1,content\data\images\25H-25L\image_group_0_frame_164.0.jpg,0,0.0,164.0,829,1031,3,5
2,content\data\images\25H-25L\image_group_0_frame_165.0.jpg,0,0.0,165.0,985,1111,6,2
3,content\data\images\25H-25L\image_group_0_frame_168.0.jpg,0,0.0,168.0,801,885,0,7
4,content\data\images\25H-25L\image_group_0_frame_169.0.jpg,0,0.0,169.0,854,1061,4,4
5,content\data\images\25H-25L\image_group_0_frame_170.0.jpg,0,0.0,170.0,1008,1111,7,1
6,content\data\images\25H-25L\image_group_0_frame_173.0.jpg,0,0.0,173.0,801,907,1,6
7,content\data\images\25H-25L\image_group_0_frame_174.0.jpg,0,0.0,174.0,886,1087,5,3
8,content\data\images\25H-25L\image_group_0_frame_175.0.jpg,0,0.0,175.0,1029,1111,8,0
0,content\data\images\25H-25L\image_group_1_frame_220.0.jpg,1,182.0,220.0,798,965,2,3
1,content\data\images\25H-25L\image_group_1_frame_221.0.jpg,1,182.0,221.0,950,1115,4,1
2,content\data\images\25H-25L\image_group_1_frame_224.0.jpg,1,182.0,224.0,796,869,0,5
3,content\data\images\25H-25L\image_group_1_frame_225.0.jpg,1,182.0,225.0,812,1015,3,2
4,content\data\images\25H-25L\image_group_1_frame_226.0.jpg,1,182.0,226.0,984,1117,5,0
5,content\data\images\25H-25L\image_group_1_frame_229.0.jpg,1,182.0,229.0,796,883,1,4
0,content\data\images\25H-25L\image_group_2_frame_271.0.jpg,2,235.0,271.0,904,997,4,6
1,content\data\images\25H-25L\image_group_2_frame_272.0.jpg,2,235.0,272.0,932,1123,5,3
2,content\data\images\25H-25L\image_group_2_frame_273.0.jpg,2,235.0,273.0,1066,1127,8,2
3,content\data\images\25H-25L\image_group_2_frame_275.0.jpg,2,235.0,275.0,784,853,0,8
4,content\data\images\25H-25L\image_group_2_frame_276.0.jpg,2,235.0,276.0,796,1005,2,5
5,content\data\images\25H-25L\image_group_2_frame_277.0.jpg,2,235.0,277.0,982,1127,6,1
6,content\data\images\25H-25L\image_group_2_frame_280.0.jpg,2,235.0,280.0,784,873,1,7
7,content\data\images\25H-25L\image_group_2_frame_281.0.jpg,2,235.0,281.0,828,1061,3,4
8,content\data\images\25H-25L\image_group_2_frame_282.0.jpg,2,235.0,282.0,1021,1127,7,0
0,content\data\images\25H-25L\image_group_3_frame_326.0.jpg,3,290.0,326.0,783,853,0,7
1,content\data\images\25H-25L\image_group_3_frame_327.0.jpg,3,290.0,327.0,800,1021,3,4
2,content\data\images\25H-25L\image_group_3_frame_328.0.jpg,3,290.0,328.0,982,1129,6,1
3,content\data\images\25H-25L\image_group_3_frame_331.0.jpg,3,290.0,331.0,783,876,1,6
4,content\data\images\25H-25L\image_group_3_frame_332.0.jpg,3,290.0,332.0,838,1075,4,3
5,content\data\images\25H-25L\image_group_3_frame_333.0.jpg,3,290.0,333.0,1021,1129,7,0
6,content\data\images\25H-25L\image_group_3_frame_336.0.jpg,3,290.0,336.0,783,919,2,5
