,group_id,original_img,edge_img,group_order,column
0,0,image_group_0_frame_21.0.jpg,image_group_0_frame_21.0-edges.jpg,0,left_most_index
1,0,image_group_0_frame_26.0.jpg,image_group_0_frame_26.0-edges.jpg,1,left_most_index
2,0,image_group_0_frame_28.0.jpg,image_group_0_frame_28.0-edges.jpg,0,right_most_index
3,0,image_group_0_frame_23.0.jpg,image_group_0_frame_23.0-edges.jpg,1,right_most_index
0,1,image_group_1_frame_77.0.jpg,image_group_1_frame_77.0-edges.jpg,0,left_most_index
1,1,image_group_1_frame_82.0.jpg,image_group_1_frame_82.0-edges.jpg,1,left_most_index
2,1,image_group_1_frame_84.0.jpg,image_group_1_frame_84.0-edges.jpg,0,right_most_index
3,1,image_group_1_frame_79.0.jpg,image_group_1_frame_79.0-edges.jpg,1,right_most_index
0,2,image_group_2_frame_133.0.jpg,image_group_2_frame_133.0-edges.jpg,0,left_most_index
1,2,image_group_2_frame_138.0.jpg,image_group_2_frame_138.0-edges.jpg,1,left_most_index
2,2,image_group_2_frame_135.0.jpg,image_group_2_frame_135.0-edges.jpg,0,right_most_index
3,2,image_group_2_frame_130.0.jpg,image_group_2_frame_130.0-edges.jpg,1,right_most_index
0,3,image_group_3_frame_189.0.jpg,image_group_3_frame_189.0-edges.jpg,0,left_most_index
1,3,image_group_3_frame_185.0.jpg,image_group_3_frame_185.0-edges.jpg,1,left_most_index
2,3,image_group_3_frame_191.0.jpg,image_group_3_frame_191.0-edges.jpg,0,right_most_index
3,3,image_group_3_frame_186.0.jpg,image_group_3_frame_186.0-edges.jpg,1,right_most_index
0,4,image_group_4_frame_609.0.jpg,image_group_4_frame_609.0-edges.jpg,0,left_most_index
1,4,image_group_4_frame_613.0.jpg,image_group_4_frame_613.0-edges.jpg,1,left_most_index
2,4,image_group_4_frame_614.0.jpg,image_group_4_frame_614.0-edges.jpg,0,right_most_index
3,4,image_group_4_frame_610.0.jpg,image_group_4_frame_610.0-edges.jpg,1,right_most_index
0,5,image_group_5_frame_660.0.jpg,image_group_5_frame_660.0-edges.jpg,0,left_most_index
1,5,image_group_5_frame_664.0.jpg,image_group_5_frame_664.0-edges.jpg,1,left_most_index
2,5,image_group_5_frame_669.0.jpg,image_group_5_frame_669.0-edges.jpg,0,right_most_index
3,5,image_group_5_frame_665.0.jpg,image_group_5_frame_665.0-edges.jpg,1,right_most_index
0,6,image_group_6_frame_715.0.jpg,image_group_6_frame_715.0-edges.jpg,0,left_most_index
1,6,image_group_6_frame_719.0.jpg,image_group_6_frame_719.0-edges.jpg,1,left_most_index
2,6,image_group_6_frame_720.0.jpg,image_group_6_frame_720.0-edges.jpg,0,right_most_index
3,6,image_group_6_frame_724.0.jpg,image_group_6_frame_724.0-edges.jpg,1,right_most_index
0,7,image_group_7_frame_770.0.jpg,image_group_7_frame_770.0-edges.jpg,0,left_most_index
1,7,image_group_7_frame_774.0.jpg,image_group_7_frame_774.0-edges.jpg,1,left_most_index
2,7,image_group_7_frame_775.0.jpg,image_group_7_frame_775.0-edges.jpg,0,right_most_index
3,7,image_group_7_frame_771.0.jpg,image_group_7_frame_771.0-edges.jpg,1,right_most_index
0,8,image_group_8_frame_1029.0.jpg,image_group_8_frame_1029.0-edges.jpg,0,left_most_index
1,8,image_group_8_frame_1033.0.jpg,image_group_8_frame_1033.0-edges.jpg,1,left_most_index
2,8,image_group_8_frame_1037.0.jpg,image_group_8_frame_1037.0-edges.jpg,0,right_most_index
3,8,image_group_8_frame_1034.0.jpg,image_group_8_frame_1034.0-edges.jpg,1,right_most_index
