,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
1,content\data\images\15H-35L\image_group_10_frame_1138.0.jpg,10,1100.0,1138.0,598,1381,3,2
2,content\data\images\15H-35L\image_group_10_frame_1141.0.jpg,10,1100.0,1141.0,538,1123,1,3
3,content\data\images\15H-35L\image_group_10_frame_1142.0.jpg,10,1100.0,1142.0,999,1393,5,1
4,content\data\images\15H-35L\image_group_10_frame_1144.0.jpg,10,1100.0,1144.0,538,869,2,4
5,content\data\images\15H-35L\image_group_10_frame_1145.0.jpg,10,1100.0,1145.0,694,1393,4,0
0,content\data\images\15H-35L\image_group_11_frame_1191.0.jpg,11,1154.0,1191.0,540,867,0,5
1,content\data\images\15H-35L\image_group_11_frame_1192.0.jpg,11,1154.0,1192.0,680,1392,4,2
2,content\data\images\15H-35L\image_group_11_frame_1195.0.jpg,11,1154.0,1195.0,540,1242,1,3
3,content\data\images\15H-35L\image_group_11_frame_1196.0.jpg,11,1154.0,1196.0,1037,1393,6,0
4,content\data\images\15H-35L\image_group_11_frame_1198.0.jpg,11,1154.0,1198.0,540,917,2,4
5,content\data\images\15H-35L\image_group_11_frame_1199.0.jpg,11,1154.0,1199.0,827,1392,5,1
6,content\data\images\15H-35L\image_group_11_frame_1202.0.jpg,11,1154.0,1202.0,558,722,3,6
0,content\data\images\15H-35L\image_group_12_frame_1403.0.jpg,12,1208.0,1403.0,541,927,2,4
1,content\data\images\15H-35L\image_group_12_frame_1404.0.jpg,12,1208.0,1404.0,868,1389,7,3
2,content\data\images\15H-35L\image_group_12_frame_1406.0.jpg,12,1208.0,1406.0,540,919,0,5
3,content\data\images\15H-35L\image_group_12_frame_1407.0.jpg,12,1208.0,1407.0,844,1389,6,2
4,content\data\images\15H-35L\image_group_12_frame_1409.0.jpg,12,1208.0,1409.0,540,910,1,6
5,content\data\images\15H-35L\image_group_12_frame_1410.0.jpg,12,1208.0,1410.0,820,1389,5,1
6,content\data\images\15H-35L\image_group_12_frame_1412.0.jpg,12,1208.0,1412.0,541,903,3,7
7,content\data\images\15H-35L\image_group_12_frame_1413.0.jpg,12,1208.0,1413.0,798,1389,4,0
0,content\data\images\15H-35L\image_group_13_frame_1457.0.jpg,13,1421.0,1457.0,557,1352,3,4
1,content\data\images\15H-35L\image_group_13_frame_1458.0.jpg,13,1421.0,1458.0,1147,1379,6,3
2,content\data\images\15H-35L\image_group_13_frame_1460.0.jpg,13,1421.0,1460.0,556,1351,0,5
3,content\data\images\15H-35L\image_group_13_frame_1461.0.jpg,13,1421.0,1461.0,1147,1379,7,2
4,content\data\images\15H-35L\image_group_13_frame_1463.0.jpg,13,1421.0,1463.0,556,1349,1,7
5,content\data\images\15H-35L\image_group_13_frame_1464.0.jpg,13,1421.0,1464.0,1146,1379,4,1
6,content\data\images\15H-35L\image_group_13_frame_1466.0.jpg,13,1421.0,1466.0,556,1349,2,6
7,content\data\images\15H-35L\image_group_13_frame_1467.0.jpg,13,1421.0,1467.0,1146,1379,5,0
0,content\data\images\15H-35L\image_group_14_frame_1510.0.jpg,14,1475.0,1510.0,747,1187,4,7
1,content\data\images\15H-35L\image_group_14_frame_1511.0.jpg,14,1475.0,1511.0,1021,1395,5,3
2,content\data\images\15H-35L\image_group_14_frame_1513.0.jpg,14,1475.0,1513.0,537,1191,0,6
3,content\data\images\15H-35L\image_group_14_frame_1514.0.jpg,14,1475.0,1514.0,1021,1395,6,2
4,content\data\images\15H-35L\image_group_14_frame_1516.0.jpg,14,1475.0,1516.0,538,1193,3,5
5,content\data\images\15H-35L\image_group_14_frame_1517.0.jpg,14,1475.0,1517.0,1022,1395,7,1
6,content\data\images\15H-35L\image_group_14_frame_1519.0.jpg,14,1475.0,1519.0,537,1195,1,4
7,content\data\images\15H-35L\image_group_14_frame_1520.0.jpg,14,1475.0,1520.0,1022,1395,8,0
8,content\data\images\15H-35L\image_group_14_frame_1522.0.jpg,14,1475.0,1522.0,537,918,2,8
0,content\data\images\15H-35L\image_group_15_frame_1566.0.jpg,15,1528.0,1566.0,538,1039,0,7
1,content\data\images\15H-35L\image_group_15_frame_1567.0.jpg,15,1528.0,1567.0,968,1393,4,3
2,content\data\images\15H-35L\image_group_15_frame_1569.0.jpg,15,1528.0,1569.0,538,1047,1,6
3,content\data\images\15H-35L\image_group_15_frame_1570.0.jpg,15,1528.0,1570.0,970,1393,5,2
4,content\data\images\15H-35L\image_group_15_frame_1572.0.jpg,15,1528.0,1572.0,538,1057,2,5
5,content\data\images\15H-35L\image_group_15_frame_1573.0.jpg,15,1528.0,1573.0,973,1393,6,1
6,content\data\images\15H-35L\image_group_15_frame_1575.0.jpg,15,1528.0,1575.0,538,1069,3,4
7,content\data\images\15H-35L\image_group_15_frame_1576.0.jpg,15,1528.0,1576.0,977,1393,7,0
0,content\data\images\15H-35L\image_group_16_frame_1789.0.jpg,16,1584.0,1789.0,714,1389,4,4
1,content\data\images\15H-35L\image_group_16_frame_1791.0.jpg,16,1584.0,1791.0,540,914,0,6
2,content\data\images\15H-35L\image_group_16_frame_1792.0.jpg,16,1584.0,1792.0,831,1389,6,3
3,content\data\images\15H-35L\image_group_16_frame_1794.0.jpg,16,1584.0,1794.0,540,1233,1,5
4,content\data\images\15H-35L\image_group_16_frame_1795.0.jpg,16,1584.0,1795.0,1032,1390,7,0
5,content\data\images\15H-35L\image_group_16_frame_1797.0.jpg,16,1584.0,1797.0,548,1389,3,2
6,content\data\images\15H-35L\image_group_16_frame_1799.0.jpg,16,1584.0,1799.0,540,891,2,7
7,content\data\images\15H-35L\image_group_16_frame_1800.0.jpg,16,1584.0,1800.0,763,1389,5,1
0,content\data\images\15H-35L\image_group_17_frame_1844.0.jpg,17,1807.0,1844.0,552,927,0,5
1,content\data\images\15H-35L\image_group_17_frame_1845.0.jpg,17,1807.0,1845.0,882,1379,5,3
2,content\data\images\15H-35L\image_group_17_frame_1847.0.jpg,17,1807.0,1847.0,552,1272,1,4
3,content\data\images\15H-35L\image_group_17_frame_1848.0.jpg,17,1807.0,1848.0,1058,1379,6,2
4,content\data\images\15H-35L\image_group_17_frame_1850.0.jpg,17,1807.0,1850.0,578,1379,3,1
5,content\data\images\15H-35L\image_group_17_frame_1852.0.jpg,17,1807.0,1852.0,552,915,2,6
6,content\data\images\15H-35L\image_group_17_frame_1853.0.jpg,17,1807.0,1853.0,854,1379,4,0
0,content\data\images\15H-35L\image_group_18_frame_1897.0.jpg,18,1861.0,1897.0,536,1225,0,6
1,content\data\images\15H-35L\image_group_18_frame_1898.0.jpg,18,1861.0,1898.0,1036,1395,6,4
2,content\data\images\15H-35L\image_group_18_frame_1900.0.jpg,18,1861.0,1900.0,544,1395,3,3
3,content\data\images\15H-35L\image_group_18_frame_1902.0.jpg,18,1861.0,1902.0,536,897,1,7
4,content\data\images\15H-35L\image_group_18_frame_1903.0.jpg,18,1861.0,1903.0,788,1395,5,2
5,content\data\images\15H-35L\image_group_18_frame_1905.0.jpg,18,1861.0,1905.0,536,1225,2,5
6,content\data\images\15H-35L\image_group_18_frame_1906.0.jpg,18,1861.0,1906.0,1036,1396,7,0
7,content\data\images\15H-35L\image_group_18_frame_1908.0.jpg,18,1861.0,1908.0,544,1395,4,1
0,content\data\images\15H-35L\image_group_19_frame_1952.0.jpg,19,1915.0,1952.0,538,901,0,6
1,content\data\images\15H-35L\image_group_19_frame_1953.0.jpg,19,1915.0,1953.0,794,1394,4,2
2,content\data\images\15H-35L\image_group_19_frame_1955.0.jpg,19,1915.0,1955.0,538,1229,1,4
3,content\data\images\15H-35L\image_group_19_frame_1956.0.jpg,19,1915.0,1956.0,1032,1395,6,1
4,content\data\images\15H-35L\image_group_19_frame_1958.0.jpg,19,1915.0,1958.0,546,1393,3,3
5,content\data\images\15H-35L\image_group_19_frame_1960.0.jpg,19,1915.0,1960.0,538,903,2,5
6,content\data\images\15H-35L\image_group_19_frame_1961.0.jpg,19,1915.0,1961.0,798,1395,5,0
0,content\data\images\15H-35L\image_group_20_frame_2357.0.jpg,20,1969.0,2357.0,538,1063,0,6
1,content\data\images\15H-35L\image_group_20_frame_2358.0.jpg,20,1969.0,2358.0,971,1391,7,2
2,content\data\images\15H-35L\image_group_20_frame_2359.0.jpg,20,1969.0,2359.0,538,627,1,8
3,content\data\images\15H-35L\image_group_20_frame_2360.0.jpg,20,1969.0,2360.0,571,1390,5,3
4,content\data\images\15H-35L\image_group_20_frame_2362.0.jpg,20,1969.0,2362.0,538,1275,2,5
5,content\data\images\15H-35L\image_group_20_frame_2363.0.jpg,20,1969.0,2363.0,1047,1391,8,1
6,content\data\images\15H-35L\image_group_20_frame_2364.0.jpg,20,1969.0,2364.0,538,876,3,7
7,content\data\images\15H-35L\image_group_20_frame_2365.0.jpg,20,1969.0,2365.0,722,1391,6,0
8,content\data\images\15H-35L\image_group_20_frame_2367.0.jpg,20,1969.0,2367.0,538,1384,4,4
0,content\data\images\15H-35L\image_group_21_frame_2412.0.jpg,21,2375.0,2412.0,552,1325,0,5
1,content\data\images\15H-35L\image_group_21_frame_2413.0.jpg,21,2375.0,2413.0,1108,1381,8,2
2,content\data\images\15H-35L\image_group_21_frame_2414.0.jpg,21,2375.0,2414.0,552,905,1,7
3,content\data\images\15H-35L\image_group_21_frame_2415.0.jpg,21,2375.0,2415.0,820,1381,6,1
4,content\data\images\15H-35L\image_group_21_frame_2417.0.jpg,21,2375.0,2417.0,552,1380,2,4
5,content\data\images\15H-35L\image_group_21_frame_2419.0.jpg,21,2375.0,2419.0,552,1105,3,6
6,content\data\images\15H-35L\image_group_21_frame_2420.0.jpg,21,2375.0,2420.0,989,1381,7,0
7,content\data\images\15H-35L\image_group_21_frame_2421.0.jpg,21,2375.0,2421.0,552,681,4,8
8,content\data\images\15H-35L\image_group_21_frame_2422.0.jpg,21,2375.0,2422.0,605,1380,5,3
0,content\data\images\15H-35L\image_group_22_frame_2465.0.jpg,22,2429.0,2465.0,1062,1397,8,3
1,content\data\images\15H-35L\image_group_22_frame_2466.0.jpg,22,2429.0,2466.0,536,621,0,9
2,content\data\images\15H-35L\image_group_22_frame_2467.0.jpg,22,2429.0,2467.0,566,1397,5,2
3,content\data\images\15H-35L\image_group_22_frame_2469.0.jpg,22,2429.0,2469.0,536,1295,1,5
4,content\data\images\15H-35L\image_group_22_frame_2470.0.jpg,22,2429.0,2470.0,1069,1397,9,1
5,content\data\images\15H-35L\image_group_22_frame_2471.0.jpg,22,2429.0,2471.0,536,879,2,8
6,content\data\images\15H-35L\image_group_22_frame_2472.0.jpg,22,2429.0,2472.0,748,1397,6,0
7,content\data\images\15H-35L\image_group_22_frame_2474.0.jpg,22,2429.0,2474.0,536,1395,3,4
8,content\data\images\15H-35L\image_group_22_frame_2476.0.jpg,22,2429.0,2476.0,536,1066,4,7
9,content\data\images\15H-35L\image_group_22_frame_2477.0.jpg,22,2429.0,2477.0,974,1281,7,6
0,content\data\images\15H-35L\image_group_23_frame_2519.0.jpg,23,2483.0,2519.0,560,1393,3,4
1,content\data\images\15H-35L\image_group_23_frame_2521.0.jpg,23,2483.0,2521.0,538,1070,0,6
2,content\data\images\15H-35L\image_group_23_frame_2522.0.jpg,23,2483.0,2522.0,972,1395,6,3
3,content\data\images\15H-35L\image_group_23_frame_2524.0.jpg,23,2483.0,2524.0,573,1395,4,2
4,content\data\images\15H-35L\image_group_23_frame_2526.0.jpg,23,2483.0,2526.0,538,1303,1,5
5,content\data\images\15H-35L\image_group_23_frame_2527.0.jpg,23,2483.0,2527.0,1060,1395,7,1
6,content\data\images\15H-35L\image_group_23_frame_2528.0.jpg,23,2483.0,2528.0,538,887,2,7
7,content\data\images\15H-35L\image_group_23_frame_2529.0.jpg,23,2483.0,2529.0,762,1395,5,0
0,content\data\images\15H-35L\image_group_24_frame_2997.0.jpg,24,2538.0,2997.0,868,1390,7,4
1,content\data\images\15H-35L\image_group_24_frame_2999.0.jpg,24,2538.0,2999.0,538,1307,0,6
2,content\data\images\15H-35L\image_group_24_frame_3000.0.jpg,24,2538.0,3000.0,1062,1391,9,1
3,content\data\images\15H-35L\image_group_24_frame_3001.0.jpg,24,2538.0,3001.0,538,1079,1,7
4,content\data\images\15H-35L\image_group_24_frame_3002.0.jpg,24,2538.0,3002.0,974,1391,8,0
5,content\data\images\15H-35L\image_group_24_frame_3003.0.jpg,24,2538.0,3003.0,538,886,2,8
6,content\data\images\15H-35L\image_group_24_frame_3004.0.jpg,24,2538.0,3004.0,761,1390,6,3
7,content\data\images\15H-35L\image_group_24_frame_3005.0.jpg,24,2538.0,3005.0,538,637,3,9
8,content\data\images\15H-35L\image_group_24_frame_3006.0.jpg,24,2538.0,3006.0,576,1390,5,2
9,content\data\images\15H-35L\image_group_24_frame_3008.0.jpg,24,2538.0,3008.0,538,1389,4,5
0,content\data\images\15H-35L\image_group_25_frame_3051.0.jpg,25,3016.0,3051.0,758,1351,6,5
1,content\data\images\15H-35L\image_group_25_frame_3053.0.jpg,25,3016.0,3053.0,552,1183,0,6
2,content\data\images\15H-35L\image_group_25_frame_3054.0.jpg,25,3016.0,3054.0,1018,1379,8,3
3,content\data\images\15H-35L\image_group_25_frame_3055.0.jpg,25,3016.0,3055.0,552,923,1,7
4,content\data\images\15H-35L\image_group_25_frame_3056.0.jpg,25,3016.0,3056.0,878,1380,7,0
5,content\data\images\15H-35L\image_group_25_frame_3057.0.jpg,25,3016.0,3057.0,552,719,2,8
6,content\data\images\15H-35L\image_group_25_frame_3058.0.jpg,25,3016.0,3058.0,646,1379,5,2
7,content\data\images\15H-35L\image_group_25_frame_3060.0.jpg,25,3016.0,3060.0,552,1379,3,1
8,content\data\images\15H-35L\image_group_25_frame_3062.0.jpg,25,3016.0,3062.0,552,1375,4,4
0,content\data\images\15H-35L\image_group_26_frame_3105.0.jpg,26,3069.0,3105.0,579,1195,5,7
1,content\data\images\15H-35L\image_group_26_frame_3106.0.jpg,26,3069.0,3106.0,1021,1397,8,4
2,content\data\images\15H-35L\image_group_26_frame_3107.0.jpg,26,3069.0,3107.0,535,919,1,8
3,content\data\images\15H-35L\image_group_26_frame_3108.0.jpg,26,3069.0,3108.0,866,1397,7,3
4,content\data\images\15H-35L\image_group_26_frame_3109.0.jpg,26,3069.0,3109.0,536,712,2,9
5,content\data\images\15H-35L\image_group_26_frame_3110.0.jpg,26,3069.0,3110.0,623,1397,6,2
6,content\data\images\15H-35L\image_group_26_frame_3112.0.jpg,26,3069.0,3112.0,536,1397,3,1
7,content\data\images\15H-35L\image_group_26_frame_3114.0.jpg,26,3069.0,3114.0,534,1389,0,5
8,content\data\images\15H-35L\image_group_26_frame_3116.0.jpg,26,3069.0,3116.0,536,1253,4,6
9,content\data\images\15H-35L\image_group_26_frame_3117.0.jpg,26,3069.0,3117.0,1046,1397,9,0
0,content\data\images\15H-35L\image_group_27_frame_3159.0.jpg,27,3123.0,3159.0,536,959,0,8
1,content\data\images\15H-35L\image_group_27_frame_3160.0.jpg,27,3123.0,3160.0,908,1395,7,5
2,content\data\images\15H-35L\image_group_27_frame_3161.0.jpg,27,3123.0,3161.0,536,735,1,9
3,content\data\images\15H-35L\image_group_27_frame_3162.0.jpg,27,3123.0,3162.0,663,1396,6,1
4,content\data\images\15H-35L\image_group_27_frame_3164.0.jpg,27,3123.0,3164.0,542,1395,5,4
5,content\data\images\15H-35L\image_group_27_frame_3166.0.jpg,27,3123.0,3166.0,537,1395,4,3
6,content\data\images\15H-35L\image_group_27_frame_3168.0.jpg,27,3123.0,3168.0,536,1305,2,6
7,content\data\images\15H-35L\image_group_27_frame_3169.0.jpg,27,3123.0,3169.0,1062,1396,9,0
8,content\data\images\15H-35L\image_group_27_frame_3170.0.jpg,27,3123.0,3170.0,536,1073,3,7
9,content\data\images\15H-35L\image_group_27_frame_3171.0.jpg,27,3123.0,3171.0,972,1395,8,2
