,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
3,content\data\images\20H-30L\image_group_12_frame_1238.0.jpg,12,1099.0,1238.0,634,915,1,7
4,content\data\images\20H-30L\image_group_12_frame_1239.0.jpg,12,1099.0,1239.0,690,1285,6,1
5,content\data\images\20H-30L\image_group_12_frame_1241.0.jpg,12,1099.0,1241.0,634,915,2,6
6,content\data\images\20H-30L\image_group_12_frame_1242.0.jpg,12,1099.0,1242.0,682,1283,5,3
7,content\data\images\20H-30L\image_group_12_frame_1244.0.jpg,12,1099.0,1244.0,634,915,3,5
8,content\data\images\20H-30L\image_group_12_frame_1245.0.jpg,12,1099.0,1245.0,674,919,4,4
0,content\data\images\20H-30L\image_group_13_frame_1287.0.jpg,13,1251.0,1287.0,913,1291,4,3
1,content\data\images\20H-30L\image_group_13_frame_1289.0.jpg,13,1251.0,1289.0,628,1119,0,5
2,content\data\images\20H-30L\image_group_13_frame_1290.0.jpg,13,1251.0,1290.0,913,1293,5,1
3,content\data\images\20H-30L\image_group_13_frame_1292.0.jpg,13,1251.0,1292.0,628,1117,1,6
4,content\data\images\20H-30L\image_group_13_frame_1293.0.jpg,13,1251.0,1293.0,913,1293,6,0
5,content\data\images\20H-30L\image_group_13_frame_1295.0.jpg,13,1251.0,1295.0,628,1115,2,7
6,content\data\images\20H-30L\image_group_13_frame_1296.0.jpg,13,1251.0,1296.0,913,1291,7,2
7,content\data\images\20H-30L\image_group_13_frame_1298.0.jpg,13,1251.0,1298.0,628,1113,3,8
8,content\data\images\20H-30L\image_group_13_frame_1299.0.jpg,13,1251.0,1299.0,913,1256,8,4
0,content\data\images\20H-30L\image_group_14_frame_1342.0.jpg,14,1305.0,1342.0,623,929,0,7
1,content\data\images\20H-30L\image_group_14_frame_1343.0.jpg,14,1305.0,1343.0,890,1295,4,3
2,content\data\images\20H-30L\image_group_14_frame_1345.0.jpg,14,1305.0,1345.0,623,933,1,6
3,content\data\images\20H-30L\image_group_14_frame_1346.0.jpg,14,1305.0,1346.0,893,1295,5,2
4,content\data\images\20H-30L\image_group_14_frame_1348.0.jpg,14,1305.0,1348.0,623,937,2,5
5,content\data\images\20H-30L\image_group_14_frame_1349.0.jpg,14,1305.0,1349.0,896,1295,6,1
6,content\data\images\20H-30L\image_group_14_frame_1351.0.jpg,14,1305.0,1351.0,623,941,3,4
7,content\data\images\20H-30L\image_group_14_frame_1352.0.jpg,14,1305.0,1352.0,900,1295,7,0
0,content\data\images\20H-30L\image_group_15_frame_1395.0.jpg,15,1360.0,1395.0,628,914,0,7
1,content\data\images\20H-30L\image_group_15_frame_1396.0.jpg,15,1360.0,1396.0,796,1291,4,0
2,content\data\images\20H-30L\image_group_15_frame_1398.0.jpg,15,1360.0,1398.0,628,915,1,6
3,content\data\images\20H-30L\image_group_15_frame_1399.0.jpg,15,1360.0,1399.0,805,1289,5,3
4,content\data\images\20H-30L\image_group_15_frame_1401.0.jpg,15,1360.0,1401.0,628,915,2,5
5,content\data\images\20H-30L\image_group_15_frame_1402.0.jpg,15,1360.0,1402.0,813,1289,6,2
6,content\data\images\20H-30L\image_group_15_frame_1404.0.jpg,15,1360.0,1404.0,628,915,3,4
7,content\data\images\20H-30L\image_group_15_frame_1405.0.jpg,15,1360.0,1405.0,820,1289,7,1
0,content\data\images\20H-30L\image_group_16_frame_1595.0.jpg,16,1413.0,1595.0,914,1286,8,4
1,content\data\images\20H-30L\image_group_16_frame_1597.0.jpg,16,1413.0,1597.0,633,1171,0,5
2,content\data\images\20H-30L\image_group_16_frame_1598.0.jpg,16,1413.0,1598.0,913,1294,6,0
3,content\data\images\20H-30L\image_group_16_frame_1599.0.jpg,16,1413.0,1599.0,633,1120,1,7
4,content\data\images\20H-30L\image_group_16_frame_1600.0.jpg,16,1413.0,1600.0,653,1287,4,3
5,content\data\images\20H-30L\image_group_16_frame_1602.0.jpg,16,1413.0,1602.0,633,915,2,8
6,content\data\images\20H-30L\image_group_16_frame_1603.0.jpg,16,1413.0,1603.0,860,1287,5,2
7,content\data\images\20H-30L\image_group_16_frame_1605.0.jpg,16,1413.0,1605.0,633,1169,3,6
8,content\data\images\20H-30L\image_group_16_frame_1606.0.jpg,16,1413.0,1606.0,913,1292,7,1
0,content\data\images\20H-30L\image_group_17_frame_1649.0.jpg,17,1613.0,1649.0,628,914,0,9
1,content\data\images\20H-30L\image_group_17_frame_1650.0.jpg,17,1613.0,1650.0,682,1291,5,3
2,content\data\images\20H-30L\image_group_17_frame_1652.0.jpg,17,1613.0,1652.0,628,977,1,7
3,content\data\images\20H-30L\image_group_17_frame_1653.0.jpg,17,1613.0,1653.0,913,1294,7,1
4,content\data\images\20H-30L\image_group_17_frame_1655.0.jpg,17,1613.0,1655.0,628,1237,2,5
5,content\data\images\20H-30L\image_group_17_frame_1656.0.jpg,17,1613.0,1656.0,913,1298,8,0
6,content\data\images\20H-30L\image_group_17_frame_1657.0.jpg,17,1613.0,1657.0,628,915,3,8
7,content\data\images\20H-30L\image_group_17_frame_1658.0.jpg,17,1613.0,1658.0,693,1291,6,2
8,content\data\images\20H-30L\image_group_17_frame_1660.0.jpg,17,1613.0,1660.0,628,997,4,6
9,content\data\images\20H-30L\image_group_17_frame_1661.0.jpg,17,1613.0,1661.0,913,1289,9,4
0,content\data\images\20H-30L\image_group_18_frame_1705.0.jpg,18,1668.0,1705.0,625,1287,2,3
1,content\data\images\20H-30L\image_group_18_frame_1707.0.jpg,18,1668.0,1707.0,623,915,0,5
2,content\data\images\20H-30L\image_group_18_frame_1708.0.jpg,18,1668.0,1708.0,779,1295,4,1
3,content\data\images\20H-30L\image_group_18_frame_1710.0.jpg,18,1668.0,1710.0,623,1113,1,4
4,content\data\images\20H-30L\image_group_18_frame_1711.0.jpg,18,1668.0,1711.0,913,1300,5,0
5,content\data\images\20H-30L\image_group_18_frame_1713.0.jpg,18,1668.0,1713.0,628,1291,3,2
0,content\data\images\20H-30L\image_group_19_frame_1757.0.jpg,19,1721.0,1757.0,638,1005,4,8
1,content\data\images\20H-30L\image_group_19_frame_1758.0.jpg,19,1721.0,1758.0,913,1293,6,2
2,content\data\images\20H-30L\image_group_19_frame_1760.0.jpg,19,1721.0,1760.0,628,1251,0,6
3,content\data\images\20H-30L\image_group_19_frame_1761.0.jpg,19,1721.0,1761.0,914,1298,8,0
4,content\data\images\20H-30L\image_group_19_frame_1762.0.jpg,19,1721.0,1762.0,628,915,1,9
5,content\data\images\20H-30L\image_group_19_frame_1763.0.jpg,19,1721.0,1763.0,714,1291,5,3
6,content\data\images\20H-30L\image_group_19_frame_1765.0.jpg,19,1721.0,1765.0,628,1044,2,7
7,content\data\images\20H-30L\image_group_19_frame_1766.0.jpg,19,1721.0,1766.0,913,1293,7,1
8,content\data\images\20H-30L\image_group_19_frame_1768.0.jpg,19,1721.0,1768.0,628,1267,3,5
9,content\data\images\20H-30L\image_group_19_frame_1769.0.jpg,19,1721.0,1769.0,914,1289,9,4
0,content\data\images\20H-30L\image_group_20_frame_1958.0.jpg,20,1775.0,1958.0,632,1165,0,8
1,content\data\images\20H-30L\image_group_20_frame_1959.0.jpg,20,1775.0,1959.0,913,1294,8,1
2,content\data\images\20H-30L\image_group_20_frame_1960.0.jpg,20,1775.0,1960.0,632,1037,1,10
3,content\data\images\20H-30L\image_group_20_frame_1961.0.jpg,20,1775.0,1961.0,704,1287,6,4
4,content\data\images\20H-30L\image_group_20_frame_1963.0.jpg,20,1775.0,1963.0,632,1265,2,6
5,content\data\images\20H-30L\image_group_20_frame_1964.0.jpg,20,1775.0,1964.0,913,1302,9,0
6,content\data\images\20H-30L\image_group_20_frame_1965.0.jpg,20,1775.0,1965.0,632,961,3,11
7,content\data\images\20H-30L\image_group_20_frame_1966.0.jpg,20,1775.0,1966.0,912,1289,7,2
8,content\data\images\20H-30L\image_group_20_frame_1967.0.jpg,20,1775.0,1967.0,633,1157,4,9
9,content\data\images\20H-30L\image_group_20_frame_1968.0.jpg,20,1775.0,1968.0,640,1287,5,3
10,content\data\images\20H-30L\image_group_20_frame_1975.0.jpg,20,1775.0,1975.0,914,1245,10,7
11,content\data\images\20H-30L\image_group_20_frame_1976.0.jpg,20,1775.0,1976.0,914,1285,11,5
0,content\data\images\20H-30L\image_group_21_frame_2013.0.jpg,21,1977.0,2013.0,628,1283,1,4
1,content\data\images\20H-30L\image_group_21_frame_2015.0.jpg,21,1977.0,2015.0,628,1021,2,7
2,content\data\images\20H-30L\image_group_21_frame_2016.0.jpg,21,1977.0,2016.0,913,1294,8,1
3,content\data\images\20H-30L\image_group_21_frame_2017.0.jpg,21,1977.0,2017.0,628,1125,3,6
4,content\data\images\20H-30L\image_group_21_frame_2018.0.jpg,21,1977.0,2018.0,652,1291,5,3
5,content\data\images\20H-30L\image_group_21_frame_2020.0.jpg,21,1977.0,2020.0,628,1181,4,5
6,content\data\images\20H-30L\image_group_21_frame_2021.0.jpg,21,1977.0,2021.0,680,1298,6,0
7,content\data\images\20H-30L\image_group_21_frame_2022.0.jpg,21,1977.0,2022.0,627,1012,0,8
8,content\data\images\20H-30L\image_group_21_frame_2023.0.jpg,21,1977.0,2023.0,772,1291,7,2
0,content\data\images\20H-30L\image_group_22_frame_2065.0.jpg,22,2029.0,2065.0,914,1145,8,6
1,content\data\images\20H-30L\image_group_22_frame_2066.0.jpg,22,2029.0,2066.0,913,1306,7,1
2,content\data\images\20H-30L\image_group_22_frame_2067.0.jpg,22,2029.0,2067.0,622,915,0,9
3,content\data\images\20H-30L\image_group_22_frame_2068.0.jpg,22,2029.0,2068.0,731,1295,5,4
4,content\data\images\20H-30L\image_group_22_frame_2070.0.jpg,22,2029.0,2070.0,622,1269,1,5
5,content\data\images\20H-30L\image_group_22_frame_2071.0.jpg,22,2029.0,2071.0,914,1308,9,0
6,content\data\images\20H-30L\image_group_22_frame_2072.0.jpg,22,2029.0,2072.0,622,953,2,8
7,content\data\images\20H-30L\image_group_22_frame_2073.0.jpg,22,2029.0,2073.0,903,1298,6,2
8,content\data\images\20H-30L\image_group_22_frame_2075.0.jpg,22,2029.0,2075.0,630,1295,4,3
9,content\data\images\20H-30L\image_group_22_frame_2077.0.jpg,22,2029.0,2077.0,622,1015,3,7
0,content\data\images\20H-30L\image_group_23_frame_2119.0.jpg,23,2084.0,2119.0,628,914,0,9
1,content\data\images\20H-30L\image_group_23_frame_2120.0.jpg,23,2084.0,2120.0,636,1291,5,4
2,content\data\images\20H-30L\image_group_23_frame_2122.0.jpg,23,2084.0,2122.0,628,1145,1,6
3,content\data\images\20H-30L\image_group_23_frame_2123.0.jpg,23,2084.0,2123.0,913,1298,7,0
4,content\data\images\20H-30L\image_group_23_frame_2124.0.jpg,23,2084.0,2124.0,628,915,2,8
5,content\data\images\20H-30L\image_group_23_frame_2125.0.jpg,23,2084.0,2125.0,736,1291,6,3
6,content\data\images\20H-30L\image_group_23_frame_2127.0.jpg,23,2084.0,2127.0,628,1269,3,5
7,content\data\images\20H-30L\image_group_23_frame_2128.0.jpg,23,2084.0,2128.0,913,1294,8,2
8,content\data\images\20H-30L\image_group_23_frame_2129.0.jpg,23,2084.0,2129.0,628,969,4,7
9,content\data\images\20H-30L\image_group_23_frame_2130.0.jpg,23,2084.0,2130.0,913,1295,9,1
0,content\data\images\20H-30L\image_group_24_frame_2333.0.jpg,24,2139.0,2333.0,632,985,0,8
1,content\data\images\20H-30L\image_group_24_frame_2334.0.jpg,24,2139.0,2334.0,913,1294,8,0
2,content\data\images\20H-30L\image_group_24_frame_2335.0.jpg,24,2139.0,2335.0,632,1077,1,7
3,content\data\images\20H-30L\image_group_24_frame_2336.0.jpg,24,2139.0,2336.0,750,1287,7,3
4,content\data\images\20H-30L\image_group_24_frame_2337.0.jpg,24,2139.0,2337.0,632,1160,2,6
5,content\data\images\20H-30L\image_group_24_frame_2338.0.jpg,24,2139.0,2338.0,643,1287,5,2
6,content\data\images\20H-30L\image_group_24_frame_2340.0.jpg,24,2139.0,2340.0,632,1285,3,4
7,content\data\images\20H-30L\image_group_24_frame_2342.0.jpg,24,2139.0,2342.0,632,1207,4,5
8,content\data\images\20H-30L\image_group_24_frame_2343.0.jpg,24,2139.0,2343.0,733,1292,6,1
0,content\data\images\20H-30L\image_group_25_frame_2387.0.jpg,25,2351.0,2387.0,627,915,0,8
1,content\data\images\20H-30L\image_group_25_frame_2388.0.jpg,25,2351.0,2388.0,816,1293,6,2
2,content\data\images\20H-30L\image_group_25_frame_2389.0.jpg,25,2351.0,2389.0,628,1132,4,6
3,content\data\images\20H-30L\image_group_25_frame_2390.0.jpg,25,2351.0,2390.0,669,1292,5,3
4,content\data\images\20H-30L\image_group_25_frame_2392.0.jpg,25,2351.0,2392.0,627,1291,1,4
5,content\data\images\20H-30L\image_group_25_frame_2394.0.jpg,25,2351.0,2394.0,627,1263,2,5
6,content\data\images\20H-30L\image_group_25_frame_2395.0.jpg,25,2351.0,2395.0,914,1298,7,1
7,content\data\images\20H-30L\image_group_25_frame_2396.0.jpg,25,2351.0,2396.0,627,1131,3,7
8,content\data\images\20H-30L\image_group_25_frame_2397.0.jpg,25,2351.0,2397.0,914,1298,8,0
0,content\data\images\20H-30L\image_group_26_frame_2440.0.jpg,26,2405.0,2440.0,914,1295,7,5
1,content\data\images\20H-30L\image_group_26_frame_2441.0.jpg,26,2405.0,2441.0,622,915,0,9
2,content\data\images\20H-30L\image_group_26_frame_2442.0.jpg,26,2405.0,2442.0,787,1298,6,2
3,content\data\images\20H-30L\image_group_26_frame_2443.0.jpg,26,2405.0,2443.0,622,1141,1,7
4,content\data\images\20H-30L\image_group_26_frame_2444.0.jpg,26,2405.0,2444.0,653,1295,5,4
5,content\data\images\20H-30L\image_group_26_frame_2446.0.jpg,26,2405.0,2446.0,622,1295,2,3
6,content\data\images\20H-30L\image_group_26_frame_2448.0.jpg,26,2405.0,2448.0,622,1257,3,6
7,content\data\images\20H-30L\image_group_26_frame_2449.0.jpg,26,2405.0,2449.0,914,1308,8,1
8,content\data\images\20H-30L\image_group_26_frame_2450.0.jpg,26,2405.0,2450.0,622,1111,4,8
9,content\data\images\20H-30L\image_group_26_frame_2451.0.jpg,26,2405.0,2451.0,914,1310,9,0
0,content\data\images\20H-30L\image_group_27_frame_2494.0.jpg,27,2459.0,2494.0,914,1293,8,4
1,content\data\images\20H-30L\image_group_27_frame_2495.0.jpg,27,2459.0,2495.0,628,1048,0,9
2,content\data\images\20H-30L\image_group_27_frame_2496.0.jpg,27,2459.0,2496.0,744,1293,6,3
3,content\data\images\20H-30L\image_group_27_frame_2497.0.jpg,27,2459.0,2497.0,628,1188,1,7
4,content\data\images\20H-30L\image_group_27_frame_2498.0.jpg,27,2459.0,2498.0,640,1293,5,2
5,content\data\images\20H-30L\image_group_27_frame_2500.0.jpg,27,2459.0,2500.0,628,1291,2,5
6,content\data\images\20H-30L\image_group_27_frame_2502.0.jpg,27,2459.0,2502.0,628,1229,3,6
7,content\data\images\20H-30L\image_group_27_frame_2503.0.jpg,27,2459.0,2503.0,914,1298,9,1
8,content\data\images\20H-30L\image_group_27_frame_2504.0.jpg,27,2459.0,2504.0,628,1071,4,8
9,content\data\images\20H-30L\image_group_27_frame_2505.0.jpg,27,2459.0,2505.0,913,1298,7,0
0,content\data\images\20H-30L\image_group_28_frame_2767.0.jpg,28,2513.0,2767.0,914,1287,9,5
1,content\data\images\20H-30L\image_group_28_frame_2768.0.jpg,28,2513.0,2768.0,632,1140,0,8
2,content\data\images\20H-30L\image_group_28_frame_2769.0.jpg,28,2513.0,2769.0,694,1287,8,4
3,content\data\images\20H-30L\image_group_28_frame_2770.0.jpg,28,2513.0,2770.0,632,1172,1,7
4,content\data\images\20H-30L\image_group_28_frame_2771.0.jpg,28,2513.0,2771.0,658,1287,7,3
5,content\data\images\20H-30L\image_group_28_frame_2772.0.jpg,28,2513.0,2772.0,632,1189,2,6
6,content\data\images\20H-30L\image_group_28_frame_2773.0.jpg,28,2513.0,2773.0,638,1287,6,2
7,content\data\images\20H-30L\image_group_28_frame_2775.0.jpg,28,2513.0,2775.0,632,1287,3,1
8,content\data\images\20H-30L\image_group_28_frame_2777.0.jpg,28,2513.0,2777.0,632,1287,4,0
9,content\data\images\20H-30L\image_group_28_frame_2779.0.jpg,28,2513.0,2779.0,632,915,5,9
0,content\data\images\20H-30L\image_group_29_frame_2821.0.jpg,29,2785.0,2821.0,628,914,4,6
1,content\data\images\20H-30L\image_group_29_frame_2822.0.jpg,29,2785.0,2822.0,648,1293,6,0
2,content\data\images\20H-30L\image_group_29_frame_2824.0.jpg,29,2785.0,2824.0,631,1292,5,1
3,content\data\images\20H-30L\image_group_29_frame_2826.0.jpg,29,2785.0,2826.0,627,1291,0,4
4,content\data\images\20H-30L\image_group_29_frame_2828.0.jpg,29,2785.0,2828.0,627,1291,1,3
5,content\data\images\20H-30L\image_group_29_frame_2830.0.jpg,29,2785.0,2830.0,627,1291,2,2
6,content\data\images\20H-30L\image_group_29_frame_2832.0.jpg,29,2785.0,2832.0,627,1285,3,5
0,content\data\images\20H-30L\image_group_30_frame_2875.0.jpg,30,2840.0,2875.0,890,1295,7,5
1,content\data\images\20H-30L\image_group_30_frame_2876.0.jpg,30,2840.0,2876.0,622,1165,3,6
2,content\data\images\20H-30L\image_group_30_frame_2877.0.jpg,30,2840.0,2877.0,634,1295,6,4
3,content\data\images\20H-30L\image_group_30_frame_2879.0.jpg,30,2840.0,2879.0,623,1295,5,3
4,content\data\images\20H-30L\image_group_30_frame_2881.0.jpg,30,2840.0,2881.0,621,1295,0,2
5,content\data\images\20H-30L\image_group_30_frame_2883.0.jpg,30,2840.0,2883.0,621,1295,1,1
6,content\data\images\20H-30L\image_group_30_frame_2885.0.jpg,30,2840.0,2885.0,621,1295,2,0
7,content\data\images\20H-30L\image_group_30_frame_2887.0.jpg,30,2840.0,2887.0,622,915,4,7
0,content\data\images\20H-30L\image_group_31_frame_2929.0.jpg,31,2893.0,2929.0,628,915,0,8
1,content\data\images\20H-30L\image_group_31_frame_2930.0.jpg,31,2893.0,2930.0,688,1293,8,4
