,group_id,original_img,edge_img,group_order,column
0,27,image_group_27_frame_2411.0.jpg,image_group_27_frame_2411.0-edges.jpg,0,left_most_index
1,27,image_group_27_frame_2413.0.jpg,image_group_27_frame_2413.0-edges.jpg,1,left_most_index
2,27,image_group_27_frame_2421.0.jpg,image_group_27_frame_2421.0-edges.jpg,0,right_most_index
3,27,image_group_27_frame_2416.0.jpg,image_group_27_frame_2416.0-edges.jpg,1,right_most_index
0,28,image_group_28_frame_2646.0.jpg,image_group_28_frame_2646.0-edges.jpg,0,left_most_index
1,28,image_group_28_frame_2648.0.jpg,image_group_28_frame_2648.0-edges.jpg,1,left_most_index
2,28,image_group_28_frame_2655.0.jpg,image_group_28_frame_2655.0-edges.jpg,0,right_most_index
3,28,image_group_28_frame_2657.0.jpg,image_group_28_frame_2657.0-edges.jpg,1,right_most_index
0,29,image_group_29_frame_2710.0.jpg,image_group_29_frame_2710.0-edges.jpg,0,left_most_index
1,29,image_group_29_frame_2712.0.jpg,image_group_29_frame_2712.0-edges.jpg,1,left_most_index
2,29,image_group_29_frame_2710.0.jpg,image_group_29_frame_2710.0-edges.jpg,0,right_most_index
3,29,image_group_29_frame_2708.0.jpg,image_group_29_frame_2708.0-edges.jpg,1,right_most_index
0,30,image_group_30_frame_2755.0.jpg,image_group_30_frame_2755.0-edges.jpg,0,left_most_index
1,30,image_group_30_frame_2757.0.jpg,image_group_30_frame_2757.0-edges.jpg,1,left_most_index
2,30,image_group_30_frame_2764.0.jpg,image_group_30_frame_2764.0-edges.jpg,0,right_most_index
3,30,image_group_30_frame_2762.0.jpg,image_group_30_frame_2762.0-edges.jpg,1,right_most_index
0,31,image_group_31_frame_2809.0.jpg,image_group_31_frame_2809.0-edges.jpg,0,left_most_index
1,31,image_group_31_frame_2811.0.jpg,image_group_31_frame_2811.0-edges.jpg,1,left_most_index
2,31,image_group_31_frame_2819.0.jpg,image_group_31_frame_2819.0-edges.jpg,0,right_most_index
3,31,image_group_31_frame_2817.0.jpg,image_group_31_frame_2817.0-edges.jpg,1,right_most_index
