,group_id,original_img,edge_img,group_order,column
0,9,image_group_9_frame_1137.0.jpg,image_group_9_frame_1137.0-edges.jpg,0,left_most_index
1,9,image_group_9_frame_1140.0.jpg,image_group_9_frame_1140.0-edges.jpg,1,left_most_index
2,9,image_group_9_frame_1145.0.jpg,image_group_9_frame_1145.0-edges.jpg,0,right_most_index
3,9,image_group_9_frame_1142.0.jpg,image_group_9_frame_1142.0-edges.jpg,1,right_most_index
0,10,image_group_10_frame_1191.0.jpg,image_group_10_frame_1191.0-edges.jpg,0,left_most_index
1,10,image_group_10_frame_1194.0.jpg,image_group_10_frame_1194.0-edges.jpg,1,left_most_index
2,10,image_group_10_frame_1199.0.jpg,image_group_10_frame_1199.0-edges.jpg,0,right_most_index
3,10,image_group_10_frame_1195.0.jpg,image_group_10_frame_1195.0-edges.jpg,1,right_most_index
0,11,image_group_11_frame_1248.0.jpg,image_group_11_frame_1248.0-edges.jpg,0,left_most_index
1,11,image_group_11_frame_1251.0.jpg,image_group_11_frame_1251.0-edges.jpg,1,left_most_index
2,11,image_group_11_frame_1249.0.jpg,image_group_11_frame_1249.0-edges.jpg,0,right_most_index
3,11,image_group_11_frame_1246.0.jpg,image_group_11_frame_1246.0-edges.jpg,1,right_most_index
0,12,image_group_12_frame_1553.0.jpg,image_group_12_frame_1553.0-edges.jpg,0,left_most_index
1,12,image_group_12_frame_1556.0.jpg,image_group_12_frame_1556.0-edges.jpg,1,left_most_index
2,12,image_group_12_frame_1563.0.jpg,image_group_12_frame_1563.0-edges.jpg,0,right_most_index
3,12,image_group_12_frame_1560.0.jpg,image_group_12_frame_1560.0-edges.jpg,1,right_most_index
0,13,image_group_13_frame_1609.0.jpg,image_group_13_frame_1609.0-edges.jpg,0,left_most_index
1,13,image_group_13_frame_1612.0.jpg,image_group_13_frame_1612.0-edges.jpg,1,left_most_index
2,13,image_group_13_frame_1616.0.jpg,image_group_13_frame_1616.0-edges.jpg,0,right_most_index
3,13,image_group_13_frame_1613.0.jpg,image_group_13_frame_1613.0-edges.jpg,1,right_most_index
0,14,image_group_14_frame_1662.0.jpg,image_group_14_frame_1662.0-edges.jpg,0,left_most_index
1,14,image_group_14_frame_1665.0.jpg,image_group_14_frame_1665.0-edges.jpg,1,left_most_index
2,14,image_group_14_frame_1672.0.jpg,image_group_14_frame_1672.0-edges.jpg,0,right_most_index
3,14,image_group_14_frame_1669.0.jpg,image_group_14_frame_1669.0-edges.jpg,1,right_most_index
0,15,image_group_15_frame_1715.0.jpg,image_group_15_frame_1715.0-edges.jpg,0,left_most_index
1,15,image_group_15_frame_1718.0.jpg,image_group_15_frame_1718.0-edges.jpg,1,left_most_index
2,15,image_group_15_frame_1725.0.jpg,image_group_15_frame_1725.0-edges.jpg,0,right_most_index
3,15,image_group_15_frame_1722.0.jpg,image_group_15_frame_1722.0-edges.jpg,1,right_most_index
0,16,image_group_16_frame_2184.0.jpg,image_group_16_frame_2184.0-edges.jpg,0,left_most_index
1,16,image_group_16_frame_2186.0.jpg,image_group_16_frame_2186.0-edges.jpg,1,left_most_index
2,16,image_group_16_frame_2193.0.jpg,image_group_16_frame_2193.0-edges.jpg,0,right_most_index
3,16,image_group_16_frame_2190.0.jpg,image_group_16_frame_2190.0-edges.jpg,1,right_most_index
0,17,image_group_17_frame_2239.0.jpg,image_group_17_frame_2239.0-edges.jpg,0,left_most_index
1,17,image_group_17_frame_2236.0.jpg,image_group_17_frame_2236.0-edges.jpg,1,left_most_index
2,17,image_group_17_frame_2245.0.jpg,image_group_17_frame_2245.0-edges.jpg,0,right_most_index
3,17,image_group_17_frame_2243.0.jpg,image_group_17_frame_2243.0-edges.jpg,1,right_most_index
0,18,image_group_18_frame_2292.0.jpg,image_group_18_frame_2292.0-edges.jpg,0,left_most_index
1,18,image_group_18_frame_2294.0.jpg,image_group_18_frame_2294.0-edges.jpg,1,left_most_index
2,18,image_group_18_frame_2293.0.jpg,image_group_18_frame_2293.0-edges.jpg,0,right_most_index
3,18,image_group_18_frame_2290.0.jpg,image_group_18_frame_2290.0-edges.jpg,1,right_most_index
0,19,image_group_19_frame_2344.0.jpg,image_group_19_frame_2344.0-edges.jpg,0,left_most_index
1,19,image_group_19_frame_2347.0.jpg,image_group_19_frame_2347.0-edges.jpg,1,left_most_index
2,19,image_group_19_frame_2353.0.jpg,image_group_19_frame_2353.0-edges.jpg,0,right_most_index
3,19,image_group_19_frame_2350.0.jpg,image_group_19_frame_2350.0-edges.jpg,1,right_most_index
0,20,image_group_20_frame_2799.0.jpg,image_group_20_frame_2799.0-edges.jpg,0,left_most_index
1,20,image_group_20_frame_2802.0.jpg,image_group_20_frame_2802.0-edges.jpg,1,left_most_index
2,20,image_group_20_frame_2805.0.jpg,image_group_20_frame_2805.0-edges.jpg,0,right_most_index
3,20,image_group_20_frame_2803.0.jpg,image_group_20_frame_2803.0-edges.jpg,1,right_most_index
0,21,image_group_21_frame_2854.0.jpg,image_group_21_frame_2854.0-edges.jpg,0,left_most_index
1,21,image_group_21_frame_2856.0.jpg,image_group_21_frame_2856.0-edges.jpg,1,left_most_index
2,21,image_group_21_frame_2862.0.jpg,image_group_21_frame_2862.0-edges.jpg,0,right_most_index
3,21,image_group_21_frame_2860.0.jpg,image_group_21_frame_2860.0-edges.jpg,1,right_most_index
0,22,image_group_22_frame_2906.0.jpg,image_group_22_frame_2906.0-edges.jpg,0,left_most_index
1,22,image_group_22_frame_2909.0.jpg,image_group_22_frame_2909.0-edges.jpg,1,left_most_index
2,22,image_group_22_frame_2917.0.jpg,image_group_22_frame_2917.0-edges.jpg,0,right_most_index
3,22,image_group_22_frame_2914.0.jpg,image_group_22_frame_2914.0-edges.jpg,1,right_most_index
0,23,image_group_23_frame_2961.0.jpg,image_group_23_frame_2961.0-edges.jpg,0,left_most_index
1,23,image_group_23_frame_2963.0.jpg,image_group_23_frame_2963.0-edges.jpg,1,left_most_index
2,23,image_group_23_frame_2969.0.jpg,image_group_23_frame_2969.0-edges.jpg,0,right_most_index
3,23,image_group_23_frame_2962.0.jpg,image_group_23_frame_2962.0-edges.jpg,1,right_most_index
0,24,image_group_24_frame_3463.0.jpg,image_group_24_frame_3463.0-edges.jpg,0,left_most_index
1,24,image_group_24_frame_3465.0.jpg,image_group_24_frame_3465.0-edges.jpg,1,left_most_index
2,24,image_group_24_frame_3474.0.jpg,image_group_24_frame_3474.0-edges.jpg,0,right_most_index
3,24,image_group_24_frame_3472.0.jpg,image_group_24_frame_3472.0-edges.jpg,1,right_most_index
0,25,image_group_25_frame_3517.0.jpg,image_group_25_frame_3517.0-edges.jpg,0,left_most_index
1,25,image_group_25_frame_3519.0.jpg,image_group_25_frame_3519.0-edges.jpg,1,left_most_index
2,25,image_group_25_frame_3528.0.jpg,image_group_25_frame_3528.0-edges.jpg,0,right_most_index
3,25,image_group_25_frame_3526.0.jpg,image_group_25_frame_3526.0-edges.jpg,1,right_most_index
0,26,image_group_26_frame_3571.0.jpg,image_group_26_frame_3571.0-edges.jpg,0,left_most_index
1,26,image_group_26_frame_3573.0.jpg,image_group_26_frame_3573.0-edges.jpg,1,left_most_index
2,26,image_group_26_frame_3576.0.jpg,image_group_26_frame_3576.0-edges.jpg,0,right_most_index
3,26,image_group_26_frame_3574.0.jpg,image_group_26_frame_3574.0-edges.jpg,1,right_most_index
0,27,image_group_27_frame_3625.0.jpg,image_group_27_frame_3625.0-edges.jpg,0,left_most_index
1,27,image_group_27_frame_3627.0.jpg,image_group_27_frame_3627.0-edges.jpg,1,left_most_index
2,27,image_group_27_frame_3634.0.jpg,image_group_27_frame_3634.0-edges.jpg,0,right_most_index
3,27,image_group_27_frame_3632.0.jpg,image_group_27_frame_3632.0-edges.jpg,1,right_most_index
