,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
3,content\data\images\25H-35L\image_group_9_frame_1141.0.jpg,9,1100.0,1141.0,622,1243,4,3
4,content\data\images\25H-35L\image_group_9_frame_1142.0.jpg,9,1100.0,1142.0,1047,1297,7,1
5,content\data\images\25H-35L\image_group_9_frame_1144.0.jpg,9,1100.0,1144.0,604,991,2,4
6,content\data\images\25H-35L\image_group_9_frame_1145.0.jpg,9,1100.0,1145.0,948,1297,6,0
7,content\data\images\25H-35L\image_group_9_frame_1147.0.jpg,9,1100.0,1147.0,604,718,3,7
0,content\data\images\25H-35L\image_group_10_frame_1191.0.jpg,10,1154.0,1191.0,590,1079,0,4
1,content\data\images\25H-35L\image_group_10_frame_1192.0.jpg,10,1154.0,1192.0,980,1311,5,2
2,content\data\images\25H-35L\image_group_10_frame_1194.0.jpg,10,1154.0,1194.0,590,861,1,6
3,content\data\images\25H-35L\image_group_10_frame_1195.0.jpg,10,1154.0,1195.0,740,1311,4,1
4,content\data\images\25H-35L\image_group_10_frame_1198.0.jpg,10,1154.0,1198.0,592,1201,3,3
5,content\data\images\25H-35L\image_group_10_frame_1199.0.jpg,10,1154.0,1199.0,1033,1311,6,0
6,content\data\images\25H-35L\image_group_10_frame_1201.0.jpg,10,1154.0,1201.0,590,880,2,5
0,content\data\images\25H-35L\image_group_11_frame_1244.0.jpg,11,1208.0,1244.0,598,727,3,7
1,content\data\images\25H-35L\image_group_11_frame_1245.0.jpg,11,1208.0,1245.0,612,1253,4,3
2,content\data\images\25H-35L\image_group_11_frame_1246.0.jpg,11,1208.0,1246.0,1043,1305,7,1
3,content\data\images\25H-35L\image_group_11_frame_1248.0.jpg,11,1208.0,1248.0,597,1005,0,5
4,content\data\images\25H-35L\image_group_11_frame_1249.0.jpg,11,1208.0,1249.0,935,1305,6,0
5,content\data\images\25H-35L\image_group_11_frame_1251.0.jpg,11,1208.0,1251.0,597,810,1,6
6,content\data\images\25H-35L\image_group_11_frame_1252.0.jpg,11,1208.0,1252.0,680,1301,5,2
7,content\data\images\25H-35L\image_group_11_frame_1255.0.jpg,11,1208.0,1255.0,597,1011,2,4
0,content\data\images\25H-35L\image_group_12_frame_1553.0.jpg,12,1261.0,1553.0,610,891,0,7
1,content\data\images\25H-35L\image_group_12_frame_1554.0.jpg,12,1261.0,1554.0,680,1290,4,3
2,content\data\images\25H-35L\image_group_12_frame_1556.0.jpg,12,1261.0,1556.0,610,891,1,6
3,content\data\images\25H-35L\image_group_12_frame_1557.0.jpg,12,1261.0,1557.0,796,1290,6,2
4,content\data\images\25H-35L\image_group_12_frame_1559.0.jpg,12,1261.0,1559.0,610,893,2,5
5,content\data\images\25H-35L\image_group_12_frame_1560.0.jpg,12,1261.0,1560.0,800,1290,7,1
6,content\data\images\25H-35L\image_group_12_frame_1562.0.jpg,12,1261.0,1562.0,610,893,3,4
7,content\data\images\25H-35L\image_group_12_frame_1563.0.jpg,12,1261.0,1563.0,688,1290,5,0
0,content\data\images\25H-35L\image_group_13_frame_1607.0.jpg,13,1571.0,1607.0,948,1297,8,3
1,content\data\images\25H-35L\image_group_13_frame_1609.0.jpg,13,1571.0,1609.0,604,879,0,8
2,content\data\images\25H-35L\image_group_13_frame_1610.0.jpg,13,1571.0,1610.0,740,1297,4,2
3,content\data\images\25H-35L\image_group_13_frame_1612.0.jpg,13,1571.0,1612.0,604,884,1,7
4,content\data\images\25H-35L\image_group_13_frame_1613.0.jpg,13,1571.0,1613.0,748,1298,5,1
5,content\data\images\25H-35L\image_group_13_frame_1615.0.jpg,13,1571.0,1615.0,604,887,2,6
6,content\data\images\25H-35L\image_group_13_frame_1616.0.jpg,13,1571.0,1616.0,758,1298,6,0
7,content\data\images\25H-35L\image_group_13_frame_1618.0.jpg,13,1571.0,1618.0,604,890,3,5
8,content\data\images\25H-35L\image_group_13_frame_1619.0.jpg,13,1571.0,1619.0,770,1037,7,4
0,content\data\images\25H-35L\image_group_14_frame_1662.0.jpg,14,1625.0,1662.0,588,849,0,7
1,content\data\images\25H-35L\image_group_14_frame_1663.0.jpg,14,1625.0,1663.0,708,1312,4,3
2,content\data\images\25H-35L\image_group_14_frame_1665.0.jpg,14,1625.0,1665.0,588,851,1,6
3,content\data\images\25H-35L\image_group_14_frame_1666.0.jpg,14,1625.0,1666.0,715,1312,5,2
4,content\data\images\25H-35L\image_group_14_frame_1668.0.jpg,14,1625.0,1668.0,588,855,2,5
5,content\data\images\25H-35L\image_group_14_frame_1669.0.jpg,14,1625.0,1669.0,722,1312,6,1
6,content\data\images\25H-35L\image_group_14_frame_1671.0.jpg,14,1625.0,1671.0,588,857,3,4
7,content\data\images\25H-35L\image_group_14_frame_1672.0.jpg,14,1625.0,1672.0,732,1312,7,0
0,content\data\images\25H-35L\image_group_15_frame_1715.0.jpg,15,1680.0,1715.0,596,789,0,7
1,content\data\images\25H-35L\image_group_15_frame_1716.0.jpg,15,1680.0,1716.0,668,1305,4,3
2,content\data\images\25H-35L\image_group_15_frame_1718.0.jpg,15,1680.0,1718.0,596,796,1,6
3,content\data\images\25H-35L\image_group_15_frame_1719.0.jpg,15,1680.0,1719.0,675,1305,5,2
4,content\data\images\25H-35L\image_group_15_frame_1721.0.jpg,15,1680.0,1721.0,596,809,2,5
5,content\data\images\25H-35L\image_group_15_frame_1722.0.jpg,15,1680.0,1722.0,681,1305,6,1
6,content\data\images\25H-35L\image_group_15_frame_1724.0.jpg,15,1680.0,1724.0,596,819,3,4
7,content\data\images\25H-35L\image_group_15_frame_1725.0.jpg,15,1680.0,1725.0,689,1306,7,0
0,content\data\images\25H-35L\image_group_16_frame_2181.0.jpg,16,1733.0,2181.0,716,923,5,8
1,content\data\images\25H-35L\image_group_16_frame_2182.0.jpg,16,1733.0,2182.0,852,1291,7,4
2,content\data\images\25H-35L\image_group_16_frame_2184.0.jpg,16,1733.0,2184.0,610,1183,0,5
3,content\data\images\25H-35L\image_group_16_frame_2185.0.jpg,16,1733.0,2185.0,1002,1291,8,3
4,content\data\images\25H-35L\image_group_16_frame_2186.0.jpg,16,1733.0,2186.0,610,751,1,9
5,content\data\images\25H-35L\image_group_16_frame_2187.0.jpg,16,1733.0,2187.0,634,1291,4,2
6,content\data\images\25H-35L\image_group_16_frame_2189.0.jpg,16,1733.0,2189.0,610,923,2,7
7,content\data\images\25H-35L\image_group_16_frame_2190.0.jpg,16,1733.0,2190.0,851,1291,6,1
8,content\data\images\25H-35L\image_group_16_frame_2192.0.jpg,16,1733.0,2192.0,610,1181,3,6
9,content\data\images\25H-35L\image_group_16_frame_2193.0.jpg,16,1733.0,2193.0,1004,1291,9,0
0,content\data\images\25H-35L\image_group_17_frame_2236.0.jpg,17,2200.0,2236.0,604,747,1,8
1,content\data\images\25H-35L\image_group_17_frame_2237.0.jpg,17,2200.0,2237.0,633,1299,5,3
2,content\data\images\25H-35L\image_group_17_frame_2239.0.jpg,17,2200.0,2239.0,603,931,0,5
3,content\data\images\25H-35L\image_group_17_frame_2240.0.jpg,17,2200.0,2240.0,872,1299,7,2
4,content\data\images\25H-35L\image_group_17_frame_2242.0.jpg,17,2200.0,2242.0,604,1203,2,4
5,content\data\images\25H-35L\image_group_17_frame_2243.0.jpg,17,2200.0,2243.0,1028,1299,8,1
6,content\data\images\25H-35L\image_group_17_frame_2244.0.jpg,17,2200.0,2244.0,604,750,3,7
7,content\data\images\25H-35L\image_group_17_frame_2245.0.jpg,17,2200.0,2245.0,636,1299,6,0
8,content\data\images\25H-35L\image_group_17_frame_2247.0.jpg,17,2200.0,2247.0,604,911,4,6
0,content\data\images\25H-35L\image_group_18_frame_2289.0.jpg,18,2253.0,2289.0,878,1049,5,7
1,content\data\images\25H-35L\image_group_18_frame_2290.0.jpg,18,2253.0,2290.0,962,1314,6,1
2,content\data\images\25H-35L\image_group_18_frame_2292.0.jpg,18,2253.0,2292.0,586,1293,0,5
3,content\data\images\25H-35L\image_group_18_frame_2293.0.jpg,18,2253.0,2293.0,1094,1315,8,0
4,content\data\images\25H-35L\image_group_18_frame_2294.0.jpg,18,2253.0,2294.0,586,848,1,8
5,content\data\images\25H-35L\image_group_18_frame_2295.0.jpg,18,2253.0,2295.0,712,1313,4,3
6,content\data\images\25H-35L\image_group_18_frame_2297.0.jpg,18,2253.0,2297.0,586,1077,2,6
7,content\data\images\25H-35L\image_group_18_frame_2298.0.jpg,18,2253.0,2298.0,974,1313,7,2
8,content\data\images\25H-35L\image_group_18_frame_2300.0.jpg,18,2253.0,2300.0,587,1301,3,4
0,content\data\images\25H-35L\image_group_19_frame_2344.0.jpg,19,2307.0,2344.0,596,901,0,7
1,content\data\images\25H-35L\image_group_19_frame_2345.0.jpg,19,2307.0,2345.0,806,1307,6,3
2,content\data\images\25H-35L\image_group_19_frame_2347.0.jpg,19,2307.0,2347.0,596,1173,1,4
3,content\data\images\25H-35L\image_group_19_frame_2348.0.jpg,19,2307.0,2348.0,1000,1307,8,2
4,content\data\images\25H-35L\image_group_19_frame_2349.0.jpg,19,2307.0,2349.0,596,739,2,8
5,content\data\images\25H-35L\image_group_19_frame_2350.0.jpg,19,2307.0,2350.0,610,1307,5,1
6,content\data\images\25H-35L\image_group_19_frame_2352.0.jpg,19,2307.0,2352.0,596,917,3,6
7,content\data\images\25H-35L\image_group_19_frame_2353.0.jpg,19,2307.0,2353.0,826,1307,7,0
8,content\data\images\25H-35L\image_group_19_frame_2355.0.jpg,19,2307.0,2355.0,596,1121,4,5
0,content\data\images\25H-35L\image_group_20_frame_2798.0.jpg,20,2363.0,2798.0,1152,1291,9,3
1,content\data\images\25H-35L\image_group_20_frame_2799.0.jpg,20,2363.0,2799.0,610,755,0,9
2,content\data\images\25H-35L\image_group_20_frame_2800.0.jpg,20,2363.0,2800.0,634,1291,5,2
3,content\data\images\25H-35L\image_group_20_frame_2802.0.jpg,20,2363.0,2802.0,610,1181,1,6
4,content\data\images\25H-35L\image_group_20_frame_2803.0.jpg,20,2363.0,2803.0,1000,1291,8,1
5,content\data\images\25H-35L\image_group_20_frame_2804.0.jpg,20,2363.0,2804.0,610,879,2,8
6,content\data\images\25H-35L\image_group_20_frame_2805.0.jpg,20,2363.0,2805.0,756,1291,6,0
7,content\data\images\25H-35L\image_group_20_frame_2807.0.jpg,20,2363.0,2807.0,610,1281,3,4
8,content\data\images\25H-35L\image_group_20_frame_2809.0.jpg,20,2363.0,2809.0,610,999,4,7
9,content\data\images\25H-35L\image_group_20_frame_2810.0.jpg,20,2363.0,2810.0,928,1273,7,5
0,content\data\images\25H-35L\image_group_21_frame_2852.0.jpg,21,2816.0,2852.0,718,1290,6,4
1,content\data\images\25H-35L\image_group_21_frame_2854.0.jpg,21,2816.0,2854.0,604,999,0,6
2,content\data\images\25H-35L\image_group_21_frame_2855.0.jpg,21,2816.0,2855.0,942,1299,8,3
3,content\data\images\25H-35L\image_group_21_frame_2856.0.jpg,21,2816.0,2856.0,604,745,1,9
4,content\data\images\25H-35L\image_group_21_frame_2857.0.jpg,21,2816.0,2857.0,626,1299,5,2
5,content\data\images\25H-35L\image_group_21_frame_2859.0.jpg,21,2816.0,2859.0,604,1187,2,5
6,content\data\images\25H-35L\image_group_21_frame_2860.0.jpg,21,2816.0,2860.0,1022,1299,9,1
7,content\data\images\25H-35L\image_group_21_frame_2861.0.jpg,21,2816.0,2861.0,604,885,3,8
8,content\data\images\25H-35L\image_group_21_frame_2862.0.jpg,21,2816.0,2862.0,758,1299,7,0
9,content\data\images\25H-35L\image_group_21_frame_2864.0.jpg,21,2816.0,2864.0,604,907,4,7
0,content\data\images\25H-35L\image_group_22_frame_2906.0.jpg,22,2871.0,2906.0,586,869,0,7
1,content\data\images\25H-35L\image_group_22_frame_2907.0.jpg,22,2871.0,2907.0,766,1315,6,3
2,content\data\images\25H-35L\image_group_22_frame_2909.0.jpg,22,2871.0,2909.0,586,1313,1,4
3,content\data\images\25H-35L\image_group_22_frame_2911.0.jpg,22,2871.0,2911.0,586,1031,2,6
4,content\data\images\25H-35L\image_group_22_frame_2912.0.jpg,22,2871.0,2912.0,950,1315,7,2
5,content\data\images\25H-35L\image_group_22_frame_2913.0.jpg,22,2871.0,2913.0,586,745,3,8
6,content\data\images\25H-35L\image_group_22_frame_2914.0.jpg,22,2871.0,2914.0,619,1315,5,1
7,content\data\images\25H-35L\image_group_22_frame_2916.0.jpg,22,2871.0,2916.0,586,1221,4,5
8,content\data\images\25H-35L\image_group_22_frame_2917.0.jpg,22,2871.0,2917.0,1035,1315,8,0
0,content\data\images\25H-35L\image_group_23_frame_2961.0.jpg,23,2924.0,2961.0,595,1187,0,5
1,content\data\images\25H-35L\image_group_23_frame_2962.0.jpg,23,2924.0,2962.0,1005,1309,8,1
2,content\data\images\25H-35L\image_group_23_frame_2963.0.jpg,23,2924.0,2963.0,596,855,1,7
3,content\data\images\25H-35L\image_group_23_frame_2964.0.jpg,23,2924.0,2964.0,734,1308,6,2
4,content\data\images\25H-35L\image_group_23_frame_2966.0.jpg,23,2924.0,2966.0,596,1297,2,4
5,content\data\images\25H-35L\image_group_23_frame_2968.0.jpg,23,2924.0,2968.0,596,1001,3,6
6,content\data\images\25H-35L\image_group_23_frame_2969.0.jpg,23,2924.0,2969.0,914,1309,7,0
7,content\data\images\25H-35L\image_group_23_frame_2970.0.jpg,23,2924.0,2970.0,596,743,4,8
8,content\data\images\25H-35L\image_group_23_frame_2971.0.jpg,23,2924.0,2971.0,612,1307,5,3
0,content\data\images\25H-35L\image_group_24_frame_3463.0.jpg,24,2978.0,3463.0,612,1289,0,5
1,content\data\images\25H-35L\image_group_24_frame_3465.0.jpg,24,2978.0,3465.0,612,1270,1,6
2,content\data\images\25H-35L\image_group_24_frame_3466.0.jpg,24,2978.0,3466.0,1046,1289,10,4
3,content\data\images\25H-35L\image_group_24_frame_3467.0.jpg,24,2978.0,3467.0,612,1145,2,7
4,content\data\images\25H-35L\image_group_24_frame_3468.0.jpg,24,2978.0,3468.0,985,1289,9,3
5,content\data\images\25H-35L\image_group_24_frame_3469.0.jpg,24,2978.0,3469.0,612,969,3,8
6,content\data\images\25H-35L\image_group_24_frame_3470.0.jpg,24,2978.0,3470.0,892,1289,8,2
7,content\data\images\25H-35L\image_group_24_frame_3471.0.jpg,24,2978.0,3471.0,612,845,4,9
8,content\data\images\25H-35L\image_group_24_frame_3472.0.jpg,24,2978.0,3472.0,716,1289,7,1
9,content\data\images\25H-35L\image_group_24_frame_3473.0.jpg,24,2978.0,3473.0,612,743,5,10
10,content\data\images\25H-35L\image_group_24_frame_3474.0.jpg,24,2978.0,3474.0,620,1289,6,0
0,content\data\images\25H-35L\image_group_25_frame_3517.0.jpg,25,3480.0,3517.0,603,1297,0,5
1,content\data\images\25H-35L\image_group_25_frame_3519.0.jpg,25,3480.0,3519.0,603,1221,1,6
2,content\data\images\25H-35L\image_group_25_frame_3520.0.jpg,25,3480.0,3520.0,1035,1299,9,4
3,content\data\images\25H-35L\image_group_25_frame_3521.0.jpg,25,3480.0,3521.0,603,1041,2,7
4,content\data\images\25H-35L\image_group_25_frame_3522.0.jpg,25,3480.0,3522.0,967,1299,8,3
5,content\data\images\25H-35L\image_group_25_frame_3523.0.jpg,25,3480.0,3523.0,603,894,3,8
6,content\data\images\25H-35L\image_group_25_frame_3524.0.jpg,25,3480.0,3524.0,791,1299,7,2
7,content\data\images\25H-35L\image_group_25_frame_3525.0.jpg,25,3480.0,3525.0,603,761,4,9
8,content\data\images\25H-35L\image_group_25_frame_3526.0.jpg,25,3480.0,3526.0,642,1299,6,1
9,content\data\images\25H-35L\image_group_25_frame_3528.0.jpg,25,3480.0,3528.0,603,1299,5,0
0,content\data\images\25H-35L\image_group_26_frame_3571.0.jpg,26,3534.0,3571.0,584,1281,0,6
1,content\data\images\25H-35L\image_group_26_frame_3572.0.jpg,26,3534.0,3572.0,1076,1317,9,2
2,content\data\images\25H-35L\image_group_26_frame_3573.0.jpg,26,3534.0,3573.0,584,1125,1,8
3,content\data\images\25H-35L\image_group_26_frame_3574.0.jpg,26,3534.0,3574.0,989,1317,8,1
4,content\data\images\25H-35L\image_group_26_frame_3575.0.jpg,26,3534.0,3575.0,584,1160,2,7
5,content\data\images\25H-35L\image_group_26_frame_3576.0.jpg,26,3534.0,3576.0,852,1317,7,0
6,content\data\images\25H-35L\image_group_26_frame_3577.0.jpg,26,3534.0,3577.0,584,792,3,9
7,content\data\images\25H-35L\image_group_26_frame_3578.0.jpg,26,3534.0,3578.0,664,1316,6,3
8,content\data\images\25H-35L\image_group_26_frame_3580.0.jpg,26,3534.0,3580.0,586,1315,5,4
9,content\data\images\25H-35L\image_group_26_frame_3582.0.jpg,26,3534.0,3582.0,584,1309,4,5
0,content\data\images\25H-35L\image_group_27_frame_3625.0.jpg,27,3589.0,3625.0,594,1205,0,7
1,content\data\images\25H-35L\image_group_27_frame_3626.0.jpg,27,3589.0,3626.0,1010,1309,9,4
2,content\data\images\25H-35L\image_group_27_frame_3627.0.jpg,27,3589.0,3627.0,594,1023,1,8
3,content\data\images\25H-35L\image_group_27_frame_3628.0.jpg,27,3589.0,3628.0,924,1309,8,3
4,content\data\images\25H-35L\image_group_27_frame_3629.0.jpg,27,3589.0,3629.0,594,866,2,9
5,content\data\images\25H-35L\image_group_27_frame_3630.0.jpg,27,3589.0,3630.0,743,1309,7,2
6,content\data\images\25H-35L\image_group_27_frame_3631.0.jpg,27,3589.0,3631.0,594,751,3,10
7,content\data\images\25H-35L\image_group_27_frame_3632.0.jpg,27,3589.0,3632.0,616,1309,6,1
8,content\data\images\25H-35L\image_group_27_frame_3634.0.jpg,27,3589.0,3634.0,594,1309,4,0
9,content\data\images\25H-35L\image_group_27_frame_3636.0.jpg,27,3589.0,3636.0,594,1257,5,6
10,content\data\images\25H-35L\image_group_27_frame_3637.0.jpg,27,3589.0,3637.0,1038,1307,10,5
