,group_id,original_img,edge_img,group_order,column
0,8,image_group_8_frame_908.0.jpg,image_group_8_frame_908.0-edges.jpg,0,left_most_index
1,8,image_group_8_frame_912.0.jpg,image_group_8_frame_912.0-edges.jpg,1,left_most_index
2,8,image_group_8_frame_916.0.jpg,image_group_8_frame_916.0-edges.jpg,0,right_most_index
3,8,image_group_8_frame_913.0.jpg,image_group_8_frame_913.0-edges.jpg,1,right_most_index
0,9,image_group_9_frame_962.0.jpg,image_group_9_frame_962.0-edges.jpg,0,left_most_index
1,9,image_group_9_frame_966.0.jpg,image_group_9_frame_966.0-edges.jpg,1,left_most_index
2,9,image_group_9_frame_970.0.jpg,image_group_9_frame_970.0-edges.jpg,0,right_most_index
3,9,image_group_9_frame_967.0.jpg,image_group_9_frame_967.0-edges.jpg,1,right_most_index
0,10,image_group_10_frame_1016.0.jpg,image_group_10_frame_1016.0-edges.jpg,0,left_most_index
1,10,image_group_10_frame_1023.0.jpg,image_group_10_frame_1023.0-edges.jpg,1,left_most_index
2,10,image_group_10_frame_1024.0.jpg,image_group_10_frame_1024.0-edges.jpg,0,right_most_index
3,10,image_group_10_frame_1021.0.jpg,image_group_10_frame_1021.0-edges.jpg,1,right_most_index
0,11,image_group_11_frame_1070.0.jpg,image_group_11_frame_1070.0-edges.jpg,0,left_most_index
1,11,image_group_11_frame_1073.0.jpg,image_group_11_frame_1073.0-edges.jpg,1,left_most_index
2,11,image_group_11_frame_1078.0.jpg,image_group_11_frame_1078.0-edges.jpg,0,right_most_index
3,11,image_group_11_frame_1075.0.jpg,image_group_11_frame_1075.0-edges.jpg,1,right_most_index
0,12,image_group_12_frame_1240.0.jpg,image_group_12_frame_1240.0-edges.jpg,0,left_most_index
1,12,image_group_12_frame_1243.0.jpg,image_group_12_frame_1243.0-edges.jpg,1,left_most_index
2,12,image_group_12_frame_1244.0.jpg,image_group_12_frame_1244.0-edges.jpg,0,right_most_index
3,12,image_group_12_frame_1241.0.jpg,image_group_12_frame_1241.0-edges.jpg,1,right_most_index
0,13,image_group_13_frame_1287.0.jpg,image_group_13_frame_1287.0-edges.jpg,0,left_most_index
1,13,image_group_13_frame_1290.0.jpg,image_group_13_frame_1290.0-edges.jpg,1,left_most_index
2,13,image_group_13_frame_1297.0.jpg,image_group_13_frame_1297.0-edges.jpg,0,right_most_index
3,13,image_group_13_frame_1294.0.jpg,image_group_13_frame_1294.0-edges.jpg,1,right_most_index
0,14,image_group_14_frame_1340.0.jpg,image_group_14_frame_1340.0-edges.jpg,0,left_most_index
1,14,image_group_14_frame_1346.0.jpg,image_group_14_frame_1346.0-edges.jpg,1,left_most_index
2,14,image_group_14_frame_1350.0.jpg,image_group_14_frame_1350.0-edges.jpg,0,right_most_index
3,14,image_group_14_frame_1347.0.jpg,image_group_14_frame_1347.0-edges.jpg,1,right_most_index
0,15,image_group_15_frame_1396.0.jpg,image_group_15_frame_1396.0-edges.jpg,0,left_most_index
1,15,image_group_15_frame_1399.0.jpg,image_group_15_frame_1399.0-edges.jpg,1,left_most_index
2,15,image_group_15_frame_1398.0.jpg,image_group_15_frame_1398.0-edges.jpg,0,right_most_index
3,15,image_group_15_frame_1395.0.jpg,image_group_15_frame_1395.0-edges.jpg,1,right_most_index
0,16,image_group_16_frame_1632.0.jpg,image_group_16_frame_1632.0-edges.jpg,0,left_most_index
1,16,image_group_16_frame_1637.0.jpg,image_group_16_frame_1637.0-edges.jpg,1,left_most_index
2,16,image_group_16_frame_1641.0.jpg,image_group_16_frame_1641.0-edges.jpg,0,right_most_index
3,16,image_group_16_frame_1636.0.jpg,image_group_16_frame_1636.0-edges.jpg,1,right_most_index
0,17,image_group_17_frame_1687.0.jpg,image_group_17_frame_1687.0-edges.jpg,0,left_most_index
1,17,image_group_17_frame_1690.0.jpg,image_group_17_frame_1690.0-edges.jpg,1,left_most_index
2,17,image_group_17_frame_1696.0.jpg,image_group_17_frame_1696.0-edges.jpg,0,right_most_index
3,17,image_group_17_frame_1694.0.jpg,image_group_17_frame_1694.0-edges.jpg,1,right_most_index
0,18,image_group_18_frame_1740.0.jpg,image_group_18_frame_1740.0-edges.jpg,0,left_most_index
1,18,image_group_18_frame_1743.0.jpg,image_group_18_frame_1743.0-edges.jpg,1,left_most_index
2,18,image_group_18_frame_1749.0.jpg,image_group_18_frame_1749.0-edges.jpg,0,right_most_index
3,18,image_group_18_frame_1746.0.jpg,image_group_18_frame_1746.0-edges.jpg,1,right_most_index
0,19,image_group_19_frame_1795.0.jpg,image_group_19_frame_1795.0-edges.jpg,0,left_most_index
1,19,image_group_19_frame_1798.0.jpg,image_group_19_frame_1798.0-edges.jpg,1,left_most_index
2,19,image_group_19_frame_1804.0.jpg,image_group_19_frame_1804.0-edges.jpg,0,right_most_index
3,19,image_group_19_frame_1802.0.jpg,image_group_19_frame_1802.0-edges.jpg,1,right_most_index
0,20,image_group_20_frame_2006.0.jpg,image_group_20_frame_2006.0-edges.jpg,0,left_most_index
1,20,image_group_20_frame_2009.0.jpg,image_group_20_frame_2009.0-edges.jpg,1,left_most_index
2,20,image_group_20_frame_2017.0.jpg,image_group_20_frame_2017.0-edges.jpg,0,right_most_index
3,20,image_group_20_frame_2015.0.jpg,image_group_20_frame_2015.0-edges.jpg,1,right_most_index
0,21,image_group_21_frame_2061.0.jpg,image_group_21_frame_2061.0-edges.jpg,0,left_most_index
1,21,image_group_21_frame_2066.0.jpg,image_group_21_frame_2066.0-edges.jpg,1,left_most_index
2,21,image_group_21_frame_2069.0.jpg,image_group_21_frame_2069.0-edges.jpg,0,right_most_index
3,21,image_group_21_frame_2067.0.jpg,image_group_21_frame_2067.0-edges.jpg,1,right_most_index
0,22,image_group_22_frame_2116.0.jpg,image_group_22_frame_2116.0-edges.jpg,0,left_most_index
1,22,image_group_22_frame_2118.0.jpg,image_group_22_frame_2118.0-edges.jpg,1,left_most_index
2,22,image_group_22_frame_2124.0.jpg,image_group_22_frame_2124.0-edges.jpg,0,right_most_index
3,22,image_group_22_frame_2121.0.jpg,image_group_22_frame_2121.0-edges.jpg,1,right_most_index
0,23,image_group_23_frame_2168.0.jpg,image_group_23_frame_2168.0-edges.jpg,0,left_most_index
1,23,image_group_23_frame_2170.0.jpg,image_group_23_frame_2170.0-edges.jpg,1,left_most_index
2,23,image_group_23_frame_2178.0.jpg,image_group_23_frame_2178.0-edges.jpg,0,right_most_index
3,23,image_group_23_frame_2176.0.jpg,image_group_23_frame_2176.0-edges.jpg,1,right_most_index
0,24,image_group_24_frame_2420.0.jpg,image_group_24_frame_2420.0-edges.jpg,0,left_most_index
1,24,image_group_24_frame_2422.0.jpg,image_group_24_frame_2422.0-edges.jpg,1,left_most_index
2,24,image_group_24_frame_2427.0.jpg,image_group_24_frame_2427.0-edges.jpg,0,right_most_index
3,24,image_group_24_frame_2425.0.jpg,image_group_24_frame_2425.0-edges.jpg,1,right_most_index
0,25,image_group_25_frame_2471.0.jpg,image_group_25_frame_2471.0-edges.jpg,0,left_most_index
1,25,image_group_25_frame_2476.0.jpg,image_group_25_frame_2476.0-edges.jpg,1,left_most_index
2,25,image_group_25_frame_2481.0.jpg,image_group_25_frame_2481.0-edges.jpg,0,right_most_index
3,25,image_group_25_frame_2479.0.jpg,image_group_25_frame_2479.0-edges.jpg,1,right_most_index
0,26,image_group_26_frame_2525.0.jpg,image_group_26_frame_2525.0-edges.jpg,0,left_most_index
1,26,image_group_26_frame_2532.0.jpg,image_group_26_frame_2532.0-edges.jpg,1,left_most_index
2,26,image_group_26_frame_2535.0.jpg,image_group_26_frame_2535.0-edges.jpg,0,right_most_index
3,26,image_group_26_frame_2533.0.jpg,image_group_26_frame_2533.0-edges.jpg,1,right_most_index
0,27,image_group_27_frame_2579.0.jpg,image_group_27_frame_2579.0-edges.jpg,0,left_most_index
1,27,image_group_27_frame_2581.0.jpg,image_group_27_frame_2581.0-edges.jpg,1,left_most_index
2,27,image_group_27_frame_2589.0.jpg,image_group_27_frame_2589.0-edges.jpg,0,right_most_index
3,27,image_group_27_frame_2586.0.jpg,image_group_27_frame_2586.0-edges.jpg,1,right_most_index
0,28,image_group_28_frame_2732.0.jpg,image_group_28_frame_2732.0-edges.jpg,0,left_most_index
1,28,image_group_28_frame_2734.0.jpg,image_group_28_frame_2734.0-edges.jpg,1,left_most_index
2,28,image_group_28_frame_2741.0.jpg,image_group_28_frame_2741.0-edges.jpg,0,right_most_index
3,28,image_group_28_frame_2739.0.jpg,image_group_28_frame_2739.0-edges.jpg,1,right_most_index
0,29,image_group_29_frame_2786.0.jpg,image_group_29_frame_2786.0-edges.jpg,0,left_most_index
1,29,image_group_29_frame_2788.0.jpg,image_group_29_frame_2788.0-edges.jpg,1,left_most_index
2,29,image_group_29_frame_2795.0.jpg,image_group_29_frame_2795.0-edges.jpg,0,right_most_index
3,29,image_group_29_frame_2787.0.jpg,image_group_29_frame_2787.0-edges.jpg,1,right_most_index
0,30,image_group_30_frame_2840.0.jpg,image_group_30_frame_2840.0-edges.jpg,0,left_most_index
1,30,image_group_30_frame_2842.0.jpg,image_group_30_frame_2842.0-edges.jpg,1,left_most_index
2,30,image_group_30_frame_2850.0.jpg,image_group_30_frame_2850.0-edges.jpg,0,right_most_index
3,30,image_group_30_frame_2848.0.jpg,image_group_30_frame_2848.0-edges.jpg,1,right_most_index
0,31,image_group_31_frame_2893.0.jpg,image_group_31_frame_2893.0-edges.jpg,0,left_most_index
1,31,image_group_31_frame_2895.0.jpg,image_group_31_frame_2895.0-edges.jpg,1,left_most_index
2,31,image_group_31_frame_2900.0.jpg,image_group_31_frame_2900.0-edges.jpg,0,right_most_index
3,31,image_group_31_frame_2902.0.jpg,image_group_31_frame_2902.0-edges.jpg,1,right_most_index
