,group_id,original_img,edge_img,group_order,column
0,0,image_group_0_frame_183.0.jpg,image_group_0_frame_183.0-edges.jpg,0,left_most_index
1,0,image_group_0_frame_188.0.jpg,image_group_0_frame_188.0-edges.jpg,1,left_most_index
2,0,image_group_0_frame_190.0.jpg,image_group_0_frame_190.0-edges.jpg,0,right_most_index
3,0,image_group_0_frame_185.0.jpg,image_group_0_frame_185.0-edges.jpg,1,right_most_index
0,1,image_group_1_frame_244.0.jpg,image_group_1_frame_244.0-edges.jpg,0,left_most_index
1,1,image_group_1_frame_240.0.jpg,image_group_1_frame_240.0-edges.jpg,1,left_most_index
2,1,image_group_1_frame_246.0.jpg,image_group_1_frame_246.0-edges.jpg,0,right_most_index
3,1,image_group_1_frame_241.0.jpg,image_group_1_frame_241.0-edges.jpg,1,right_most_index
0,2,image_group_2_frame_300.0.jpg,image_group_2_frame_300.0-edges.jpg,0,left_most_index
1,2,image_group_2_frame_291.0.jpg,image_group_2_frame_291.0-edges.jpg,1,left_most_index
2,2,image_group_2_frame_293.0.jpg,image_group_2_frame_293.0-edges.jpg,0,right_most_index
3,2,image_group_2_frame_297.0.jpg,image_group_2_frame_297.0-edges.jpg,1,right_most_index
0,3,image_group_3_frame_347.0.jpg,image_group_3_frame_347.0-edges.jpg,0,left_most_index
1,3,image_group_3_frame_352.0.jpg,image_group_3_frame_352.0-edges.jpg,1,left_most_index
2,3,image_group_3_frame_353.0.jpg,image_group_3_frame_353.0-edges.jpg,0,right_most_index
3,3,image_group_3_frame_349.0.jpg,image_group_3_frame_349.0-edges.jpg,1,right_most_index
0,4,image_group_4_frame_549.0.jpg,image_group_4_frame_549.0-edges.jpg,0,left_most_index
1,4,image_group_4_frame_553.0.jpg,image_group_4_frame_553.0-edges.jpg,1,left_most_index
2,4,image_group_4_frame_555.0.jpg,image_group_4_frame_555.0-edges.jpg,0,right_most_index
3,4,image_group_4_frame_551.0.jpg,image_group_4_frame_551.0-edges.jpg,1,right_most_index
0,5,image_group_5_frame_600.0.jpg,image_group_5_frame_600.0-edges.jpg,0,left_most_index
1,5,image_group_5_frame_604.0.jpg,image_group_5_frame_604.0-edges.jpg,1,left_most_index
2,5,image_group_5_frame_610.0.jpg,image_group_5_frame_610.0-edges.jpg,0,right_most_index
3,5,image_group_5_frame_606.0.jpg,image_group_5_frame_606.0-edges.jpg,1,right_most_index
0,6,image_group_6_frame_655.0.jpg,image_group_6_frame_655.0-edges.jpg,0,left_most_index
1,6,image_group_6_frame_659.0.jpg,image_group_6_frame_659.0-edges.jpg,1,left_most_index
2,6,image_group_6_frame_660.0.jpg,image_group_6_frame_660.0-edges.jpg,0,right_most_index
3,6,image_group_6_frame_656.0.jpg,image_group_6_frame_656.0-edges.jpg,1,right_most_index
0,7,image_group_7_frame_709.0.jpg,image_group_7_frame_709.0-edges.jpg,0,left_most_index
1,7,image_group_7_frame_713.0.jpg,image_group_7_frame_713.0-edges.jpg,1,left_most_index
2,7,image_group_7_frame_715.0.jpg,image_group_7_frame_715.0-edges.jpg,0,right_most_index
3,7,image_group_7_frame_711.0.jpg,image_group_7_frame_711.0-edges.jpg,1,right_most_index
0,8,image_group_8_frame_927.0.jpg,image_group_8_frame_927.0-edges.jpg,0,left_most_index
1,8,image_group_8_frame_924.0.jpg,image_group_8_frame_924.0-edges.jpg,1,left_most_index
2,8,image_group_8_frame_929.0.jpg,image_group_8_frame_929.0-edges.jpg,0,right_most_index
3,8,image_group_8_frame_922.0.jpg,image_group_8_frame_922.0-edges.jpg,1,right_most_index
0,9,image_group_9_frame_975.0.jpg,image_group_9_frame_975.0-edges.jpg,0,left_most_index
1,9,image_group_9_frame_978.0.jpg,image_group_9_frame_978.0-edges.jpg,1,left_most_index
2,9,image_group_9_frame_983.0.jpg,image_group_9_frame_983.0-edges.jpg,0,right_most_index
3,9,image_group_9_frame_979.0.jpg,image_group_9_frame_979.0-edges.jpg,1,right_most_index
0,10,image_group_10_frame_1029.0.jpg,image_group_10_frame_1029.0-edges.jpg,0,left_most_index
1,10,image_group_10_frame_1032.0.jpg,image_group_10_frame_1032.0-edges.jpg,1,left_most_index
2,10,image_group_10_frame_1037.0.jpg,image_group_10_frame_1037.0-edges.jpg,0,right_most_index
3,10,image_group_10_frame_1030.0.jpg,image_group_10_frame_1030.0-edges.jpg,1,right_most_index
