,group_id,original_img,edge_img,group_order,column
0,17,image_group_17_frame_1613.0.jpg,image_group_17_frame_1613.0-edges.jpg,0,left_most_index
1,17,image_group_17_frame_1618.0.jpg,image_group_17_frame_1618.0-edges.jpg,1,left_most_index
2,17,image_group_17_frame_1622.0.jpg,image_group_17_frame_1622.0-edges.jpg,0,right_most_index
3,17,image_group_17_frame_1619.0.jpg,image_group_17_frame_1619.0-edges.jpg,1,right_most_index
0,18,image_group_18_frame_1668.0.jpg,image_group_18_frame_1668.0-edges.jpg,0,left_most_index
1,18,image_group_18_frame_1671.0.jpg,image_group_18_frame_1671.0-edges.jpg,1,left_most_index
2,18,image_group_18_frame_1672.0.jpg,image_group_18_frame_1672.0-edges.jpg,0,right_most_index
3,18,image_group_18_frame_1677.0.jpg,image_group_18_frame_1677.0-edges.jpg,1,right_most_index
0,19,image_group_19_frame_1721.0.jpg,image_group_19_frame_1721.0-edges.jpg,0,left_most_index
1,19,image_group_19_frame_1726.0.jpg,image_group_19_frame_1726.0-edges.jpg,1,left_most_index
2,19,image_group_19_frame_1730.0.jpg,image_group_19_frame_1730.0-edges.jpg,0,right_most_index
3,19,image_group_19_frame_1727.0.jpg,image_group_19_frame_1727.0-edges.jpg,1,right_most_index
0,20,image_group_20_frame_2005.0.jpg,image_group_20_frame_2005.0-edges.jpg,0,left_most_index
1,20,image_group_20_frame_2008.0.jpg,image_group_20_frame_2008.0-edges.jpg,1,left_most_index
2,20,image_group_20_frame_2016.0.jpg,image_group_20_frame_2016.0-edges.jpg,0,right_most_index
3,20,image_group_20_frame_2011.0.jpg,image_group_20_frame_2011.0-edges.jpg,1,right_most_index
0,21,image_group_21_frame_2060.0.jpg,image_group_21_frame_2060.0-edges.jpg,0,left_most_index
1,21,image_group_21_frame_2065.0.jpg,image_group_21_frame_2065.0-edges.jpg,1,left_most_index
2,21,image_group_21_frame_2068.0.jpg,image_group_21_frame_2068.0-edges.jpg,0,right_most_index
3,21,image_group_21_frame_2066.0.jpg,image_group_21_frame_2066.0-edges.jpg,1,right_most_index
0,22,image_group_22_frame_2115.0.jpg,image_group_22_frame_2115.0-edges.jpg,0,left_most_index
1,22,image_group_22_frame_2117.0.jpg,image_group_22_frame_2117.0-edges.jpg,1,left_most_index
2,22,image_group_22_frame_2123.0.jpg,image_group_22_frame_2123.0-edges.jpg,0,right_most_index
3,22,image_group_22_frame_2120.0.jpg,image_group_22_frame_2120.0-edges.jpg,1,right_most_index
0,23,image_group_23_frame_2167.0.jpg,image_group_23_frame_2167.0-edges.jpg,0,left_most_index
1,23,image_group_23_frame_2169.0.jpg,image_group_23_frame_2169.0-edges.jpg,1,left_most_index
2,23,image_group_23_frame_2175.0.jpg,image_group_23_frame_2175.0-edges.jpg,0,right_most_index
3,23,image_group_23_frame_2173.0.jpg,image_group_23_frame_2173.0-edges.jpg,1,right_most_index
0,24,image_group_24_frame_2518.0.jpg,image_group_24_frame_2518.0-edges.jpg,0,left_most_index
1,24,image_group_24_frame_2520.0.jpg,image_group_24_frame_2520.0-edges.jpg,1,left_most_index
2,24,image_group_24_frame_2523.0.jpg,image_group_24_frame_2523.0-edges.jpg,0,right_most_index
3,24,image_group_24_frame_2521.0.jpg,image_group_24_frame_2521.0-edges.jpg,1,right_most_index
0,25,image_group_25_frame_2567.0.jpg,image_group_25_frame_2567.0-edges.jpg,0,left_most_index
1,25,image_group_25_frame_2570.0.jpg,image_group_25_frame_2570.0-edges.jpg,1,left_most_index
2,25,image_group_25_frame_2577.0.jpg,image_group_25_frame_2577.0-edges.jpg,0,right_most_index
3,25,image_group_25_frame_2575.0.jpg,image_group_25_frame_2575.0-edges.jpg,1,right_most_index
0,26,image_group_26_frame_2621.0.jpg,image_group_26_frame_2621.0-edges.jpg,0,left_most_index
1,26,image_group_26_frame_2624.0.jpg,image_group_26_frame_2624.0-edges.jpg,1,left_most_index
2,26,image_group_26_frame_2631.0.jpg,image_group_26_frame_2631.0-edges.jpg,0,right_most_index
3,26,image_group_26_frame_2629.0.jpg,image_group_26_frame_2629.0-edges.jpg,1,right_most_index
0,27,image_group_27_frame_2675.0.jpg,image_group_27_frame_2675.0-edges.jpg,0,left_most_index
1,27,image_group_27_frame_2680.0.jpg,image_group_27_frame_2680.0-edges.jpg,1,left_most_index
2,27,image_group_27_frame_2685.0.jpg,image_group_27_frame_2685.0-edges.jpg,0,right_most_index
3,27,image_group_27_frame_2683.0.jpg,image_group_27_frame_2683.0-edges.jpg,1,right_most_index
0,28,image_group_28_frame_3044.0.jpg,image_group_28_frame_3044.0-edges.jpg,0,left_most_index
1,28,image_group_28_frame_3046.0.jpg,image_group_28_frame_3046.0-edges.jpg,1,left_most_index
2,28,image_group_28_frame_3054.0.jpg,image_group_28_frame_3054.0-edges.jpg,0,right_most_index
3,28,image_group_28_frame_3044.0.jpg,image_group_28_frame_3044.0-edges.jpg,1,right_most_index
0,29,image_group_29_frame_3099.0.jpg,image_group_29_frame_3099.0-edges.jpg,0,left_most_index
1,29,image_group_29_frame_3101.0.jpg,image_group_29_frame_3101.0-edges.jpg,1,left_most_index
2,29,image_group_29_frame_3104.0.jpg,image_group_29_frame_3104.0-edges.jpg,0,right_most_index
3,29,image_group_29_frame_3102.0.jpg,image_group_29_frame_3102.0-edges.jpg,1,right_most_index
0,30,image_group_30_frame_3153.0.jpg,image_group_30_frame_3153.0-edges.jpg,0,left_most_index
1,30,image_group_30_frame_3155.0.jpg,image_group_30_frame_3155.0-edges.jpg,1,left_most_index
2,30,image_group_30_frame_3161.0.jpg,image_group_30_frame_3161.0-edges.jpg,0,right_most_index
3,30,image_group_30_frame_3159.0.jpg,image_group_30_frame_3159.0-edges.jpg,1,right_most_index
0,31,image_group_31_frame_3206.0.jpg,image_group_31_frame_3206.0-edges.jpg,0,left_most_index
1,31,image_group_31_frame_3208.0.jpg,image_group_31_frame_3208.0-edges.jpg,1,left_most_index
2,31,image_group_31_frame_3217.0.jpg,image_group_31_frame_3217.0-edges.jpg,0,right_most_index
3,31,image_group_31_frame_3215.0.jpg,image_group_31_frame_3215.0-edges.jpg,1,right_most_index
