,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
1,content\data\images\10H-30L\image_group_11_frame_931.0.jpg,11,894.0,931.0,1070,1351,7,2
2,content\data\images\10H-30L\image_group_11_frame_933.0.jpg,11,894.0,933.0,574,1007,0,6
3,content\data\images\10H-30L\image_group_11_frame_934.0.jpg,11,894.0,934.0,967,1351,5,1
4,content\data\images\10H-30L\image_group_11_frame_936.0.jpg,11,894.0,936.0,574,863,1,7
5,content\data\images\10H-30L\image_group_11_frame_937.0.jpg,11,894.0,937.0,671,1347,3,3
6,content\data\images\10H-30L\image_group_11_frame_940.0.jpg,11,894.0,940.0,574,1165,2,5
7,content\data\images\10H-30L\image_group_11_frame_941.0.jpg,11,894.0,941.0,1017,1351,6,0
0,content\data\images\10H-30L\image_group_12_frame_1156.0.jpg,12,950.0,1156.0,572,911,0,4
1,content\data\images\10H-30L\image_group_12_frame_1157.0.jpg,12,950.0,1157.0,830,1353,7,3
2,content\data\images\10H-30L\image_group_12_frame_1159.0.jpg,12,950.0,1159.0,572,910,1,6
3,content\data\images\10H-30L\image_group_12_frame_1160.0.jpg,12,950.0,1160.0,820,1353,6,2
4,content\data\images\10H-30L\image_group_12_frame_1162.0.jpg,12,950.0,1162.0,572,909,2,7
5,content\data\images\10H-30L\image_group_12_frame_1163.0.jpg,12,950.0,1163.0,814,1353,5,1
6,content\data\images\10H-30L\image_group_12_frame_1165.0.jpg,12,950.0,1165.0,572,910,3,5
7,content\data\images\10H-30L\image_group_12_frame_1166.0.jpg,12,950.0,1166.0,807,1353,4,0
0,content\data\images\10H-30L\image_group_13_frame_1209.0.jpg,13,1174.0,1209.0,570,790,0,6
1,content\data\images\10H-30L\image_group_13_frame_1210.0.jpg,13,1174.0,1210.0,616,1353,4,3
2,content\data\images\10H-30L\image_group_13_frame_1212.0.jpg,13,1174.0,1212.0,570,789,1,7
3,content\data\images\10H-30L\image_group_13_frame_1213.0.jpg,13,1174.0,1213.0,618,1353,5,2
4,content\data\images\10H-30L\image_group_13_frame_1215.0.jpg,13,1174.0,1215.0,570,791,2,5
5,content\data\images\10H-30L\image_group_13_frame_1216.0.jpg,13,1174.0,1216.0,619,1353,6,1
6,content\data\images\10H-30L\image_group_13_frame_1218.0.jpg,13,1174.0,1218.0,570,793,3,4
7,content\data\images\10H-30L\image_group_13_frame_1219.0.jpg,13,1174.0,1219.0,620,1353,7,0
0,content\data\images\10H-30L\image_group_14_frame_1263.0.jpg,14,1227.0,1263.0,576,1335,0,7
1,content\data\images\10H-30L\image_group_14_frame_1264.0.jpg,14,1227.0,1264.0,1108,1355,4,3
2,content\data\images\10H-30L\image_group_14_frame_1266.0.jpg,14,1227.0,1266.0,577,1337,1,6
3,content\data\images\10H-30L\image_group_14_frame_1267.0.jpg,14,1227.0,1267.0,1110,1355,5,2
4,content\data\images\10H-30L\image_group_14_frame_1269.0.jpg,14,1227.0,1269.0,579,1339,2,5
5,content\data\images\10H-30L\image_group_14_frame_1270.0.jpg,14,1227.0,1270.0,1112,1355,6,1
6,content\data\images\10H-30L\image_group_14_frame_1272.0.jpg,14,1227.0,1272.0,582,1341,3,4
7,content\data\images\10H-30L\image_group_14_frame_1273.0.jpg,14,1227.0,1273.0,1121,1355,7,0
0,content\data\images\10H-30L\image_group_15_frame_1316.0.jpg,15,1280.0,1316.0,1082,1299,8,7
1,content\data\images\10H-30L\image_group_15_frame_1317.0.jpg,15,1280.0,1317.0,1064,1353,4,3
2,content\data\images\10H-30L\image_group_15_frame_1319.0.jpg,15,1280.0,1319.0,572,1303,0,6
3,content\data\images\10H-30L\image_group_15_frame_1320.0.jpg,15,1280.0,1320.0,1065,1353,5,2
4,content\data\images\10H-30L\image_group_15_frame_1322.0.jpg,15,1280.0,1322.0,572,1307,1,5
5,content\data\images\10H-30L\image_group_15_frame_1323.0.jpg,15,1280.0,1323.0,1068,1353,6,1
6,content\data\images\10H-30L\image_group_15_frame_1325.0.jpg,15,1280.0,1325.0,574,1313,2,4
7,content\data\images\10H-30L\image_group_15_frame_1326.0.jpg,15,1280.0,1326.0,1072,1353,7,0
8,content\data\images\10H-30L\image_group_15_frame_1328.0.jpg,15,1280.0,1328.0,574,1281,3,8
0,content\data\images\10H-30L\image_group_16_frame_1578.0.jpg,16,1334.0,1578.0,570,1317,0,4
1,content\data\images\10H-30L\image_group_16_frame_1579.0.jpg,16,1334.0,1579.0,1080,1355,9,3
2,content\data\images\10H-30L\image_group_16_frame_1580.0.jpg,16,1334.0,1580.0,570,851,1,8
3,content\data\images\10H-30L\image_group_16_frame_1581.0.jpg,16,1334.0,1581.0,659,1355,6,2
4,content\data\images\10H-30L\image_group_16_frame_1583.0.jpg,16,1334.0,1583.0,570,991,2,7
5,content\data\images\10H-30L\image_group_16_frame_1584.0.jpg,16,1334.0,1584.0,958,1355,7,1
6,content\data\images\10H-30L\image_group_16_frame_1586.0.jpg,16,1334.0,1586.0,571,1297,3,5
7,content\data\images\10H-30L\image_group_16_frame_1587.0.jpg,16,1334.0,1587.0,966,1355,8,0
8,content\data\images\10H-30L\image_group_16_frame_1588.0.jpg,16,1334.0,1588.0,571,813,4,9
9,content\data\images\10H-30L\image_group_16_frame_1589.0.jpg,16,1334.0,1589.0,634,1232,5,6
0,content\data\images\10H-30L\image_group_17_frame_1631.0.jpg,17,1596.0,1631.0,992,1355,6,4
1,content\data\images\10H-30L\image_group_17_frame_1633.0.jpg,17,1596.0,1633.0,570,901,0,6
2,content\data\images\10H-30L\image_group_17_frame_1634.0.jpg,17,1596.0,1634.0,813,1355,5,3
3,content\data\images\10H-30L\image_group_17_frame_1636.0.jpg,17,1596.0,1636.0,570,1189,1,5
4,content\data\images\10H-30L\image_group_17_frame_1637.0.jpg,17,1596.0,1637.0,1028,1355,7,2
